source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL12806119M,"Revelation, Reason and Reality","Theological Encounters With Jaspers, Schelling and Baader (Studies in Philosophical Theology) (Studies in Philosophical Theology)",Joris Geldhof,1,9789042919297,2007,Peeters,Philosophie,0,,
/books/OL10562077M,Death And Medical Power,An Ethical Analysis Of Dutch Euthanasia Practice,"Jos V. M. Welie | Henk A. M. J., M.D., Ph.D. Ten Have",2,9780335217564,2005,Open University Press,Sciences sociales,0,,
/books/OL19288545M,Boricua power,a political history of Puerto Ricans in the United States,Jose Ramon Sanchez,1,9780814798478,2007,New York University Press,Histoire | Politique,0,,
/books/OL22796600M,The impertinent self,a heroic history of modernity and film,Josef Früchtl,1,9780804757355,2009,Stanford University Press,,0,,
/books/OL12808360M,The Shifts in Hizbullah's Ideology,"Religious Ideology, Political Ideology, and Political Program (Amsterdam University Press - ISIM Dissertations)",Joseph Alagha,1,9789053569108,2007,Amsterdam University Press,Politique,0,,
/books/OL13432336M,Femina ut Imago Dei in the Integral Feminism of St. Thomas,,Joseph Francis Hartel,1,9788876526466,1993,Loyola Press,Philosophie,0,,
/books/OL16974103M,Foundation,"b-boys, b-girls and hip-hop culture in New York",Joseph Glenn Schloss,1,9780195334050,2008,Oxford University Press,,0,,
/books/OL7972799M,Havana,Two Faces of the Antillean Metropolis,Joseph L. Scarpaci | Mario Coyula | Roberto Segre,3,9780807853696,2002,The University of North Carolina Press,Histoire | Politique | Sciences sociales | Économie et entreprise,0,,
/books/OL146196M,"Self-determination and freedom in ""The acting person"" by Karol Cardinal Wojtyla",,Joseph Mairura Okemwa,1,9789966213341,1997,Paulines Publications Africa,,0,,
/books/OL10517769M,"Views Of Christian Truth, Piety, And Morality",Selected From The Writings Of Dr. Priestley,"Joseph Priestley | Jr., Henry Ware",2,9780548152188,2007,"Kessinger Publishing, LLC",Sciences sociales,0,,
/books/OL2217724M,Bound to lead,the changing nature of American power,Joseph S. Nye,1,9780465001774,1990,Basic Books,Histoire,0,,
/books/OL3694122M,Power in the global information age,from realism to globalization,Joseph S. Nye,1,9780415700160,2004,Routledge,Politique,0,,
/books/OL24749708M,Soft power,the means to success in world politics,Joseph S. Nye,1,9781586482251,2004,Public Affairs,Histoire | Philosophie,0,,
/books/OL3953938M,The paradox of American power,why the world's only superpower can't go it alone,Joseph S. Nye,1,9780195150889,2002,Oxford University Press,Philosophie,0,,
/books/OL3307435M,The power game,a Washington novel,Joseph S. Nye,1,9781586482268,2004,Public Affairs,Fiction,0,,
/books/OL22363639M,The Study of groups,,Josephine Klein,1,9780415177986,1998,Routledge,Sciences sociales,0,,
/books/OL1863094M,Exporting democracy,fulfilling America's destiny,Joshua Muravchik,1,9780844737331,1991,AEI Press,Histoire | Philosophie,0,,
/books/OL12674120M,The Formation of the Early Church (Wissenschaftliche Untersuchungen Zum Neuen Testament) (Wissenschaftliche Untersuchungen Zum Neuen Testament),,Jostein Adna,1,9783161485619,2005,Coronet Books,Histoire,0,,
/books/OL5982756M,Death in the Northeast.,,Josué de Castro,1,,1966,Random House,Économie et entreprise,0,,
/books/OL13321353M,Francisco Giner de Los Rios,Pedagogia y Poder,José María Marco,1,9788483074749,2002,Ediciones Península,Biographie | Philosophie | Éducation,0,,
/books/OL25367293M,The formation of souls,imagery of the Republic in Brazil,José Murilo de Carvalho,1,9780268035266,2012,University of Notre Dame Press,Histoire | Politique,0,,
/books/OL15025991M,Historical reason,,José Ortega y Gasset,1,9780393302875,1986,W.W. Norton,Philosophie,0,,
/books/OL21350987M,Man and Crisis,,José Ortega y Gasset,1,9780393001211,1962,W. W. Norton & Company,Histoire | Philosophie,0,,
/books/OL2061828M,An invincible memory,,João Ubaldo Ribeiro,1,9780060156220,1989,Harper & Row,Fiction | Histoire,0,,
/books/OL4543537M,Sergeant Getúlio,,João Ubaldo Ribeiro,1,9780395257050,1978,Houghton Mifflin,Fiction,0,,
/books/OL1427618M,The lizard's smile,,João Ubaldo Ribeiro,1,9780689121258,1994,Atheneum,Fiction,0,,
/books/OL12674189M,Scribal Habits and Theological Influences in the Apocalypse,"The Singular Readings of Sinaiticus, Alexandrinus & Ephraemi (Wissenschaftliche Untersuchungen Zum Neuen Testament)","Juan, Jr. Hernandez",1,9783161491122,2006,Mohr Siebeck,,0,,
/books/OL12868579M,Kalahari,Wild Africa,Judith Burri,1,9783765815935,2007,Bucher,,0,,
/books/OL153944M,Unsex me here,female power and Shakespearean tragedy,Judy Celine A. Ick,1,9789718729298,1999,"Office of the Vice Chancellor for Research and Development, University of the Philippines",,0,,
/books/OL12773987M,Interfacing Geostatstics and GIS,,Juergen Pilz,1,9783540332350,2008,Springer,,0,,
/books/OL22637445M,Experimental and quasi-experimental designs for research,,Julian C. Stanley | Donald T. Campbell | Donald T. Campbell,3,9780528614002,1963,Rand McNally College Publishing Company,Sciences | Sciences sociales,0,,
/books/OL7829503M,"Quest, The",,Juliana Garnett,1,9780553568615,1995,Crimeline,Fiction | Histoire | Romance,0,,
/books/OL3666060M,The Baron,,Juliana Garnett,1,9780553576283,1999,Bantam Books,Fiction,0,,
/books/OL3664668M,The Knight,,Juliana Garnett,1,9780515130539,2001,Jove Books,Fiction | Romance,0,,
/books/OL3384260M,The Laird,,Juliana Garnett,1,9780515133882,2002,Jove Books,Fiction | Romance,0,,
/books/OL141052M,The Scotsman,,Juliana Garnett,1,9780553576276,1998,Bantam Books,Fiction | Histoire,0,,
/books/OL7829911M,The Vow,,Juliana Garnett,1,9780553576269,1998,Fanfare,,0,,
/books/OL12810587M,Human-Computer Interaction. Interaction Platforms and Techniques,"12th International Conference, HCI International 2007, Beijing, China, July 22-27, 2007, ... Science) (Lecture Notes in Computer Scienc",Julie A. Jacko,1,9783540731061,2007,Springer,Technologie,0,,
/books/OL12810588M,Human-Computer Interaction.HCI Intelligent Multimodal Interaction Environments,"12th International Conference, HCI International 2007, Beijing, China, ... Science) (Lecture Notes in Computer Science)",Julie A. Jacko,1,9783540731085,2007,Springer,Technologie,0,,
/books/OL12977613M,"Wünsche, Werte und Moral.",,Julius Schälike,1,9783826020582,2002,Königshausen & Neumann,,0,,
/books/OL12798895M,Studieren An Mittelalterlichen Universitaten,Chancen Und Risiken Gesammelte Aufsatze (Education and Society in the Middle Ages and Renaissance),Jurgen Miethke,1,9789004138339,2004,Brill Academic Publishers,Histoire,0,,
/books/OL3999941M,"Right, morality, ethical life",studies in G.W.F. Hegel's philosophy of right,Jussi Kotkavirta,1,9789513409302,1997,University of Jyväskylä,Philosophie,0,,
/books/OL12673980M,"Jewish Worship in Philo of Alexandria (Texts and Studies in Ancient Judaism, 84)",,Jutta Leonhardt,1,9783161475979,2001,Paul Mohr Verlag,Philosophie,0,,
