source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,audit_flags
/books/OL22538607M,Les actes comme expression du pouvoir au Haut Moyen œge,"actes de la Table Ronde de Nancy, 26-27 novembre 1999",[name missing],1,9782503521855,2003,Brepols,Histoire,0,,,AUTHOR_MISSING_OR_BROKEN
/books/OL22883791M,Itineraire de Quebec à Chicago,,A. G. Gérard,1,,1868,C. O. Beauchemin & Valois,Voyage,2,,,DUPLICATE_LIKE_2
/books/OL23345197M,Itinéraire de Québec à Chicago,,A. G. Gérard,1,9780665033292,1868,Beauchemin & Valois,Voyage,2,,,DUPLICATE_LIKE_2
/books/OL23289223M,Collection des livrets des anciennes expositions depuis 1673 jusqu'en 1800.,,Académie royale de peinture et de sculpture (France),1,,1869,Liepmannssohn et Dufour,Arts,2,,,DUPLICATE_LIKE_2
/books/OL26435766M,Capitaine Static,L'étrange Miss Flissy,Alain M. Bergeron,1,9782764407066,2009,Québec Amérique jeunesse,Fiction,2,,,DUPLICATE_LIKE_2
/books/OL29217334M,Capitaine Static,Mystère et boule de gomme!,Alain M. Bergeron,1,9782764425145,2014,Québec Amérique,Science-fiction,2,,,DUPLICATE_LIKE_2
/books/OL327513M,The gods of northern Buddhism,"their history, iconography, and progressive evolution through the northern Buddhist countries",Alice Getty,1,,1928,Clarendon Press,,0,,,FOREIGN_TITLE_EN_4
/books/OL593236M,Discours politiques de Machiavel sur la I. décade de Tite Live,traduction nouvelle.,Alissa Ardito | Henry Neville | Niccolò Machiavelli | Nathan Tarcov | Harvey C. Mansfield | Ninian Hill Thomson,6,,1711,Chez Pierre Mortier ...,Histoire | Philosophie | Politique | Sciences sociales,0,,,MULTI_AUTHOR_6
/books/OL24610945M,The counterfeiters,with Journal of The counterfeiters,André Gide,1,,1955,Modern Library,Fiction,0,,,FOREIGN_TITLE_EN_3
/books/OL22884989M,L' esthétique de Jean-Sébastien Bach,,André Pirro,1,,1907,Fischbacher,Musique,2,,,DUPLICATE_LIKE_2
/books/OL33185519M,L'esthétique de Jean-Sebastien Bach,,André Pirro,1,,1907,Fischbacher,Musique,2,,,DUPLICATE_LIKE_2
/books/OL19536792M,Tàpies,the complete works,Anna Agusti | Miquel Tapies | Jean Fremon | Jacques Dupin | Serge Guilbaut | Antoni Tàpies,6,9780847809806,1989,Rizzoli,Arts,0,,,MULTI_AUTHOR_6
/books/OL7114405M,Hugh Lane's life and achievement,with some account of the Dublin galleries. With illustrations.,Augusta Gregory,1,,1921,John Murray,,0,,,FOREIGN_TITLE_EN_5
/books/OL12557797M,The Rifle and Hound in Ceylon,,"Baker, Samuel White Sir | Samuel White Baker",2,9781604242102,2007,Book Jungle,Voyage,0,,,FOREIGN_TITLE_EN_3
/books/OL28429691M,Lastman,Tome 1,Balak,1,9782203047730,2013,CASTERMAN,,3,,,DUPLICATE_LIKE_3
/books/OL51669399M,Lastman,Tome 2,Balak,1,9782203068803,2013,CASTERMAN,Fiction,3,,,DUPLICATE_LIKE_3
/books/OL51669405M,Lastman,Tome 3,Balak,1,9782203074040,2013,CASTERMAN,BD et romans graphiques,3,,,DUPLICATE_LIKE_3
/books/OL23303624M,Histoire de Pierre Lapin.,,Beatrix Potter,1,,1921,,Fiction | Jeunesse,0,,,WEAK_METADATA_2_OF_3
/books/OL13837630M,Histoire de Poupette-a -l'e pingle.,,Beatrix Potter | Sam Thiewes | Orla Kiely | Anita C. Nelson | H y Xiao Phd,5,,,Frederick Warne,Fiction,0,,,MULTI_AUTHOR_5 | WEAK_METADATA_2_OF_3
