source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL12851191M,"Het Amerikaanse neoconservatisme, 1968-1988 (Utrechtse historische cahiers)",,T. A. M Schoenmakers,1,9789072131317,1996,Vakgroep Geschiedenis de Universiteit Utrecht,Histoire | Politique,0,,
/books/OL20216705M,Kobus Kruls parmantige kattenboek,,T. S. Eliot,1,9789035100084,1985,B. Bakker,Poésie,0,,
/books/OL61366359M,Vrees me,Ik ben een monster. Ik heb een gave.,Tahereh Mafi,1,9789020679861,2015,Blossom Books,Fiction | Romance | Science-fiction,0,,
/books/OL19006616M,Schaduwland.,,Tami Hoag,1,9789026981715,1997,Uitgeverij Areopagus,Fiction | Policier et mystère,0,,
/books/OL15361469M,Merkwaardigheden uit alle bekende landen van Amerika,"voor hen die, tot eene leerzame uitspanning, in het hoekje van den haard, door vreemde landed willen reizen","Taylor, Isaac",1,,1829,Beijerinck,Histoire | Jeunesse | Voyage,0,,
/books/OL44412095M,Teun Hocks,van vroeg tot laat : de voorstellingen van Teun Hocks = early to late : the staged images of Teun Hocks,Teun Hocks | Janet Koplos | Teun Hocks,3,9789073920286,2019,Torch,,0,,
/books/OL35341082M,Kruistocht in spijkerbroek,,Thea Beckman,1,9789047701163,2008,Lemniscaat,Fiction,0,,
/books/OL12846743M,Sodoms zaad in Nederland,Het ontstaan van homoseksualiteit in de vroegmoderne tijd (Memoria),Theo van der Meer,1,9789061684442,1995,Sun,Histoire,0,,
/books/OL22965050M,Berlijn,roman,Theodor Plievier,1,,1950,F.G. Kroonder,Fiction,0,,
/books/OL2762890M,"De gezegende, het leven van Spinoza in honderdzeven scènes",,Theun de Vries,1,9789021486659,1985,Querido,Fiction,0,,
/books/OL23176852M,Margaret Cavendish in de Nederlanden,Filosofie en schilderkunst in de Gouden Eeuw,Thijs Weststeijn,1,9789089640291,2008,Amsterdam University Press,,0,,
/books/OL18553090M,Helden zonder land of vlag,,Thomas Bertram Costain,1,,1954,J. Van Tuyl,Fiction,0,,
/books/OL24354315M,De morte d'Arthur,,Thomas Malory,1,9789027491503,1981,Het Spectrum,Fiction | Jeunesse | Romance,0,,
/books/OL24947100M,Lotte in Weimar,,Thomas Mann,1,9789029530149,1987,De Arbeiderspers,Fiction | Romance,0,,
/books/OL24353152M,"Het onbekend en wonderlijk eyland, Utopia",,Thomas More,1,,1700,Voor Wilhelm Linnig van Koppenol,Fiction | Histoire | Politique,0,,
/books/OL40650629M,Wallner begint te vliegen,,Thomas von Steinaecker,1,9789057591587,2009,Podium,,0,,
/books/OL19920334M,Pelgrim,,Timothy Findley,1,9789044501476,2002,Uitgeverij de Geus,Fiction,0,,
/books/OL24947035M,Caesarion,,Tommy Wieringa,1,9789023465140,2011,De bezige bij,Fiction,0,,
/books/OL31665949M,Joe Speedboot,roman,Tommy Wieringa,1,9789023414339,2005,De Bezige Bij,Fiction,0,,
/books/OL21377983M,Tony Cragg,in camera.,Tony Cragg,1,9789070149437,1993,Europees Keramisch Werkcentrum,,0,,
/books/OL35324661M,Ik wil een feestje!,,Tony Ross,1,9789089416513,2011,Memphis Belle,Fiction,0,,
/books/OL35337732M,Ik wil mijn mama!,,Tony Ross,1,9789062494590,2004,Sjaloom,Fiction,0,,
/books/OL47219736M,Ghostgirl / druk 1,,Tonya Hurley,1,9789089681041,2008,,Fiction | Jeunes adultes,0,,
/books/OL24228364M,Spoken in de speelzaal,,Ulrich Karger,1,9789055796847,2002,De Vier Windstreken,Fiction,0,,
/books/OL32347654M,De begraafplaats van Praag,,Umberto Eco,1,9789044617313,2011,Prometheus,Fiction | Histoire,0,,
/books/OL35331676M,De wrede hand,,Val McDermid,1,9789021801360,2008,Sijthoff,Fiction | Policier et mystère,0,,
/books/OL35327711M,Een spoor van bloed,,Val McDermid,1,9789021803685,2010,Sijthoff,Fiction | Policier et mystère,0,,
/books/OL12805809M,In Facie Ecclesiae,,Van de Ven J.M.M.,1,9789042909656,2001,Peeters,Histoire,0,,
/books/OL12805140M,Repertorium van de documenten in het archief Monseigneur Willy Onclin,,Van de Wiel C.,1,9789042900356,1998,Peeters,Histoire,0,,
/books/OL32371189M,Les misérables,,Victor Hugo,1,9789044929423,2001,Bruna,Fiction | Histoire | Politique,0,,
