source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL24353780M,"Moby Dick, of De witte walvisch",,Herman Melville,1,,1929,Querido,Fiction | Histoire | Théâtre,0,,
/books/OL232349M,Mummelman,een dierenboek. Vertaald vaar een exemplaar van het 149ste duizendtal der oorspronkelijke uitg.,Hermann Löns,1,,1942,Uitgeverij Westland,Fiction,0,,
/books/OL32379786M,Reizigster op één been,roman,Herta Müller,1,9789052260624,1992,De Geus,Fiction,0,,
/books/OL6087061M,Little Owl Indian,,Hetty Burlingame Beatty,1,,1951,Houghton Mifflin,Fiction,0,,
/books/OL20404869M,Eenheid in de tegendelen,,Heymericus de Campo,1,9789026308826,1990,Ambo,Philosophie,0,,
/books/OL41868702M,De gevallen koning,,Holly Black,1,9789022591611,2020,Boekerij,Fantasy | Fiction,0,,
/books/OL28002476M,De wrede prins,,Holly Black,1,9789022589571,2020,Boekerij,Fantasy | Fiction | Jeunes adultes | Romance,0,,
/books/OL1294153M,De man die van nergens kwam,roman,Hubert Lampo,1,9789029025485,1991,Meulenhoff,Fiction,0,,
/books/OL5504316M,De zwanen van Stonehenge.,Een leesboek over magisch-realisme en fantastische literatuur.,Hubert Lampo,1,9789029003834,1973,Meulenhoff [Nederland,,0,,
/books/OL1639078M,Denken over oorlog en vrede,,Hugo Grotius,1,9789026308857,1991,Ambo,Philosophie,0,,
/books/OL12806837M,'Cijfers en Aequaties' en 'Kennis der Staatskrachten',Statistiek in Nederland in de negentiende eeuw,Ida H. Stamhuis,1,9789051831207,1989,Editions Rodopi,Histoire,0,,
/books/OL2074011M,Kwalitatief onderzoek,,Ilja Maso,1,9789060098066,1987,Boom,Sciences sociales,0,,
/books/OL12850929M,Broeders Penitenten,300 jaar Burgers in Pij ; en de ontwikkeling van eigentijds vrijwilligerswerk in organisatie-sociologisch perspectief (Bijdragen tot de geschiedenis van het Zuiden van Nederland),Ineke Merks-van Brunschot,1,9789070641535,1996,Stichting Zuidelijk Historisch Contact,Histoire,0,,
/books/OL12844990M,Het persoonlijke wordt politiek,Feministische bewustwording in Nederaland 1965-1980,Irene Costera Meijer,1,9789055890521,1996,Het Spinhuis,Histoire,0,,
/books/OL12800132M,Het Leven Van Vincent Van Gough,,Irving Stone,1,9789022951323,,,Fiction,0,,
/books/OL32999574M,Hitte van het bloed,,Irène Némirovsky,1,9789044511994,2009,De Geus,Fiction,0,,
/books/OL35714159M,Shosha,,Isaac Bashevis Singer,1,9789029546072,1979,De Arbeiderspers,Fiction | Histoire,0,,
/books/OL14010745M,Handboek tot de staatkundige geschiedenis van Nederland,,Izaak Hendrik Gosses,1,,1920,M. Nijhoff,Histoire | Politique,0,,
/books/OL32700846M,Dodelijke bijen,,J. A. Jance,1,9789077091685,2004,Brilliant Books,Fiction | Policier et mystère | Thriller,0,,
/books/OL21015775M,Hersenschimmen,,J. Bernlef,1,9789021497112,1990,Querido,Fiction,0,,
/books/OL18346331M,Tussen Descartes en Darwin.,Geloof en natuurwetenschap in de achttiende eeuw in Nederland.,J. Bots,1,9789023209348,1972,Van Gorcum,,0,,
/books/OL12846531M,Johannes Coelombie,Het beheer van de nalatenschap van een Haarlemse klokkenmaker (Serie Haarlemse miniaturen),J. J Temminck,1,9789060764558,1999,De Vrieseborch,Histoire,0,,
/books/OL23951582M,Bij nader inzien,,J. J. Voskuil,1,9789028205871,1985,Van Oorschot,,0,,
/books/OL12803426M,"Vijfenzestig jaar bouwen aan wonen, werken en winkelen","Projectontwikkeling en bouw van woningen, kantoren en winkels, 1930-1995 (Volkshuisvestingsbeleid en bouwmarkt)",J. M Kersloot,1,9789040711411,1995,Delftse Universitaire Pers,Histoire,0,,
/books/OL12806000M,Stad Van Koopmanschap En Vrede,Literatuur in Brugge Tussen Middeleeuwen En Rederijkerstijd (Antwerpse Studies Over Nederlandse Literatuurgeschiedenis),J. Oosterman,1,9789042915640,2005,Peeters,,0,,
/books/OL12806013M,Passie Voor Het Lijden,"De ""Hundert Betrachtungen Und Begehrungen, Van Henricus Suso En De Oudste Drie Bewerkingen Uit De Nederlanden (Miscellanea Neerlandica)",J. Van Aelst,1,9789042916289,2005,Peeters,Histoire,0,,
/books/OL25535303M,De kwestie Europa,hoe de EU tot de Nederlandse politiek doordringt,J. W. de Beus,1,9789048510658,2009,Amsterdam University Press,Politique,0,,
/books/OL12850490M,Worden,"Dialectica, retorica en tragedie",J.-P Guépin,1,9789069350080,1998,Aristos,Philosophie,0,,
/books/OL12848598M,"Drinken, drank en dronkenschap",Vijf eeuwen drankbestrijding en alcoholhulpverlening in Nederland ; een historisch-sociologische studie,Jaap van der Stel,1,9789065505217,1995,Verloren,Histoire,0,,
/books/OL32094591M,Als de Natuur Roept,,Jack London,1,,2011,LibriVox,Fiction | Histoire | Jeunesse,0,,
