source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL26854453M,Reached (Matched trilogie),het wachten is voorbij,Ally Condie,1,9789047705604,2013,"Lemniscaat, Uitgeverij",Fantasy | Fiction | Jeunes adultes | Science-fiction,0,,
/books/OL32830155M,Een keukenmeidenroman,,Alvaro Abella | Kathryn Stockett | Álvaro Abella Villar,3,9789049951993,2011,Mistral,Fiction,0,,
/books/OL25651838M,Blauwe Maan,,Alyson Noël,1,9789045801896,2010,Luitingh-Sijthoff,Fiction,0,,
/books/OL33003266M,In de wouden van de nacht,,Amelia Atwater-Rhodes,1,9789050162739,1999,Facet,Fiction,0,,
/books/OL19472002M,Hollandse en Vlaamse veduteschilders te Rome 1675-1725,,An Zwollo,1,9789023210689,1973,Van Gorcum,,0,,
/books/OL6511420M,Am I my brother's keeper?,,Ananda Coomaraswamy,1,,1947,The John Day company,Histoire | Économie et entreprise,0,,
/books/OL35333529M,Het fatale zwijgen,,Andreas Eschbach,1,9789061122227,2004,Karakter,,0,,
/books/OL32974699M,"Artemis Fowl, het Arctische incident",de graphic novel,Andrew Donkin | Eoin Colfer,2,9789022557082,2011,Boekerij,BD et romans graphiques | Fiction | Technologie,0,,
/books/OL35332126M,True crime,,Andrew Klavan,1,9789029049054,1996,Meulenhoff-M,Fiction,0,,
/books/OL56479860M,De Oranje Fee Boek,The Orange Fairy Book,Andrew Lang,1,9781516904549,2015,CreateSpace Independent Publishing Platform,Jeunesse,0,,
/books/OL35607473M,Oorlogswond,,Andy McNab,1,9789022999332,2011,Bruna,Fiction | Policier et mystère | Thriller,0,,
/books/OL32890293M,The Hate U Give,,Angie Thomas | Angie Thomas,2,9789048848607,2019,Moon young adult,Fiction | Jeunes adultes,0,,
/books/OL20846920M,Het verlangen.,,Anita Shreve,1,9789044300758,2000,House of Books,Fiction | Histoire | Romance,0,,
/books/OL25448735M,Het ijs,,Anna Kavan,1,,1987,Furie,Fiction | Science-fiction,0,,
/books/OL25448762M,Julia en de bazooka : en andere verhalen,,Anna Kavan,1,9789029003162,1973,Meulenhoff,Fiction,0,,
/books/OL32377987M,Het wintergewelf,,Anne Michaels,1,9789023440512,2009,De Bezige Bij,Fiction,0,,
/books/OL47301676M,De jaren,,Annie Ernaux,1,9789029540650,2020,De Arbeiderspers,Biographie | Histoire,0,,
/books/OL35332726M,Crocodile tears,,Anthony Horowitz,1,9789044813012,2010,Clavis,Fiction | Jeunes adultes | Policier et mystère | Thriller,0,,
/books/OL37737689M,More bloody Horowitz,,Anthony Horowitz,1,9789044812077,2010,Clavis,Fiction,0,,
/books/OL24328919M,De Pallisers,,Anthony Trollope,1,9789020401585,1975,Veen,Fiction,0,,
/books/OL24328789M,Nachtvlucht,,Antoine de Saint-Exupéry,1,9789065511041,1986,Goossens,Biographie | Fiction,0,,
/books/OL23958142M,Populisme als politiek drijfzand,,Anton C. Zijderveld,1,9789059362505,2009,Cossee,Politique,0,,
/books/OL40213467M,De sprookjesverteller,,Antonia Michaelis,1,9789047704355,2017,Lemniscaat,Fiction,0,,
/books/OL23471659M,De cellulaire gevangenisstraf voor jeugdige misdadigers in Nederland ...,,Antonie Hendrik Büchler,1,,1894,J.B. Wolters,,0,,
/books/OL47809113M,Een Atlas van onmogelijk verlangen,,Anuradha Roy | Arundhati Roy,2,9789044612004,2008,Prometheus,Fiction | Histoire | Romance,0,,
/books/OL5145496M,De verbeeldingswereld van Edgar Allan Poe en enkele tijdgenoten.,Bijdrage tot Amerika's ideeëngeschiedenis.,Arie Nicolaas Jan den Hollander,1,9789025330361,1974,Athenaeum-Polak & Van Gennep,Science-fiction,0,,
/books/OL6613503M,Bruijkleen Colonie (Borough of Brooklyn) 1638-1918,,"Armbruster, Eugene L.",1,,1918,Sine nomine,Histoire,0,,
/books/OL6662163M,Turkije,verleden en toekomst,Arnold J. Toynbee,1,,1917,"The Menpes Printing & Engraving Co., Ltd.",Histoire | Politique,0,,
/books/OL3501600M,John Company,,Arthur van Schendel,1,9780870233838,1983,University of Massachusetts Press,Fiction | Histoire,0,,
/books/OL35687461M,De god van kleine dingen,,Arundhati Roy,1,9789046140536,2004,Pockethuis,Fiction | Romance,0,,
