source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL21733284M,A geography of man,,Preston Everett James,1,,1949,Ginn,Arts,0,,
/books/OL24417457M,Overwinning door gehoorzaamheid,geschiedenis van natuurwetenschap en techniek,R. J. Forbes | Eduard Jan Dijksterhuis,2,,1961,De Haan,Histoire | Sciences | Technologie,0,,
/books/OL12848608M,"de Opbouw Van de Antirevolutionaire Partij, 1850-1888",,R. Janssens,1,9789065506337,2001,Verloren,Histoire,0,,
/books/OL12801178M,Batavia,Beeld van een stad,R. P. G. A. Voskuil,1,9789026946417,1989,Fibula,Histoire,0,,
/books/OL26948987M,De leeuw in de muis,,Rachel Bright,1,9789025766146,2016,,Fiction,0,,
/books/OL32378272M,Arlington Park,,Rachel Cusk,1,9789023421924,2006,De Bezige Bij,Fiction,0,,
/books/OL28220195M,De bijzondere kinderen van mevrouw peregrine,,Ransom Riggs,1,9789044817171,2012,Uitgeverij Clavis B.V.B.A.,BD et romans graphiques | Fantasy | Fiction | Jeunes adultes | Policier et mystère | Science-fiction,0,,
/books/OL32760422M,De toorn van een waanzinnige god,,Raymond E. Feist,1,9789024556595,2008,Luitingh Fantasy,Fantasy | Fiction,0,,
/books/OL24356944M,Het Islamisme,,Reinhart Dozy,1,,1900,Willink,Histoire,0,,
/books/OL23957098M,De wereldburger bestaat niet,waarom de opstand der elites de samenleving ondermijnt,René Cuperus,1,9789035131927,2009,Bert Bakker,Philosophie | Politique,0,,
/books/OL6534730M,Principia Philosophiae,"of, Beginselen der wysbegeerte.",René Descartes,1,,1657,I. Rieuwertsz,Philosophie | Sciences,0,,
/books/OL24412736M,Byzantium,glorie en verval van een duizendjarig rijk,René Guerdan,1,,1958,De Haan,Histoire,0,,
/books/OL35333109M,De redding van de edmontosaurussen,,Rex Stone,1,9789044718942,2008,Deltas,Fantasy | Fiction,0,,
/books/OL35339431M,Jacht op de Velociraptor,,Rex Stone,1,9789044718935,2008,Deltas,Fantasy | Fiction,0,,
/books/OL35616131M,De corrector,,Ricardo Menéndez Salmón,1,9789028424623,2013,Wereldbibliotheek,Fiction,0,,
/books/OL13900205M,Hoe groen was mijn dal,,Richard Llewellyn,1,,1940,"""Margriet""-Bibliotheek",Fiction | Histoire,0,,
/books/OL47788459M,Michael Vey,Gevangene van cel 25,Richard Paul Evans,1,9789020649215,2014,Kluitman,Fiction | Science-fiction,0,,
/books/OL32817895M,Beijing,,Richard Platt | Manuela Cappon,2,9789025743611,2008,Gottmer,Histoire | Jeunesse,0,,
/books/OL35325692M,Op weg naar een dansfeest,,Richard Powers,1,9789020425130,1991,Veen,Fiction,0,,
/books/OL32851497M,Ploegen door het donker,,Richard Powers,1,9789025435448,2011,Contact,Fiction,0,,
/books/OL12806809M,De opkomst van het medisch beroep in Belgie,De evolutie van de wetgeving en de beroepsorganisatie in de 19de eeuw,Rita Schepers,1,9789051830088,1989,Editions Rodopi,Histoire,0,,
/books/OL25272080M,Onzekerheid troef,het betwiste gezag van de wetenschap,Rob Hagendijk | Huub Dijstelbloem,2,9789461640437,2011,Van Gennep,Sciences,0,,
/books/OL25439328M,Het nut van nutteloos onderzoek,,Robbert Dijkgraaf,1,,2013,Uitgeverij Bert Bakker,Sciences,0,,
/books/OL32851598M,Insecten,,Robert Snedden,1,9789055662647,2009,Ars Scribendi Uitgeverij,Jeunesse,0,,
/books/OL35724409M,Spy girl,,Robin Benway,1,9789026134241,2013,De Fontein,Fiction,0,,
/books/OL33219469M,De dode republiek,,Roddy Doyle,1,9789038893792,2010,Nijgh & Van Ditmar,Fiction | Histoire | Politique,0,,
/books/OL1286313M,Beringerius Turonensis Rescriptum contra Lanfrannum,,Rodrigo Jiménez de Rada,1,9782503038414,1988,Brepols,Biographie | Histoire | Philosophie | Politique | Poésie,0,,
/books/OL19178912M,Electorale cultuur en politieke oriëntatie,verkiezingen in Gelderland 1888-1940,Ron de Jong,1,9789065508928,2005,Verloren,Histoire,0,,
/books/OL12848583M,Van standspolitiek naar partijloyaliteit,Verkiezingen voor de Tweede Kamer 1848-1887,Ron de Jong,1,9789065500694,1999,Verloren,Histoire | Politique,0,,
/books/OL16893146M,Schilders van Dongen,Kroniek van een 'vergeten' schildersdorp,Ron Dirven,1,9789055945979,2008,Scriptum Art,,0,,
