source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL26453010M,Sterfelijk zijn,Geneeskunde en waar het uiteindelijk om gaat,Atul Gawande,1,9789057124389,2015,Nieuwezijds,,0,,
/books/OL32860414M,Pip en Posy in de sneeuw,,Axel Scheffler,1,9789025752644,2012,Gottmer,Fiction,0,,
/books/OL25535231M,Beleidseconomie,een rationele onderbouwing van overheidsingrijpen,Barbara Baarsma,1,9789048512744,2010,Pallas Publications,Politique,0,,
/books/OL25535442M,De sociale cohesie voorbij,actieve burgers in achterstandswijken,Bas van Stokkom,1,9789048511198,2010,Amsterdam University Press,Politique,0,,
/books/OL22942061M,Her verhaal van petertje het konijntje,,Beatrix Potter,1,,,F. Warne,Fiction | Jeunesse,0,,
/books/OL21857226M,Het verhaal von heer Vos,,Beatrix Potter | The Gunston Trust,2,9789021609591,1987,Uitgeverij Ploegsma,Fiction,0,,
/books/OL18958977M,De filosofie van het Belcampisme.,Door Belcampo.,Belcampo,1,9789021503202,1972,Kosmos,Histoire | Philosophie,0,,
/books/OL16161345M,Werktitel,"Piet Gerards, grafisch ontwerper = Working title : Piet Gerards, graphic designer",Ben Van Melick,1,9789064503238,2003,010 Publishers,Histoire,0,,
/books/OL3889310M,De oudste Middelnederlandse vertaling van de Regula S[ancti] Benedicti,with a general introd. in Engl. : mit e. allg. Einl. in Dt.,"Benedict Saint, Abbot of Monte Cassino. | Benedict Saint, Abbot of Monte Cassino",2,9783806708462,1980,Gerstenberg,Biographie | Histoire,0,,
/books/OL19525075M,"Benjamin Samuel Bolomey, 1739-1819",een Zwitsers schilder aan het hof van stadhouder Willem V,Benjamin Samuel Bolomey,1,9789040095795,2001,Waanders Uitgevers,Biographie,0,,
/books/OL35638627M,"Abela, het meisje dat leeuwen zag",,Berlie Doherty,1,9789050165150,2008,Facet,Fiction,0,,
/books/OL1163209M,De huurders,,Bernard Malamud,1,9789029002950,1972,Meulenhoff,Fiction,0,,
/books/OL45747398M,De Elfen,,Bernhard Hennen | James A. Sullivan,2,9789024550364,2012,Luitingh,Fiction,0,,
/books/OL32766657M,Het eerste weekend,roman,Bernhard Schlink,1,9789059361973,2008,Cossee,Fiction,0,,
/books/OL2393186M,Cross roads,,Bert Schierbeek,1,9780942668117,1988,Katydid Books,,0,,
/books/OL17155624M,Autobiografie.,,Bertrand Russell,1,,1968,Uitgeverij de Bezige Bij,Biographie | Philosophie,0,,
/books/OL15441187M,Het ABC van de relativiteit.,,Bertrand Russell,1,,1981,Boom Meppel,Sciences,0,,
/books/OL23009983M,Rikkie en jijn vriendjes,,Beverly Cleary,1,,1967,Ploegsma,Fiction,0,,
/books/OL23010231M,Rikkie en Ripsie,,Beverly Cleary,1,,1967,Ploegsma,Fiction | Jeunesse,0,,
/books/OL18248043M,Gedachten in glas,Václav Cígler en zijn school = Thinking in glass : Václav Cígler and his school,Beáta Balgavá,1,9789040090523,2005,Waanders Uitgevers,Arts,0,,
/books/OL37822781M,Een heel kleine geschiedenis van bijna alles,,Bill Bryson,1,9789045043029,2020,Uitgeverij Atlas Contact,Histoire | Jeunesse | Sciences,0,,
/books/OL37822777M,Een huis vol,Een kleine geschiedenis van het dagelijks leven,Bill Bryson,1,9789046705872,2020,Olympus,Histoire,0,,
/books/OL4371804M,Voorspel en voorspelling,Nederlandse science fiction van Mr. W. Bilderdijk tot Harry Mulisch en Raoul Chapkis,"Blijstra, Reinder",1,9789021820507,1970,A.W. Sijthoff,,0,,
/books/OL12805703M,Drie modellen van het menselijk handelen,,Bransen J.,1,9789042907126,1999,Peeters,,0,,
/books/OL22484776M,Void,,Brian Sholis | Wieteke van Zeil | Amie Dicke | Amie Dicke,4,9789085460107,2004,Artimo/Gijs Stork,Arts,0,,
/books/OL35332285M,"Dank je wel, lekker brood!",,Brigitte Weninger,1,9789055794348,2000,De Vier Windstreken,Jeunesse,0,,
/books/OL25191241M,Johanna de Waanzinnige,een tragisch leven in een bewogen tijd,"Brouwer, Johannes",1,,1958,Meulenhoff,Fiction,0,,
/books/OL24331059M,Inleiding tot de taal-philosophie,,C. F. P. Stutterheim,1,,1949,"Uitgeversmij. N.V. Standaard-Boekhandel, Antwerpen / N.V. Dekker & Van de Vegt, Nijmegen",Philosophie,0,,
/books/OL2278419M,Nederlands cartesianisme,,C. Louise Thijssen-Schoute,1,9789061942375,1989,HES,Histoire,0,,
/books/OL20762810M,Grammaticale interpretatie van zeventiende-eeuwse teksten,Werkboek,C. van de Ketterij,1,9789001468316,1981,Wolters-Noordhoff,,0,,
