target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL15349931W,Zalacaín el aventurero,Pío Baroja,/books/OL24336688M,Zalacaín el aventurero,historia de las buenas andanzas y fortunas de Martín Zalacaín el Aventurero,spa,,R.C. Raggio,1919,,6577710,1.0,1.0,0.9650000000000001,VALID_COVER,331,500,JPEG,data/audit/reconstruction-ES-recovery-covers/ES-recovery-036-OL24336688M.jpeg,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL23303833W,Zalacaín el aventurero,Pío Baroja,/books/OL32346226M,Zalacaín el aventurero,,spa,9788489669949,El País,2003,,10970474,1.0,1.0,0.9900000000000001,VALID_COVER,305,500,JPEG,data/audit/reconstruction-ES-recovery-covers/ES-recovery-036-OL32346226M.jpeg,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL27142900W,Zalacaín el Aventurero (Annotated),Pío Baroja,/books/OL36846521M,Zalacaín el Aventurero (Annotated),,spa,9798760882691,Independently Published,2021,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL27603531W,Zalacaín el Aventurero,Pío Baroja,/books/OL37641052M,Zalacaín el Aventurero,,spa,9781077373228,Independently Published,2019,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL26935281W,Pío Baroja - Zalacaín el Aventurero,Pío Baroja,/books/OL40727979M,Pío Baroja - Zalacaín el Aventurero,,spa,9781797858647,Independently Published,2019,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL29842278W,Pío Baroja - Zalacaín el Aventurero,Pío Baroja,/books/OL41038752M,Pío Baroja - Zalacaín el Aventurero,,spa,9781096061342,Independently Published,2019,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL30322389W,Pío Baroja - Zalacaín el Aventurero,Pío Baroja,/books/OL41683396M,Pío Baroja - Zalacaín el Aventurero,,spa,9781654564728,Independently Published,2020,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,AUTHOR_ONLY,/works/OL30144088W,P�o Baroja - Zalaca�n el Aventurero,Pío Baroja,/books/OL41957565M,P�o Baroja - Zalaca�n el Aventurero,,spa,9781710230864,Independently Published,2019,,,0.7636363636363637,1.0,0.8147272727272729,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL30681682W,Zalacaín el Aventurero,Pío Baroja,/books/OL42171145M,Zalacaín el Aventurero,,spa,9781706513346,Independently Published,2019,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL34502962W,Pío Baroja - Zalacaín el Aventurero,Pío Baroja,/books/OL46802541M,Pío Baroja - Zalacaín el Aventurero,,spa,9798616269867,Independently Published,2020,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL36228612W,Zalacaín el Aventurero,Pío Baroja,/books/OL49107180M,Zalacaín el Aventurero,,spa,9798597835013,Independently Published,2021,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL36393957W,Pío Baroja - Zalacaín el Aventurero,Pío Baroja,/books/OL49175285M,Pío Baroja - Zalacaín el Aventurero,,spa,9798601628839,Independently Published,2020,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL38631722W,Zalacaín el aventurero,Pío Baroja,/books/OL52578827M,Zalacaín el aventurero,historia de las buenas andanzas y fortunas,spa,,"Espasa-Calpe, s.a.",1937,,,1.0,1.0,0.915,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL19254183W,Zalacaín el aventurero,Pío Baroja,/books/OL53857619M,Zalacaín el aventurero,,spa | eng,,Houghton Mifflin,1954,,,1.0,1.0,0.915,NOT_PROBED,,,,,
