language,category,priority,author,target_work,target_index,match_state,match_score,author_score,title_score,matched_source_key,matched_title,matched_subtitle,matched_authors,matched_isbn,matched_year,matched_publisher,matched_decision,candidate_1_score,candidate_1_title,candidate_1_authors,candidate_1_source_key,candidate_2_score,candidate_2_title,candidate_2_authors,candidate_2_source_key,candidate_3_score,candidate_3_title,candidate_3_authors,candidate_3_source_key
IT,ITALIAN_CANON,1,Giacomo Leopardi,Operette morali,33,NO_MATCH,0.4099,0.3871,0.4286,/books/OL21684124M,Magritte,la storia centrale,Jacques Dopagne,9788881188949,2001,Skira,KEEP_TRANSLATION,0.4099,Magritte,Jacques Dopagne,/books/OL21684124M,0.4081,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M,0.4071,Canzoni d'amore e madrigali,Dante Alighieri,/books/OL6922066M
IT,ITALIAN_CANON,1,Giovanni Verga,I Malavoglia,34,NO_MATCH,0.5639,0.6154,0.5217,/books/OL47519662M,La vergogna,,Annie Ernaux,9788899793593,2018,L'orma,KEEP_TRANSLATION,0.5639,La vergogna,Annie Ernaux,/books/OL47519662M,0.4969,Gli anni,Annie Ernaux,/books/OL39813735M,0.4449,Amori ridicoli.,Milan Kundera,/books/OL18597409M
IT,ITALIAN_CANON,1,Giovanni Verga,Mastro-don Gesualdo,35,NO_MATCH,0.4603,0.6154,0.3333,/books/OL47519662M,La vergogna,,Annie Ernaux,9788899793593,2018,L'orma,KEEP_TRANSLATION,0.4603,La vergogna,Annie Ernaux,/books/OL47519662M,0.4406,Antoni Tàpies.,Antoni Tàpies,/books/OL19153146M,0.3991,Il posto,Annie Ernaux,/books/OL32132773M
IT,ITALIAN_CANON,1,Giovanni Verga,Vita dei campi,36,NO_MATCH,0.4769,0.6154,0.3636,/books/OL39813735M,Gli anni,,Annie Ernaux,9788898038169,2015,L'orma,KEEP_TRANSLATION,0.4769,Gli anni,Annie Ernaux,/books/OL39813735M,0.4747,Vita activa,Hannah Arendt,/books/OL16607252M,0.4604,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M
IT,ITALIAN_CANON,1,Giovanni Verga,Novelle rusticane,37,NO_MATCH,0.4529,0.6154,0.3200,/books/OL39813735M,Gli anni,,Annie Ernaux,9788898038169,2015,L'orma,KEEP_TRANSLATION,0.4529,Gli anni,Annie Ernaux,/books/OL39813735M,0.4367,Stella orfana,Alan Dean Foster,/books/OL62359797M,0.4341,La vergogna,Annie Ernaux,/books/OL47519662M
IT,ITALIAN_CANON,1,Carlo Collodi,Le avventure di Pinocchio,38,NO_MATCH,0.4761,0.5600,0.4074,/books/OL23638966M,beata riva,trattoto del'oblio,Angelo Conti,,1900,Fratelli Treves,KEEP_CORE,0.4761,beata riva,Angelo Conti,/books/OL23638966M,0.4543,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M,0.4414,arti di Bisanzio,Ennio Concina,/books/OL22509514M
IT,ITALIAN_CANON,1,Edmondo De Amicis,Cuore,39,NO_MATCH,0.4216,0.5294,0.3333,/books/OL61038323M,Candido,"ovvero, Un sogno fatto in Sicilia",Leonardo Sciascia,9788845919619,2005,Adelphi,KEEP_CORE,0.4216,Candido,Leonardo Sciascia,/books/OL61038323M,0.3866,Discorso sul metodo,René Descartes,/books/OL19312233M,0.3724,Nostra Sorella Carrie,Theodore Dreiser,/books/OL25311040M
IT,ITALIAN_CANON,1,Gabriele D'Annunzio,Il piacere,40,NO_MATCH,0.4539,0.4186,0.4828,/books/OL13430352M,Il Piccolo Principe,,Antoine de Saint-Exupéry,9788845230455,2002,Distribooks Inc,KEEP_TRANSLATION,0.4539,Il Piccolo Principe,Antoine de Saint-Exupéry,/books/OL13430352M,0.4438,Lo scherzo,Milan Kundera,/books/OL32351351M,0.4422,Pilota di guerra,Antoine de Saint-Exupéry,/books/OL47938633M
IT,ITALIAN_CANON,1,Gabriele D'Annunzio,Alcyone,41,NO_MATCH,0.4388,0.4000,0.4706,/books/OL62359422M,Filogenesi,,Alan Dean Foster,,2002,Nord,KEEP_TRANSLATION,0.4388,Filogenesi,Alan Dean Foster,/books/OL62359422M,0.4116,Alien Nation,Alan Dean Foster,/books/OL26397147M,0.4084,Volo di notte,Antoine de Saint-Exupéry,/books/OL38212484M
IT,ITALIAN_CANON,1,Giovanni Pascoli,Myricae,42,NO_MATCH,0.4195,0.4667,0.3810,/books/OL23042421M,Ritorno a casa,romanzo,Hamilton Basso,,1955,Garzanti,KEEP_TRANSLATION,0.4195,Ritorno a casa,Hamilton Basso,/books/OL23042421M,0.4079,Germaine Richier,Germaine Richier,/books/OL20358475M,0.3931,Estetica,Mario Pilo,/books/OL33162833M
IT,ITALIAN_CANON,1,Giovanni Pascoli,Canti di Castelvecchio,43,NO_MATCH,0.5067,0.4828,0.5263,/books/OL22509514M,arti di Bisanzio,secoli 6.-15,Ennio Concina,9788842497721,2002,B. Mondadori,KEEP_CORE,0.5067,arti di Bisanzio,Ennio Concina,/books/OL22509514M,0.4372,Antoni Tàpies.,Antoni Tàpies,/books/OL19153146M,0.4151,I mercanti di sogni,Harold Robbins,/books/OL13852935M
IT,ITALIAN_CANON,1,Antonio Fogazzaro,Piccolo mondo antico,44,NO_MATCH,0.4852,0.3448,0.6000,/books/OL57925000M,Il mondo Sfavillante,,"Shailesh Kori | Margaret Cavendish, Duchess of Newcastle | Ian Randal Strock | Erika Garcia",9788868994693,2022,VandA Edizioni,KEEP_TRANSLATION,0.4852,Il mondo Sfavillante,"Shailesh Kori | Margaret Cavendish, Duchess of Newcastle | Ian Randal Strock | Erika Garcia",/books/OL57925000M,0.4577,Il Piccolo Principe,Antoine de Saint-Exupéry,/books/OL13430352M,0.4544,arti di Bisanzio,Ennio Concina,/books/OL22509514M
IT,ITALIAN_CANON,1,Grazia Deledda,Canne al vento,45,NO_MATCH,0.4629,0.4000,0.5143,/books/OL62359803M,La fine della vicenda,,Alan Dean Foster,,1982,Editrice Nord,KEEP_TRANSLATION,0.4629,La fine della vicenda,Alan Dean Foster,/books/OL62359803M,0.4476,"Uno, nessuno e centomila",Luigi Pirandello,/books/OL18671520M,0.4338,Alien Nation,Alan Dean Foster,/books/OL26397147M
IT,ITALIAN_CANON,1,Grazia Deledda,Elias Portolu,46,NO_MATCH,0.4338,0.4000,0.4615,/books/OL62359797M,Stella orfana,,Alan Dean Foster,,1979,Editrice Nord,KEEP_TRANSLATION,0.4338,Stella orfana,Alan Dean Foster,/books/OL62359797M,0.4191,L' umorismo,Luigi Pirandello,/books/OL6742910M,0.3890,Memoria totale.,Philip K. Dick | Phil Gigante,/books/OL22271319M
IT,ITALIAN_CANON,1,Italo Svevo,Una vita,47,NO_MATCH,0.4401,0.4348,0.4444,/books/OL23638966M,beata riva,trattoto del'oblio,Angelo Conti,,1900,Fratelli Treves,KEEP_CORE,0.4401,beata riva,Angelo Conti,/books/OL23638966M,0.4314,Uomini,Marisa Volpi,/books/OL20090890M,0.4288,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M
IT,ITALIAN_CANON,1,Italo Svevo,Senilità,48,NO_MATCH,0.4100,0.3000,0.5000,/books/OL59568075M,Oresteia,,Aeschylus,9788811810520,2017,Garzanti,KEEP_TRANSLATION,0.4100,Oresteia,Aeschylus,/books/OL59568075M,0.4036,Estetica,Mario Pilo,/books/OL33162833M,0.3921,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M
IT,ITALIAN_CANON,1,Italo Svevo,La coscienza di Zeno,49,NO_MATCH,0.4812,0.5455,0.4286,/books/OL23083343M,Le mura di Adrianopoli,,Guido Cervo,9788838476280,2006,Piemme,KEEP_CORE,0.4812,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M,0.4525,La città degli ebrei,Ennio Concina,/books/OL1771801M,0.4466,"La Biennale Di Venezia, Documenta Di Kassel",Marilena Vecco,/books/OL13430476M
IT,ITALIAN_CANON,1,Luigi Pirandello,Il fu Mattia Pascal,50,NO_MATCH,0.6776,1.0000,0.4138,/books/OL6742910M,L' umorismo,saggio,Luigi Pirandello,,1920,L. Battistelli,KEEP_CORE,0.6776,L' umorismo,Luigi Pirandello,/books/OL6742910M,0.6464,L'Esclusa,Luigi Pirandello,/books/OL24433301M,0.5286,"Uno, nessuno e centomila",Luigi Pirandello,/books/OL18671520M
IT,ITALIAN_CANON,1,Luigi Pirandello,"Uno, nessuno e centomila",51,EXACT_MATCH,1.0000,1.0000,1.0000,/books/OL18671520M,"Uno, nessuno e centomila",,Luigi Pirandello,9788809204676,1994,Giunti,KEEP_CORE,1.0000,"Uno, nessuno e centomila",Luigi Pirandello,/books/OL18671520M,0.6700,L'Esclusa,Luigi Pirandello,/books/OL24433301M,0.5875,L' umorismo,Luigi Pirandello,/books/OL6742910M
IT,ITALIAN_CANON,1,Luigi Pirandello,Sei personaggi in cerca d'autore,52,NO_MATCH,0.6296,1.0000,0.3265,/books/OL6742910M,L' umorismo,saggio,Luigi Pirandello,,1920,L. Battistelli,KEEP_CORE,0.6296,L' umorismo,Luigi Pirandello,/books/OL6742910M,0.5900,"Uno, nessuno e centomila",Luigi Pirandello,/books/OL18671520M,0.5847,L'Esclusa,Luigi Pirandello,/books/OL24433301M
IT,ITALIAN_CANON,1,Luigi Pirandello,Enrico IV,53,NO_MATCH,0.6615,1.0000,0.3846,/books/OL6742910M,L' umorismo,saggio,Luigi Pirandello,,1920,L. Battistelli,KEEP_CORE,0.6615,L' umorismo,Luigi Pirandello,/books/OL6742910M,0.5769,L'Esclusa,Luigi Pirandello,/books/OL24433301M,0.5531,"Uno, nessuno e centomila",Luigi Pirandello,/books/OL18671520M
IT,ITALIAN_CANON,1,Umberto Saba,Il Canzoniere,54,NO_MATCH,0.4834,0.6429,0.3529,/books/OL13430429M,Le Muse a Los Angeles,,Alberto Arbasino,9788845915116,2000,Adelphi,KEEP_CORE,0.4834,Le Muse a Los Angeles,Alberto Arbasino,/books/OL13430429M,0.4384,Finzioni,Jorge Luis Borges,/books/OL26888514M,0.4372,Candido,Leonardo Sciascia,/books/OL61038323M
IT,ITALIAN_CANON,1,Guido Gozzano,I colloqui,55,NO_MATCH,0.4344,0.5833,0.3125,/books/OL23083343M,Le mura di Adrianopoli,,Guido Cervo,9788838476280,2006,Piemme,KEEP_CORE,0.4344,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M,0.4178,L'Esclusa,Luigi Pirandello,/books/OL24433301M,0.3788,Amori ridicoli.,Milan Kundera,/books/OL18597409M
IT,TWENTIETH_CENTURY,1,Giuseppe Ungaretti,L'Allegria,56,NO_MATCH,0.4204,0.6286,0.2500,/books/OL13504985M,"Il feticismo primitivo in Italia, e le sue forme di adattamento.",,Giuseppe Bellucci,,1907,Unione Tipografica Cooperativa,KEEP_CORE,0.4204,"Il feticismo primitivo in Italia, e le sue forme di adattamento.",Giuseppe Bellucci,/books/OL13504985M,0.4020,La pace è allegrezza,Vittorio Luisa Beonio-Brocchieri,/books/OL22494211M,0.4000,Il mondo Sfavillante,"Shailesh Kori | Margaret Cavendish, Duchess of Newcastle | Ian Randal Strock | Erika Garcia",/books/OL57925000M
IT,TWENTIETH_CENTURY,1,Eugenio Montale,Ossi di seppia,57,NO_MATCH,0.5138,0.5714,0.4667,/books/OL22509514M,arti di Bisanzio,secoli 6.-15,Ennio Concina,9788842497721,2002,B. Mondadori,KEEP_CORE,0.5138,arti di Bisanzio,Ennio Concina,/books/OL22509514M,0.4475,L Arsenale Della Repubblica DI Venezia,Ennio Concina,/books/OL13429814M,0.4081,Notizia di un sequestro,Gabriel García Márquez,/books/OL19736211M
IT,TWENTIETH_CENTURY,1,Eugenio Montale,Le occasioni,58,NO_MATCH,0.4417,0.3704,0.5000,/books/OL39813735M,Gli anni,,Annie Ernaux,9788898038169,2015,L'orma,KEEP_TRANSLATION,0.4417,Gli anni,Annie Ernaux,/books/OL39813735M,0.4417,Il posto,Annie Ernaux,/books/OL32132773M,0.4331,L Arsenale Della Repubblica DI Venezia,Ennio Concina,/books/OL13429814M
IT,TWENTIETH_CENTURY,1,Salvatore Quasimodo,Ed è subito sera,59,NO_MATCH,0.4457,0.4667,0.4286,/books/OL22092844M,Machiavelli e le sue opere,,Carlo Gioda,,1874,G. Barbèra,KEEP_CORE,0.4457,Machiavelli e le sue opere,Carlo Gioda,/books/OL22092844M,0.4382,Ritorno a casa,Hamilton Basso,/books/OL23042421M,0.4209,Tieste [di] Seneca.,Seneca the Younger,/books/OL18227264M
IT,TWENTIETH_CENTURY,1,Alberto Moravia,Gli indifferenti,60,NO_MATCH,0.4389,0.5000,0.3889,/books/OL57925000M,Il mondo Sfavillante,,"Shailesh Kori | Margaret Cavendish, Duchess of Newcastle | Ian Randal Strock | Erika Garcia",9788868994693,2022,VandA Edizioni,KEEP_TRANSLATION,0.4389,Il mondo Sfavillante,"Shailesh Kori | Margaret Cavendish, Duchess of Newcastle | Ian Randal Strock | Erika Garcia",/books/OL57925000M,0.4171,Tigri e teoremi,Maria Rosa Menzio,/books/OL13430753M,0.4058,L' ABC della relatività.,Bertrand Russell,/books/OL15457632M
IT,TWENTIETH_CENTURY,1,Alberto Moravia,La noia,61,NO_MATCH,0.4659,0.4242,0.5000,/books/OL16786040M,"""Tabulae Irnitanae""","municipalità e ""ius Romanorum""",Francesca Lamberti,9788824310239,1993,E. Jovene,KEEP_CORE,0.4659,"""Tabulae Irnitanae""",Francesca Lamberti,/books/OL16786040M,0.4588,beata riva,Angelo Conti,/books/OL23638966M,0.4549,Il negoziatore.,Frederick Forsyth,/books/OL20140192M
IT,TWENTIETH_CENTURY,1,Cesare Pavese,Paesi tuoi,62,NO_MATCH,0.4202,0.3226,0.5000,/books/OL18461182M,Questioni naturali,,Seneca the Younger,9788802041797,1989,Unione tipografico-editrice toriness,KEEP_TRANSLATION,0.4202,Questioni naturali,Seneca the Younger,/books/OL18461182M,0.4034,Magritte,Jacques Dopagne,/books/OL21684124M,0.3884,Il posto,Annie Ernaux,/books/OL32132773M
IT,TWENTIETH_CENTURY,1,Cesare Pavese,La luna e i falò,63,NO_MATCH,0.4437,0.4828,0.4118,/books/OL20651956M,Affari di famiglia,,Catherine Gaskin,9788817114370,1993,Rizzoli,KEEP_TRANSLATION,0.4437,Affari di famiglia,Catherine Gaskin,/books/OL20651956M,0.4414,La fattoria degli animali,George Orwell,/books/OL27068301M,0.4318,Diario della guerra del maiale,Adolfo Bioy Casares,/books/OL17496380M
IT,TWENTIETH_CENTURY,1,Elio Vittorini,Conversazione in Sicilia,64,NO_MATCH,0.4717,0.3226,0.5938,/books/OL61038323M,Candido,"ovvero, Un sogno fatto in Sicilia",Leonardo Sciascia,9788845919619,2005,Adelphi,KEEP_CORE,0.4717,Candido,Leonardo Sciascia,/books/OL61038323M,0.4660,arti di Bisanzio,Ennio Concina,/books/OL22509514M,0.4550,Germaine Richier,Germaine Richier,/books/OL20358475M
IT,TWENTIETH_CENTURY,1,Elio Vittorini,Uomini e no,65,NO_MATCH,0.6665,0.3077,0.9600,/books/OL20090890M,Uomini,,Marisa Volpi,9788804520634,2004,Mondadori,KEEP_CORE,0.6665,Uomini,Marisa Volpi,/books/OL20090890M,0.4370,arti di Bisanzio,Ennio Concina,/books/OL22509514M,0.4312,Manuale minimo dell'attore,Dario Fo,/books/OL22448562M
IT,TWENTIETH_CENTURY,1,Beppe Fenoglio,Il partigiano Johnny,66,NO_MATCH,0.3778,0.2963,0.4444,/books/OL22509514M,arti di Bisanzio,secoli 6.-15,Ennio Concina,9788842497721,2002,B. Mondadori,KEEP_CORE,0.3778,arti di Bisanzio,Ennio Concina,/books/OL22509514M,0.3747,La sparizione,Saul Bellow,/books/OL20650311M,0.3742,Il posto,Annie Ernaux,/books/OL32132773M
IT,TWENTIETH_CENTURY,1,Beppe Fenoglio,Una questione privata,67,NO_MATCH,0.4510,0.2500,0.6154,/books/OL18461182M,Questioni naturali,,Seneca the Younger,9788802041797,1989,Unione tipografico-editrice toriness,KEEP_TRANSLATION,0.4510,Questioni naturali,Seneca the Younger,/books/OL18461182M,0.4045,"Il feticismo primitivo in Italia, e le sue forme di adattamento.",Giuseppe Bellucci,/books/OL13504985M,0.3580,La fattoria degli animali,George Orwell,/books/OL27068301M
IT,TWENTIETH_CENTURY,1,Carlo Emilio Gadda,Quer pasticciaccio brutto de via Merulana,68,NO_MATCH,0.4089,0.6897,0.1791,/books/OL22092844M,Machiavelli e le sue opere,,Carlo Gioda,,1874,G. Barbèra,KEEP_CORE,0.4089,Machiavelli e le sue opere,Carlo Gioda,/books/OL22092844M,0.3874,La città degli ebrei,Ennio Concina,/books/OL1771801M,0.3701,Manuale minimo dell'attore,Dario Fo,/books/OL22448562M
IT,TWENTIETH_CENTURY,1,Carlo Emilio Gadda,La cognizione del dolore,69,NO_MATCH,0.5083,0.6897,0.3600,/books/OL22092844M,Machiavelli e le sue opere,,Carlo Gioda,,1874,G. Barbèra,KEEP_CORE,0.5083,Machiavelli e le sue opere,Carlo Gioda,/books/OL22092844M,0.4591,Manuale minimo dell'attore,Dario Fo,/books/OL22448562M,0.4452,La città degli ebrei,Ennio Concina,/books/OL1771801M
IT,TWENTIETH_CENTURY,1,Giorgio Bassani,Il giardino dei Finzi-Contini,70,NO_MATCH,0.4347,0.4375,0.4324,/books/OL26888514M,Finzioni,,Jorge Luis Borges,,1988,Einaudi,KEEP_TRANSLATION,0.4347,Finzioni,Jorge Luis Borges,/books/OL26888514M,0.4130,Il giro del mondo in ottanta giorni,Jules Verne,/books/OL32051018M,0.4114,Ritorno a casa,Hamilton Basso,/books/OL23042421M
IT,TWENTIETH_CENTURY,1,Giuseppe Tomasi di Lampedusa,Il Gattopardo,71,NO_MATCH,0.4090,0.2979,0.5000,/books/OL13427558M,Il Menage a Quattro,"Scienza, filosofia, tecnica nella letteratura italiano del Novecento",Pierpaolo Antonello,9788800861113,2005,Le Monnier Universita,KEEP_CORE,0.4090,Il Menage a Quattro,Pierpaolo Antonello,/books/OL13427558M,0.3859,Il negoziatore.,Frederick Forsyth,/books/OL20140192M,0.3744,Il posto,Annie Ernaux,/books/OL32132773M
IT,TWENTIETH_CENTURY,1,Primo Levi,Se questo è un uomo,72,NO_MATCH,0.4101,0.4800,0.3529,/books/OL15138118M,A bordo con Noè,,Timothy Findley,,1985,Garzanti,KEEP_TRANSLATION,0.4101,A bordo con Noè,Timothy Findley,/books/OL15138118M,0.3961,Estetica,Mario Pilo,/books/OL33162833M,0.3836,Anelli tutti di una sola catena,Massimo Naro,/books/OL19306105M
IT,TWENTIETH_CENTURY,1,Primo Levi,La tregua,73,NO_MATCH,0.3993,0.4800,0.3333,/books/OL15138118M,A bordo con Noè,,Timothy Findley,,1985,Garzanti,KEEP_TRANSLATION,0.3993,A bordo con Noè,Timothy Findley,/books/OL15138118M,0.3934,La figlia del pianista,Timothy Findley,/books/OL32114009M,0.3917,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M
IT,TWENTIETH_CENTURY,1,Italo Calvino,Il sentiero dei nidi di ragno,74,NO_MATCH,0.4838,0.5000,0.4706,/books/OL25326597M,Gli Eredi di Gilgamesh,Dai sumeri alla civiltà democratica,Abdullah Öcalan | Klaus Happel,9788883511486,2011,Punto Rosso,KEEP_TRANSLATION,0.4838,Gli Eredi di Gilgamesh,Abdullah Öcalan | Klaus Happel,/books/OL25326597M,0.4623,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M,0.4540,L Arsenale Della Repubblica DI Venezia,Ennio Concina,/books/OL13429814M
IT,TWENTIETH_CENTURY,1,Italo Calvino,Il barone rampante,75,NO_MATCH,0.4984,0.4000,0.5789,/books/OL57925000M,Il mondo Sfavillante,,"Shailesh Kori | Margaret Cavendish, Duchess of Newcastle | Ian Randal Strock | Erika Garcia",9788868994693,2022,VandA Edizioni,KEEP_TRANSLATION,0.4984,Il mondo Sfavillante,"Shailesh Kori | Margaret Cavendish, Duchess of Newcastle | Ian Randal Strock | Erika Garcia",/books/OL57925000M,0.4457,Le Muse a Los Angeles,Alberto Arbasino,/books/OL13430429M,0.4221,Tutti i racconti,Roald Dahl,/books/OL26445408M
IT,TWENTIETH_CENTURY,1,Italo Calvino,Le città invisibili,76,NO_MATCH,0.4897,0.4615,0.5128,/books/OL1771801M,La città degli ebrei,"il ghetto di Venezia, architettura e urbanistica",Ennio Concina,9788831754897,1991,Albrizzi editore,KEEP_CORE,0.4897,La città degli ebrei,Ennio Concina,/books/OL1771801M,0.4665,Le mura di Adrianopoli,Guido Cervo,/books/OL23083343M,0.4487,Capolavori della pittura italiana,Mario Ursino,/books/OL19177853M
IT,TWENTIETH_CENTURY,1,Elsa Morante,L'isola di Arturo,77,NO_MATCH,0.4517,0.4286,0.4706,/books/OL6742910M,L' umorismo,saggio,Luigi Pirandello,,1920,L. Battistelli,KEEP_CORE,0.4517,L' umorismo,Luigi Pirandello,/books/OL6742910M,0.4517,L'Esclusa,Luigi Pirandello,/books/OL24433301M,0.4477,Il Menage a Quattro,Pierpaolo Antonello,/books/OL13427558M
IT,TWENTIETH_CENTURY,1,Elsa Morante,La storia,78,NO_MATCH,0.6947,0.3704,0.9600,/books/OL21684124M,Magritte,la storia centrale,Jacques Dopagne,9788881188949,2001,Skira,KEEP_TRANSLATION,0.6947,Magritte,Jacques Dopagne,/books/OL21684124M,0.5145,beata riva,Angelo Conti,/books/OL23638966M,0.4823,L' umorismo,Luigi Pirandello,/books/OL6742910M
IT,TWENTIETH_CENTURY,1,Pier Paolo Pasolini,Ragazzi di vita,79,NO_MATCH,0.4697,0.6842,0.2941,/books/OL13427558M,Il Menage a Quattro,"Scienza, filosofia, tecnica nella letteratura italiano del Novecento",Pierpaolo Antonello,9788800861113,2005,Le Monnier Universita,KEEP_CORE,0.4697,Il Menage a Quattro,Pierpaolo Antonello,/books/OL13427558M,0.4526,arti di Bisanzio,Ennio Concina,/books/OL22509514M,0.4467,Affari di famiglia,Catherine Gaskin,/books/OL20651956M
IT,TWENTIETH_CENTURY,1,Pier Paolo Pasolini,Una vita violenta,80,NO_MATCH,0.4912,0.6842,0.3333,/books/OL13427558M,Il Menage a Quattro,"Scienza, filosofia, tecnica nella letteratura italiano del Novecento",Pierpaolo Antonello,9788800861113,2005,Le Monnier Universita,KEEP_CORE,0.4912,Il Menage a Quattro,Pierpaolo Antonello,/books/OL13427558M,0.4509,Urbano VIII e Galileo Galilei,Sante Pieralisi,/books/OL23354487M,0.4433,La conquista del pane,Peter Kropotkin,/books/OL44877027M
IT,TWENTIETH_CENTURY,1,Leonardo Sciascia,Il giorno della civetta,81,NO_MATCH,0.6421,1.0000,0.3492,/books/OL61038323M,Candido,"ovvero, Un sogno fatto in Sicilia",Leonardo Sciascia,9788845919619,2005,Adelphi,KEEP_CORE,0.6421,Candido,Leonardo Sciascia,/books/OL61038323M,0.4727,I Colori del Divino,Biblioteca Riccardiana,/books/OL13434626M,0.4715,Ritorno a casa,Hamilton Basso,/books/OL23042421M
IT,TWENTIETH_CENTURY,1,Leonardo Sciascia,A ciascuno il suo,82,NO_MATCH,0.6044,1.0000,0.2807,/books/OL61038323M,Candido,"ovvero, Un sogno fatto in Sicilia",Leonardo Sciascia,9788845919619,2005,Adelphi,KEEP_CORE,0.6044,Candido,Leonardo Sciascia,/books/OL61038323M,0.4487,Machiavelli e le sue opere,Carlo Gioda,/books/OL22092844M,0.4178,La città degli ebrei,Ennio Concina,/books/OL1771801M
IT,TWENTIETH_CENTURY,1,Gesualdo Bufalino,Diceria dell'untore,83,NO_MATCH,0.4733,0.4000,0.5333,/books/OL22448562M,Manuale minimo dell'attore,,Dario Fo,9788806147754,1997,Einaudi,KEEP_CORE,0.4733,Manuale minimo dell'attore,Dario Fo,/books/OL22448562M,0.4499,Capolavori della pittura italiana,Mario Ursino,/books/OL19177853M,0.4397,Storia delle conquiste umane,Daniel J. Boorstin,/books/OL878284M
IT,TWENTIETH_CENTURY,1,Natalia Ginzburg,Lessico famigliare,84,NO_MATCH,0.5024,0.4375,0.5556,/books/OL20651956M,Affari di famiglia,,Catherine Gaskin,9788817114370,1993,Rizzoli,KEEP_TRANSLATION,0.5024,Affari di famiglia,Catherine Gaskin,/books/OL20651956M,0.4547,Occasione d'amore,Nadine Gordimer,/books/OL20651229M,0.4369,"Dante, di giorno in giorno",Dante Alighieri,/books/OL20509646M
IT,TWENTIETH_CENTURY,1,Natalia Ginzburg,Le piccole virtù,85,NO_MATCH,0.4813,0.4138,0.5366,/books/OL22939038M,Il dio delle piccole cose,,Arundhati Roy,9788877469588,1997,Ugo Guanda editore,KEEP_TRANSLATION,0.4813,Il dio delle piccole cose,Arundhati Roy,/books/OL22939038M,0.4212,Il popolo dell'autunno,Ray Bradbury,/books/OL20652038M,0.4201,"Dante, di giorno in giorno",Dante Alighieri,/books/OL20509646M
