target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,TITLE_AUTHOR,/works/OL44697407W,Aminta,Torquato Tasso,/books/OL61042737M,Aminta,favola boschereccia,ita,,Per Vittorio Baldinj.,1581,,,1.0,1.0,0.915,NOT_PROBED,,,,,
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,BROAD,/works/OL44697407W,Aminta,Torquato Tasso,/books/OL61099049M,Aminta,favola boschereccia,ita,,Impresso co'caratteri Bodoniani,1792,,,1.0,1.0,0.915,NOT_PROBED,,,,,
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,TITLE_AUTHOR,/works/OL44795159W,"La Gerusalemme liberata ; e, L'aminta",Torquato Tasso,/books/OL61156109M,"La Gerusalemme liberata ; e, L'aminta",,ita,,Firmin Didot,1845,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,TITLE_AUTHOR,/works/OL45043841W,Aminta,Torquato Tasso,/books/OL61444840M,Aminta,favola pastorale,ita,,"Presso G.C. Molini, librajo, rue du Jardinet.",1781,,,1.0,1.0,0.915,NOT_PROBED,,,,,
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,TITLE_AUTHOR,/works/OL45338789W,La Gerusalemme,Torquato Tasso,/books/OL61795453M,La Gerusalemme,e l'Aminta,ita,,Baudry,1836,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,TITLE_AUTHOR,/works/OL45601612W,L'aminta,Torquato Tasso,/books/OL62100065M,L'aminta,dramma pastorale,ita,,G. Marini,1820,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,TITLE_AUTHOR,/works/OL37748890W,Aminta,Torquato Tasso,/books/OL62263971M,Aminta,,ita,,F. Vallardi,1936,,,1.0,1.0,0.915,NOT_PROBED,,,,,
13,IT,ITALIAN_CANON,1,Torquato Tasso,Aminta,TITLE_ONLY,/works/OL45955072W,Aminta,Torquato Tasso | Pierantonio Serassi,/books/OL62517999M,Aminta,favola boschereccia,ita,,G. Gamba,1802,,,1.0,1.0,0.915,NOT_PROBED,,,,,
17,IT,ITALIAN_CANON,1,Francesco Guicciardini,Ricordi,TITLE_ONLY,/works/OL915318W,Ricordi politici e civili,Francesco Giucciardini,/books/OL16016917M,Ricordi politici e civili,,ita,,R. Carabba,1900,,,0.95,0.9545454545454546,0.8762272727272726,NOT_PROBED,,,,,
17,IT,ITALIAN_CANON,1,Francesco Guicciardini,Ricordi,TITLE_ONLY,/works/OL915321W,Ricordi,Francesco Giucciardini,/books/OL17780202M,Ricordi,,ita | eng,,S.F. Vanni,1949,,,1.0,0.9545454545454546,0.9027272727272728,NOT_PROBED,,,,,
17,IT,ITALIAN_CANON,1,Francesco Guicciardini,Ricordi,BROAD,/works/OL915299W,"Ricordi, diari, memorie",Francesco Giucciardini,/books/OL3875553M,"Ricordi, diari, memorie",,ita,,Editori riuniti,1981,,,0.95,0.9545454545454546,0.8762272727272726,NOT_PROBED,,,,,
17,IT,ITALIAN_CANON,1,Francesco Guicciardini,Ricordi,BROAD,/works/OL34188888W,Opere Inedite,Guicciardini Francesco | Giuseppe Canestrini | Piero Guicciardini,/books/OL51379520M,Opere Inedite,Considerazioni Intorni Ai Discorsi Del Machiavelli Sopra la Prima Deca Di Tito Livio. Ricordi Politici e Civili. Discorsi Politici,ita,9781019500392,"Creative Media Partners, LLC",2023,,,0.95,0.75,0.846,NOT_PROBED,,,,,
19,IT,ITALIAN_CANON,1,Benvenuto Cellini,Vita,TITLE_AUTHOR,/works/OL15471265W,Vita,Benvenuto Cellini,/books/OL24436338M,Vita,,ita,,Tip. all'insegna di Dante,1832,,7223529,1.0,1.0,0.9650000000000001,VALID_COVER,288,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-019-OL24436338M.jpeg,
19,IT,ITALIAN_CANON,1,Benvenuto Cellini,Vita,TITLE_AUTHOR,/works/OL27537004W,Vita,Benvenuto Cellini,/books/OL41248683M,Vita,,ita,9781090656636,Independently Published,2019,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
19,IT,ITALIAN_CANON,1,Benvenuto Cellini,Vita,TITLE_AUTHOR,/works/OL36976862W,La vita,Benvenuto Cellini,/books/OL52930879M,La vita,,ita,,Istituto editoriale italiano,1926,,,0.7272727272727273,1.0,0.7704545454545455,NOT_PROBED,,,,,
19,IT,ITALIAN_CANON,1,Benvenuto Cellini,Vita,TITLE_AUTHOR,/works/OL39934541W,Vita,Benvenuto Cellini,/books/OL54374904M,Vita,,ita,9781478366041,CreateSpace Independent Publishing Platform,2012,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
19,IT,ITALIAN_CANON,1,Benvenuto Cellini,Vita,TITLE_AUTHOR,/works/OL43431412W,La vita,Benvenuto Cellini,/books/OL59172943M,La vita,,ita,,Rinascimento del Libro,1937,,,0.7272727272727273,1.0,0.7704545454545455,NOT_PROBED,,,,,
24,IT,ITALIAN_CANON,1,Carlo Goldoni,Il servitore di due padroni,TITLE_AUTHOR,/works/OL22393135W,Il servitore di due padroni,Carlo Goldoni,/books/OL30479726M,Il servitore di due padroni,,ita,9788831708319,Marsilio,2011,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
24,IT,ITALIAN_CANON,1,Carlo Goldoni,Il servitore di due padroni,TITLE_AUTHOR,/works/OL37660745W,Collezione Completa Delle Commedie Del Signor Carlo Goldoni ...,Carlo Goldoni,/books/OL50942491M,Collezione Completa Delle Commedie Del Signor Carlo Goldoni ...,I Cavaliere Di Buon Gusto. - il Servitore Di Due Padroni. -L'amore Paterno. - il Prodigo. - la Scozzese,ita,9781021691248,"Creative Media Partners, LLC",2023,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
24,IT,ITALIAN_CANON,1,Carlo Goldoni,Il servitore di due padroni,TITLE_AUTHOR,/works/OL38744843W,Il servitore di due padroni,Carlo Goldoni,/books/OL52816788M,Il servitore di due padroni,,ita,,L'Unità,1993,,,1.0,1.0,0.915,NOT_PROBED,,,,,
24,IT,ITALIAN_CANON,1,Carlo Goldoni,Il servitore di due padroni,TITLE_AUTHOR,/works/OL39439052W,L'uomo di mondo,Carlo Goldoni,/books/OL53668679M,L'uomo di mondo,La donna di Garbo. Il servitore di due padroni. La vedova scaltra. La famiglia dell'antiquario. Il teatro comico,ita,,Bietti,1971,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
24,IT,ITALIAN_CANON,1,Carlo Goldoni,Il servitore di due padroni,TITLE_AUTHOR,/works/OL42268057W,Il servitore di due padroni,Carlo Goldoni,/books/OL57330177M,Il servitore di due padroni,Commedia di tre atti in prosa = Der Diener zweier Herren : Prosakomödie in drei Akten. Italienisch/Deutsch,ita | ger,,Philipp Reclam Jun.,1979,,,1.0,1.0,0.915,NOT_PROBED,,,,,
24,IT,ITALIAN_CANON,1,Carlo Goldoni,Il servitore di due padroni,TITLE_AUTHOR,/works/OL654670W,L' uomo di mondo,Carlo Goldoni,/books/OL5735717M,L' uomo di mondo,"La donna di garbo, Il servitore di due padroni, La vedova scaltra, La famiglia dell'antiquario, Il teatro comico.",ita,,Bietti,1971,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
26,IT,ITALIAN_CANON,1,Vittorio Alfieri,Saul,TITLE_AUTHOR,/works/OL4017120W,Saul,Vittorio Alfieri,/books/OL13428286M,Saul,,ita,9788811583967,Garzanti,1990,,5284024,1.0,1.0,0.9900000000000001,VALID_COVER,128,214,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-026-OL13428286M.jpeg,
26,IT,ITALIAN_CANON,1,Vittorio Alfieri,Saul,TITLE_AUTHOR,/works/OL1250103W,Saul,Vittorio Alfieri,/books/OL2153941M,"Saul ; e, Filippo",,ita,,Biblioteca Universale Rizzoli,1980,,,1.0,1.0,0.915,NOT_PROBED,,,,,
