source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL32120925M,L'île mystérieuse,,Jules Verne,1,9782013214629,1996,Hachette Livre,Fiction | Science-fiction,0,,,Jules Verne,Jules Verne=20
/books/OL25882699M,Le tour du monde en quatre-vingts jours,,Jules Verne,1,,1873,J. Hetzel et Compagnie,Fantasy | Fiction | Science-fiction | Sciences | Thriller | Voyage,0,,,Jules Verne,Jules Verne=20
/books/OL5868420M,Les enfants du capitaine Grant,voyage autour du monde.,Jules Verne,1,,1868,J. Hetzel,Fiction | Thriller | Voyage,0,,,Jules Verne,Jules Verne=20
/books/OL24192874M,Les grands navigateurs du XVIIIe siècle,,Jules Verne,1,,1879,J. Hetzel,,0,,,Jules Verne,Jules Verne=20
/books/OL24165418M,Les voyageurs du 19e siècle.,,Jules Verne,1,,1880,Bibliothèque d'éducation et de récréation J. Hetzel,,0,,,Jules Verne,Jules Verne=20
/books/OL6904898M,Michel Strogoff,,Jules Verne,1,,1893,Henry Holt and Company,Fiction | Histoire | Thriller,0,,,Jules Verne,Jules Verne=20
/books/OL16825243M,Paris au XXe siècle,roman,Jules Verne,1,9782012351189,1995,Hachette,Fiction,0,,,Jules Verne,Jules Verne=20
/books/OL22892438M,Robur-Le-Conquérant,,Jules Verne,1,,1900,Hetzel,Fiction | Thriller,0,,,Jules Verne,Jules Verne=20
/books/OL5868731M,The wreck of the Chancellor,"diary of J. R. Kazallon, passenger.",Jules Verne,1,,1876,Porter & Coates,Fiction | Thriller,0,,,Jules Verne,Jules Verne=20
/books/OL6682530M,Twenty thousand leagues under the sea,,Jules Verne,1,,1925,C. Scribner's Sons,Fiction | Jeunes adultes | Jeunesse | Science-fiction | Thriller,0,,,Jules Verne,Jules Verne=20
/books/OL32006939M,Voyage au centre de la terre,,Jules Verne,1,9782013211451,1900,Librairie Hachette,Fiction | Science-fiction | Thriller,0,,,Jules Verne,Jules Verne=20
