language,category,priority,author,target_work,target_index,match_state,match_score,author_score,title_score,matched_source_key,matched_title,matched_subtitle,matched_authors,matched_isbn,matched_year,matched_publisher,matched_decision,candidate_1_score,candidate_1_title,candidate_1_authors,candidate_1_source_key,candidate_2_score,candidate_2_title,candidate_2_authors,candidate_2_source_key,candidate_3_score,candidate_3_title,candidate_3_authors,candidate_3_source_key
DE,GERMAN_LANGUAGE_CANON,1,Heinrich von Kleist,Der zerbrochne Krug,11,NO_MATCH,0.4423,0.4242,0.4571,/books/OL12688168M,Der Heilige Gral,Die Abenteurer 4,Hubert H. Simon,9783404142286,1999,Bastei Lübbe,KEEP_CORE,0.4423,Der Heilige Gral,Hubert H. Simon,/books/OL12688168M,0.4335,Die Romische Gesellschaft Bei Galen,Heinrich Schlange-Schoningen,/books/OL12664614M,0.4302,Der Blick durch die Wand.,Johannes Friedrich Lehmann,/books/OL12918529M
DE,GERMAN_LANGUAGE_CANON,1,E. T. A. Hoffmann,Der Sandmann,12,NO_MATCH,0.5083,0.5185,0.5000,/books/OL15278853M,Der letzte Gesang des Manuel Sendero,Roman,Ariel Dorfman,9783596119783,1994,Fischer,KEEP_TRANSLATION,0.5083,Der letzte Gesang des Manuel Sendero,Ariel Dorfman,/books/OL15278853M,0.4350,"Der einsame Reiter und Babar, König der Elefanten",Ariel Dorfman,/books/OL1584964M,0.4344,Der Gesandte,Timothy Findley,/books/OL12811675M
DE,GERMAN_LANGUAGE_CANON,1,E. T. A. Hoffmann,Die Elixiere des Teufels,13,NO_MATCH,0.5422,0.4828,0.5909,/books/OL21309581M,Die Kirche der Väter,Vätertheologie und Väterbeweis in den Kirchen des Ostens bis zum Konzil von Ephesus (431),Thomas Graumann,9783161475498,2002,Mohr Siebeck,KEEP_CORE,0.5422,Die Kirche der Väter,Thomas Graumann,/books/OL21309581M,0.4867,Die Musik der Juden Osteuropas. Lomir ale singn,Francois Lilienfeld | Petra Goldman,/books/OL12659764M,0.4739,Der Dritte Weg in den Bürgerkrieg,Ernst Lohoff,/books/OL17575166M
DE,GERMAN_LANGUAGE_CANON,1,Georg Büchner,Woyzeck,14,NO_MATCH,0.3579,0.6207,0.1429,/books/OL24599189M,Das Buch der verrückten Experimente,,Reto U. Schneider,9783442153930,2006,Goldmann Verlag,KEEP_CORE,0.3579,Das Buch der verrückten Experimente,Reto U. Schneider,/books/OL24599189M,0.3570,Johannes Zurbuchen.,Hedi Sieber-Brunner,/books/OL12659813M,0.3514,Homiletik,Hans Martin Muller,/books/OL12664064M
DE,GERMAN_LANGUAGE_CANON,1,Georg Büchner,Dantons Tod,15,NO_MATCH,0.4757,0.6207,0.3571,/books/OL12866671M,Die Planetenjäger,Die aufregende Entdeckung fremder Welten,Reto U. Schneider,9783764356071,1997,Birkhauser Verlag,KEEP_CORE,0.4757,Die Planetenjäger,Reto U. Schneider,/books/OL12866671M,0.4147,Johannes Zurbuchen.,Hedi Sieber-Brunner,/books/OL12659813M,0.4108,Die geraubten Bilder.,Ingeborg Prior,/books/OL12728197M
DE,GERMAN_LANGUAGE_CANON,1,Heinrich Heine,Buch der Lieder,16,NO_MATCH,0.5202,0.3704,0.6429,/books/OL16995923M,Lob der Elite,warum wir sie brauchen,Heike Schmoll,9783406570285,2008,Beck,KEEP_CORE,0.5202,Lob der Elite,Heike Schmoll,/books/OL16995923M,0.5089,Der Heilige Gral,Hubert H. Simon,/books/OL12688168M,0.4850,Der financier.,Theodore Dreiser,/books/OL21048575M
DE,GERMAN_LANGUAGE_CANON,1,Heinrich Heine,Deutschland. Ein Wintermärchen,17,NO_MATCH,0.5406,0.6667,0.4375,/books/OL12664614M,Die Romische Gesellschaft Bei Galen,"Biographie Und Sozialgeschichte (Untersuchungen Zur Antiken Literatur Und Geschichte, Band 65)",Heinrich Schlange-Schoningen,9783110178500,2004,Walter De Gruyter Inc,KEEP_CORE,0.5406,Die Romische Gesellschaft Bei Galen,Heinrich Schlange-Schoningen,/books/OL12664614M,0.5095,Karl May und der Wettermacher,Jürgen Heinzerling,/books/OL12877172M,0.4546,Teufelchen,Heike Hohlbein | Wolfgang Hohlbein,/books/OL12763460M
DE,GERMAN_LANGUAGE_CANON,1,Theodor Fontane,Effi Briest,18,NO_MATCH,0.4905,0.5806,0.4167,/books/OL21048575M,Der financier.,,Theodore Dreiser,,1954,Aufbau-Verlag,KEEP_TRANSLATION,0.4905,Der financier.,Theodore Dreiser,/books/OL21048575M,0.4752,Das Buch über mich selbst,Theodore Dreiser,/books/OL15149185M,0.4639,Eine amerikanische Tragödie,Theodore Dreiser,/books/OL6715553M
DE,GERMAN_LANGUAGE_CANON,1,Theodor Fontane,"Irrungen, Wirrungen",19,NO_MATCH,0.5363,0.5806,0.5000,/books/OL14261765M,Der unentwegte,roman.,Theodore Dreiser,,1953,Diana Verlag,KEEP_TRANSLATION,0.5363,Der unentwegte,Theodore Dreiser,/books/OL14261765M,0.4613,"Das ""genie,"" roman.",Theodore Dreiser,/books/OL16335199M,0.4550,Im Herzen der Lüge.,Timothy Findley,/books/OL12812056M
DE,GERMAN_LANGUAGE_CANON,1,Gottfried Keller,Der grüne Heinrich,20,NO_MATCH,0.5145,0.5000,0.5263,/books/OL32200218M,Das Grüne Millennium,,Fritz Leiber,9783453305182,1978,,KEEP_TRANSLATION,0.5145,Das Grüne Millennium,Fritz Leiber,/books/OL32200218M,0.5071,Herrin der Dunkelheit,Charles Busch | Fritz Leiber,/books/OL35666376M,0.5032,Das dunkle Herz.,Timothy Findley,/books/OL12824718M
