source_type,source_identity,source_key,edition_key,work_key,language,title,authors,decision,cover_id,source_path,source_size_bytes,sha256,image_format,canonical_cover_file,canonical_cover_asset
KEEP,/books/OL17025590M,/books/OL17025590M,,/works/OL11100883W,LA,Æsopi Phrygis Fabulæ,Aesop,KEEP_TRANSLATION,5796201,data/covers/full/ol-cover-5796201.jpg,41641,b6b6502014364fc40974947ebe2d308607d7d4228e340f4c919815c0353455f5,jpg,data/covers/final/cover-b6b6502014364fc40974947ebe2d308607d7d4228e340f4c919815c0353455f5.jpg,covers/final/cover-b6b6502014364fc40974947ebe2d308607d7d4228e340f4c919815c0353455f5.jpg
KEEP,/books/OL21650948M,/books/OL21650948M,,/works/OL15464922W,LA,Aesopi Phrygis fabulatoris celeberrimi lepidissimae fabulae Graecè & Latinè,Aesop | Joseph Jacobs | Percy J. Billinghurst | Roger L'Estrange,KEEP_TRANSLATION,6028446,data/covers/full/ol-cover-6028446.jpg,26158,ed5888395219c7da157e2d041758c95f92537d5e61084405a00d00aebd4bd554,jpg,data/covers/final/cover-ed5888395219c7da157e2d041758c95f92537d5e61084405a00d00aebd4bd554.jpg,covers/final/cover-ed5888395219c7da157e2d041758c95f92537d5e61084405a00d00aebd4bd554.jpg
KEEP,/books/OL6777822M,/books/OL6777822M,,/works/OL10263W,LA,Regulus,Antoine de Saint-Exupéry,KEEP_TRANSLATION,10708272,data/covers/full/ol-cover-10708272.jpg,36749,43f05e6d5175d88b19b69d75a4c5e2fd457cfe91b1b1bf978d3b1e0658ef80ad,jpg,data/covers/final/cover-43f05e6d5175d88b19b69d75a4c5e2fd457cfe91b1b1bf978d3b1e0658ef80ad.jpg,covers/final/cover-43f05e6d5175d88b19b69d75a4c5e2fd457cfe91b1b1bf978d3b1e0658ef80ad.jpg
KEEP,/books/OL23340761M,/books/OL23340761M,,/works/OL137872W,LA,St. Augustine's Confessions,Augustine of Hippo,KEEP_CORE,9022521,data/covers/full/ol-cover-9022521.jpg,74483,d5f5eba582948acf66bd35d33d6f6532caa001f6f8b69bda75e6f6cded4884fd,jpg,data/covers/final/cover-d5f5eba582948acf66bd35d33d6f6532caa001f6f8b69bda75e6f6cded4884fd.jpg,covers/final/cover-d5f5eba582948acf66bd35d33d6f6532caa001f6f8b69bda75e6f6cded4884fd.jpg
KEEP,/books/OL5096914M,/books/OL5096914M,,/works/OL1354513W,LA,Euphormionis Lusinini Satyricon.,"Barclay, John",KEEP_CORE,4900368,data/covers/full/ol-cover-4900368.jpg,2932,93c2c39cbc076b630b6fa0628169a9b60635206d2bc5cbdb6f0c2ef96005ab09,jpg,data/covers/final/cover-93c2c39cbc076b630b6fa0628169a9b60635206d2bc5cbdb6f0c2ef96005ab09.jpg,covers/final/cover-93c2c39cbc076b630b6fa0628169a9b60635206d2bc5cbdb6f0c2ef96005ab09.jpg
KEEP,/books/OL5856979M,/books/OL5856979M,,/works/OL108735W,LA,Fabula de Petro Cuniculo.,Beatrix Potter,KEEP_TRANSLATION,289591,data/covers/full/ol-cover-289591.jpg,75975,f1c2219db60ae3fb520e5afbd3c56c4ec48a6f40b5bffbf51c4029e6de193919,jpg,data/covers/final/cover-f1c2219db60ae3fb520e5afbd3c56c4ec48a6f40b5bffbf51c4029e6de193919.jpg,covers/final/cover-f1c2219db60ae3fb520e5afbd3c56c4ec48a6f40b5bffbf51c4029e6de193919.jpg
KEEP,/books/OL7865378M,/books/OL7865378M,,/works/OL15067647W,LA,Ieremia Piscatore,Beatrix Potter,KEEP_TRANSLATION,14581319,data/covers/full/ol-cover-14581319.jpg,48616,ef6a349a7a581586f9584eebedf2cfa2dbc43e979914c3479f71a54f8d838bb1,jpg,data/covers/final/cover-ef6a349a7a581586f9584eebedf2cfa2dbc43e979914c3479f71a54f8d838bb1.jpg,covers/final/cover-ef6a349a7a581586f9584eebedf2cfa2dbc43e979914c3479f71a54f8d838bb1.jpg
KEEP,/books/OL5944510M,/books/OL5944510M,,/works/OL16067296W,LA,Fabula de Jemima Anate-Aquatica,Beatrix Potter | Colin Twinn,KEEP_TRANSLATION,7347371,data/covers/full/ol-cover-7347371.jpg,6359,a8c46f2b5a8bf8e0bbcf7445c427b7c491ac90c23be146fe40a1d18ae80cdd50,jpg,data/covers/final/cover-a8c46f2b5a8bf8e0bbcf7445c427b7c491ac90c23be146fe40a1d18ae80cdd50.jpg,covers/final/cover-a8c46f2b5a8bf8e0bbcf7445c427b7c491ac90c23be146fe40a1d18ae80cdd50.jpg
KEEP,/books/OL16894328M,/books/OL16894328M,,/works/OL1262605W,LA,Ludovici Montaltii Litterae provinciales,Blaise Pascal,KEEP_TRANSLATION,6075452,data/covers/full/ol-cover-6075452.jpg,29196,860488d12968ceeaeed1fb398ea4626bcb253c17933fc947bda77b5c5527c314,jpg,data/covers/final/cover-860488d12968ceeaeed1fb398ea4626bcb253c17933fc947bda77b5c5527c314.jpg,covers/final/cover-860488d12968ceeaeed1fb398ea4626bcb253c17933fc947bda77b5c5527c314.jpg
KEEP,/books/OL24181898M,/books/OL24181898M,,/works/OL1393107W,LA,Boethius' Consolation of philosophy,Boethius,KEEP_CORE,2829145,data/covers/full/ol-cover-2829145.jpg,19737,bdefffa5d742625d348ac5dc610aa5a1a0f601bb63b901d955b488b086bb117b,jpg,data/covers/final/cover-bdefffa5d742625d348ac5dc610aa5a1a0f601bb63b901d955b488b086bb117b.jpg,covers/final/cover-bdefffa5d742625d348ac5dc610aa5a1a0f601bb63b901d955b488b086bb117b.jpg
KEEP,/books/OL3243753M,/books/OL3243753M,,/works/OL1527356W,LA,Pinoculus Latinus,Carlo Collodi,KEEP_TRANSLATION,8597022,data/covers/full/ol-cover-8597022.jpg,39070,4100a930e1fde9dc876e38c1c5522d08a9d8927f1ed516f626688107e254d6ca,jpg,data/covers/final/cover-4100a930e1fde9dc876e38c1c5522d08a9d8927f1ed516f626688107e254d6ca.jpg,covers/final/cover-4100a930e1fde9dc876e38c1c5522d08a9d8927f1ed516f626688107e254d6ca.jpg
KEEP,/books/OL8311025M,/books/OL8311025M,,/works/OL15733517W,LA,Cicero,Cicero,KEEP_CORE,9243244,data/covers/full/ol-cover-9243244.jpg,30594,b71e1c3f729479e874798c44e7db4aba9934d185abbd296c875c20b45d782079,jpg,data/covers/final/cover-b71e1c3f729479e874798c44e7db4aba9934d185abbd296c875c20b45d782079.jpg,covers/final/cover-b71e1c3f729479e874798c44e7db4aba9934d185abbd296c875c20b45d782079.jpg
KEEP,/books/OL619549M,/books/OL619549M,,/works/OL15217763W,LA,The letters of January to April 43 BC,Cicero,KEEP_CORE,9860894,data/covers/full/ol-cover-9860894.jpg,40080,8d110950fb3ddca9cde53d6eb48d974d99f25d4bffa22c8bbe11dcc1d41ae7ae,jpg,data/covers/final/cover-8d110950fb3ddca9cde53d6eb48d974d99f25d4bffa22c8bbe11dcc1d41ae7ae.jpg,covers/final/cover-8d110950fb3ddca9cde53d6eb48d974d99f25d4bffa22c8bbe11dcc1d41ae7ae.jpg
KEEP,/books/OL12823125M,/books/OL12823125M,,/works/OL10084067W,LA,Carmina,Claudius Claudianus,KEEP_CORE,14670906,data/covers/full/ol-cover-14670906.jpg,9155,ac5da93c83ff54b28955ac28fa3dc67a097ab0789cd71a9b854425e789ac9e47,jpg,data/covers/final/cover-ac5da93c83ff54b28955ac28fa3dc67a097ab0789cd71a9b854425e789ac9e47.jpg,covers/final/cover-ac5da93c83ff54b28955ac28fa3dc67a097ab0789cd71a9b854425e789ac9e47.jpg
KEEP,/books/OL3379617M,/books/OL3379617M,,/works/OL1898308W,LA,Virent ova! Viret perna!!,Dr. Seuss,KEEP_TRANSLATION,231746,data/covers/full/ol-cover-231746.jpg,44449,fbfae098c47a574bb47b5640d121c1fbe1944daf6408ca1e8ce09fa56eefae9c,jpg,data/covers/final/cover-fbfae098c47a574bb47b5640d121c1fbe1944daf6408ca1e8ce09fa56eefae9c.jpg,covers/final/cover-fbfae098c47a574bb47b5640d121c1fbe1944daf6408ca1e8ce09fa56eefae9c.jpg
KEEP,/books/OL6784356M,/books/OL6784356M,,/works/OL1898309W,LA,Cattus petasatus,Dr. Seuss | Simon Mugford,KEEP_TRANSLATION,11342,data/covers/full/ol-cover-11342.jpg,30115,8419c06c5e13b0aa193be41fa2c12b8e4779789fc035a7b9db7a335eb85c6660,jpg,data/covers/final/cover-8419c06c5e13b0aa193be41fa2c12b8e4779789fc035a7b9db7a335eb85c6660.jpg,covers/final/cover-8419c06c5e13b0aa193be41fa2c12b8e4779789fc035a7b9db7a335eb85c6660.jpg
KEEP,/books/OL12856016M,/books/OL12856016M,,/works/OL10104383W,LA,Expositiones Sequentiarum,Erika Kihlman,KEEP_CORE,3342206,data/covers/full/ol-cover-3342206.jpg,39316,cc8a3d9b7c24f18383c112ed21e7a693ae24e3c71b9c7da94455a143fefbf6ec,jpg,data/covers/final/cover-cc8a3d9b7c24f18383c112ed21e7a693ae24e3c71b9c7da94455a143fefbf6ec.jpg,covers/final/cover-cc8a3d9b7c24f18383c112ed21e7a693ae24e3c71b9c7da94455a143fefbf6ec.jpg
KEEP,/books/OL20455339M,/books/OL20455339M,,/works/OL19607848W,LA,Ysengrimus,Ernst Voigt | Nivardus,KEEP_CORE,6008738,data/covers/full/ol-cover-6008738.jpg,5292,c87eaa890023bfe1b27c9952e52ced43073781a789d89c8dddd447719cf31ca7,jpg,data/covers/final/cover-c87eaa890023bfe1b27c9952e52ced43073781a789d89c8dddd447719cf31ca7.jpg,covers/final/cover-c87eaa890023bfe1b27c9952e52ced43073781a789d89c8dddd447719cf31ca7.jpg
KEEP,/books/OL12664209M,/books/OL12664209M,,/works/OL10015931W,LA,Corpvs Inscriptionvm Latinarvm,Evgenivs Bormann,KEEP_CORE,3166923,data/covers/full/ol-cover-3166923.jpg,6110,5e94dba48ed1c1e55e6a9f516cd7df0bcf2222ca51a41a59646873230aa7ab2c,jpg,data/covers/final/cover-5e94dba48ed1c1e55e6a9f516cd7df0bcf2222ca51a41a59646873230aa7ab2c.jpg,covers/final/cover-5e94dba48ed1c1e55e6a9f516cd7df0bcf2222ca51a41a59646873230aa7ab2c.jpg
KEEP,/books/OL24831110M,/books/OL24831110M,,/works/OL15867967W,LA,De genere Byrsonima ...,Franz Niedenzu,KEEP_CORE,6830506,data/covers/full/ol-cover-6830506.jpg,20482,eee65fcc828661425bf3a146b457841afd3323fcb2e6f7248eb09bcfeb811673,jpg,data/covers/final/cover-eee65fcc828661425bf3a146b457841afd3323fcb2e6f7248eb09bcfeb811673.jpg,covers/final/cover-eee65fcc828661425bf3a146b457841afd3323fcb2e6f7248eb09bcfeb811673.jpg
KEEP,/books/OL17626096M,/books/OL17626096M,,/works/OL15942W,LA,"Historiae florentinae Nicolai Machiavelli, civis et secretarii florentini",Félix Fernández Murga | Félix Gilbert | Giovanni Battista Niccolini | Niccolò Machiavelli | Peter Whithorne,KEEP_TRANSLATION,6996265,data/covers/full/ol-cover-6996265.jpg,47389,ad93fcfdc5d4f47839a613d9a21c9d8dad35c4186607eff02466726a78793666,jpg,data/covers/final/cover-ad93fcfdc5d4f47839a613d9a21c9d8dad35c4186607eff02466726a78793666.jpg,covers/final/cover-ad93fcfdc5d4f47839a613d9a21c9d8dad35c4186607eff02466726a78793666.jpg
KEEP,/books/OL18309835M,/books/OL18309835M,,/works/OL10084062W,LA,Collectio psalterii Bedae Venerabili adscripta,Gerald Browne,KEEP_CORE,5409424,data/covers/full/ol-cover-5409424.jpg,2473,2e3ac2be2e76b006d4f9af0c53321ebb2df0ff37f4bc64d2b113cadd27293fad,jpg,data/covers/final/cover-2e3ac2be2e76b006d4f9af0c53321ebb2df0ff37f4bc64d2b113cadd27293fad.jpg,covers/final/cover-2e3ac2be2e76b006d4f9af0c53321ebb2df0ff37f4bc64d2b113cadd27293fad.jpg
KEEP,/books/OL23269455M,/books/OL23269455M,,/works/OL10702927W,LA,"Aeneid, IV",H.E. Gould | J.L. Whiteley | Publius Vergilius Maro,KEEP_CORE,1663475,data/covers/full/ol-cover-1663475.jpg,35949,4eed86a6f7907d5ff68282f632fa737a28ae0506e188c0eb75d66a4fe194f47a,jpg,data/covers/final/cover-4eed86a6f7907d5ff68282f632fa737a28ae0506e188c0eb75d66a4fe194f47a.jpg,covers/final/cover-4eed86a6f7907d5ff68282f632fa737a28ae0506e188c0eb75d66a4fe194f47a.jpg
KEEP,/books/OL20260463M,/books/OL20260463M,,/works/OL1115809W,LA,Petrulus Hirrutus: Der Struwwelpeter,Heinrich Hoffmann,KEEP_TRANSLATION,311698,data/covers/full/ol-cover-311698.jpg,39933,08f572d234baf0b1812f1dcf5cdb93607d5e9341227d80dafcd5c00958472950,jpg,data/covers/final/cover-08f572d234baf0b1812f1dcf5cdb93607d5e9341227d80dafcd5c00958472950.jpg,covers/final/cover-08f572d234baf0b1812f1dcf5cdb93607d5e9341227d80dafcd5c00958472950.jpg
KEEP,/books/OL2993327M,/books/OL2993327M,,/works/OL1912089W,LA,Heliodori Aethiopicae historiae libri decem,Heliodorus of Emesa,KEEP_TRANSLATION,602644,data/covers/full/ol-cover-602644.jpg,37316,1d8e0004a60e27acf1f4614b0f4fbd275abd82fbadd63b3a60b62eda907b8226,jpg,data/covers/final/cover-1d8e0004a60e27acf1f4614b0f4fbd275abd82fbadd63b3a60b62eda907b8226.jpg,covers/final/cover-1d8e0004a60e27acf1f4614b0f4fbd275abd82fbadd63b3a60b62eda907b8226.jpg
KEEP,/books/OL12449141M,/books/OL12449141M,,/works/OL151056W,LA,De Sigaris Pharaonis,Hergé,KEEP_TRANSLATION,3325898,data/covers/full/ol-cover-3325898.jpg,47837,f6d82fbb6c2a92c09e4ccd36c3df698278fb2dac17c379b04f104a814bf80f17,jpg,data/covers/final/cover-f6d82fbb6c2a92c09e4ccd36c3df698278fb2dac17c379b04f104a814bf80f17.jpg,covers/final/cover-f6d82fbb6c2a92c09e4ccd36c3df698278fb2dac17c379b04f104a814bf80f17.jpg
KEEP,/books/OL11759021M,/books/OL11759021M,,/works/OL18671211W,LA,Olivia,Ian Falconer,KEEP_TRANSLATION,2787838,data/covers/full/ol-cover-2787838.jpg,22445,31653ec15bf89b7a89e192914d5a6563eb4ff0ec0d94ec0c0ae3735247ad3d16,jpg,data/covers/final/cover-31653ec15bf89b7a89e192914d5a6563eb4ff0ec0d94ec0c0ae3735247ad3d16.jpg,covers/final/cover-31653ec15bf89b7a89e192914d5a6563eb4ff0ec0d94ec0c0ae3735247ad3d16.jpg
KEEP,/books/OL12850622M,/books/OL12850622M,,/works/OL10102006W,LA,Dictata ad ius Hodiernum,Jacobus Voorda,KEEP_CORE,5510057,data/covers/full/ol-cover-5510057.jpg,2904,54a1ad1e0f29f6c1ac1957204a7e27504a99de336673661a5109b5769e52aaf6,jpg,data/covers/final/cover-54a1ad1e0f29f6c1ac1957204a7e27504a99de336673661a5109b5769e52aaf6.jpg,covers/final/cover-54a1ad1e0f29f6c1ac1957204a7e27504a99de336673661a5109b5769e52aaf6.jpg
KEEP,/books/OL22682633M,/books/OL22682633M,,/works/OL17603530W,LA,"De eclipsi solari anno MDCLIV die XII Augusti, in Europa, a pluribus spectata tubo optico, nunc iterum à Jacobo Balde è Societate Jesu tubo satyrico perlustrata, libri duo.",Jakob Balde,KEEP_CORE,7888998,data/covers/full/ol-cover-7888998.jpg,58762,d4a6bd0c3d33355453eb3b32837d8dd71f1b4376927e288b03a90ba6149f6ce7,jpg,data/covers/final/cover-d4a6bd0c3d33355453eb3b32837d8dd71f1b4376927e288b03a90ba6149f6ce7.jpg,covers/final/cover-d4a6bd0c3d33355453eb3b32837d8dd71f1b4376927e288b03a90ba6149f6ce7.jpg
KEEP,/books/OL14836209M,/books/OL14836209M,,/works/OL1502321W,LA,Robinson Crusoëus,Joachim Heinrich Campe,KEEP_TRANSLATION,6116605,data/covers/full/ol-cover-6116605.jpg,19126,25fb7ff730984d0eb84d3c6e4dd47cac08a9f384a88786495781a3bbb9cc6a18,jpg,data/covers/final/cover-25fb7ff730984d0eb84d3c6e4dd47cac08a9f384a88786495781a3bbb9cc6a18.jpg,covers/final/cover-25fb7ff730984d0eb84d3c6e4dd47cac08a9f384a88786495781a3bbb9cc6a18.jpg
KEEP,/books/OL12823091M,/books/OL12823091M,,/works/OL10084056W,LA,Polistoria de Virtutibus et Dotibus Romanorum,Joannes Caballinus de Cerronibus,KEEP_CORE,5214676,data/covers/full/ol-cover-5214676.jpg,4928,4709bbc8e349b46f5b97a5bfbf551dfb5ba457f5fe9258e9f15d53a44953bc60,jpg,data/covers/final/cover-4709bbc8e349b46f5b97a5bfbf551dfb5ba457f5fe9258e9f15d53a44953bc60.jpg,covers/final/cover-4709bbc8e349b46f5b97a5bfbf551dfb5ba457f5fe9258e9f15d53a44953bc60.jpg
KEEP,/books/OL2720457M,/books/OL2720457M,,/works/OL18417W,LA,Magus mirabilis in Oz,L. Frank Baum,KEEP_TRANSLATION,552443,data/covers/full/ol-cover-552443.jpg,52552,f428e205582b58640af783ae9dcdcdaf9c3b3c4b9e15a801975e8f5d5e587386,jpg,data/covers/final/cover-f428e205582b58640af783ae9dcdcdaf9c3b3c4b9e15a801975e8f5d5e587386.jpg,covers/final/cover-f428e205582b58640af783ae9dcdcdaf9c3b3c4b9e15a801975e8f5d5e587386.jpg
KEEP,/books/OL5919462M,/books/OL5919462M,,/works/OL138052W,LA,Alicia in Terra Mirabili,Lewis Carroll,KEEP_TRANSLATION,10527843,data/covers/full/ol-cover-10527843.jpg,48898,5aff8135fd461a567e26075fe1835558e6fe6cce4ce8b71b8e851e02bd6d6bbd,jpg,data/covers/final/cover-5aff8135fd461a567e26075fe1835558e6fe6cce4ce8b71b8e851e02bd6d6bbd.jpg,covers/final/cover-5aff8135fd461a567e26075fe1835558e6fe6cce4ce8b71b8e851e02bd6d6bbd.jpg
KEEP,/books/OL17187841M,/books/OL17187841M,,/works/OL151406W,LA,Aliciae per speculum transitus (Quaeque ibi invenit),Lewis Carroll,KEEP_TRANSLATION,11272464,data/covers/full/ol-cover-11272464.jpg,27393,5a308924e7c45a684df89f1412776cea3023ca2faaa540f78bd464c6e8c111ee,jpg,data/covers/final/cover-5a308924e7c45a684df89f1412776cea3023ca2faaa540f78bd464c6e8c111ee.jpg,covers/final/cover-5a308924e7c45a684df89f1412776cea3023ca2faaa540f78bd464c6e8c111ee.jpg
KEEP,/books/OL12876572M,/books/OL12876572M,,/works/OL10109842W,LA,"Constitutiones et acta publica imperatorum et regum, Bd.1, 911-1197",Ludwig Weiland,KEEP_CORE,12713346,data/covers/full/ol-cover-12713346.jpg,21078,9009101791a839ecb0172d869b1e43c1baed94534e3508ea5124ead2917e3675,jpg,data/covers/final/cover-9009101791a839ecb0172d869b1e43c1baed94534e3508ea5124ead2917e3675.jpg,covers/final/cover-9009101791a839ecb0172d869b1e43c1baed94534e3508ea5124ead2917e3675.jpg
KEEP,/books/OL26094954M,/books/OL26094954M,,/works/OL17506849W,LA,L Apulei Metamorphoseon Libri Xi,Maaike Zimmerman,KEEP_CORE,7715436,data/covers/full/ol-cover-7715436.jpg,22125,007b297f41f21c1cf0ef4515675e8151666cee0807af7e733b6feeb5fe8145c5,jpg,data/covers/final/cover-007b297f41f21c1cf0ef4515675e8151666cee0807af7e733b6feeb5fe8145c5.jpg,covers/final/cover-007b297f41f21c1cf0ef4515675e8151666cee0807af7e733b6feeb5fe8145c5.jpg
KEEP,/books/OL12853145M,/books/OL12853145M,,/works/OL10102977W,LA,Erik 14,Magnus Karlsson,KEEP_CORE,3341820,data/covers/full/ol-cover-3341820.jpg,9999,68f692c9fa68d4df714c894e81cf99bb664105f3cf63c0b916873b79db610177,jpg,data/covers/final/cover-68f692c9fa68d4df714c894e81cf99bb664105f3cf63c0b916873b79db610177.jpg,covers/final/cover-68f692c9fa68d4df714c894e81cf99bb664105f3cf63c0b916873b79db610177.jpg
KEEP,/books/OL5605742M,/books/OL5605742M,,/works/OL1737449W,LA,Maria Poppina ab A ad Z.,Mary Shepard | Pamela L. Travers,KEEP_TRANSLATION,114006,data/covers/full/ol-cover-114006.jpg,45344,abc6334dda368ee515ee2bb6b77c66de76e408fd48c045c2a77791678ec933da,jpg,data/covers/final/cover-abc6334dda368ee515ee2bb6b77c66de76e408fd48c045c2a77791678ec933da.jpg,covers/final/cover-abc6334dda368ee515ee2bb6b77c66de76e408fd48c045c2a77791678ec933da.jpg
KEEP,/books/OL7833376M,/books/OL7833376M,,/works/OL10490647W,LA,A Bear Called Paddington (BCP Latin Texts),Michael Bond,KEEP_TRANSLATION,6381303,data/covers/full/ol-cover-6381303.jpg,26061,51956f7f1633e13b2059b9a84cc8899d99479df4effe3b9bf95e14d386da9c53,jpg,data/covers/final/cover-51956f7f1633e13b2059b9a84cc8899d99479df4effe3b9bf95e14d386da9c53.jpg,covers/final/cover-51956f7f1633e13b2059b9a84cc8899d99479df4effe3b9bf95e14d386da9c53.jpg
KEEP,/books/OL23321799M,/books/OL23321799M,,/works/OL10013334W,LA,Nithardi Historiarum libri 4.,Nithard,KEEP_CORE,6544640,data/covers/full/ol-cover-6544640.jpg,12803,b43b23039414edfb0792c83676809facd4f59a343c75a94be0809008e60d0af0,jpg,data/covers/final/cover-b43b23039414edfb0792c83676809facd4f59a343c75a94be0809008e60d0af0.jpg,covers/final/cover-b43b23039414edfb0792c83676809facd4f59a343c75a94be0809008e60d0af0.jpg
KEEP,/books/OL7022722M,/books/OL7022722M,,/works/OL15292640W,LA,Metamorphoses,Ovid,KEEP_CORE,7212118,data/covers/full/ol-cover-7212118.jpg,52015,9ff872ed82d2261f927954338897676427ba98d07ee1daa6e5006888f8ca77ca,jpg,data/covers/final/cover-9ff872ed82d2261f927954338897676427ba98d07ee1daa6e5006888f8ca77ca.jpg,covers/final/cover-9ff872ed82d2261f927954338897676427ba98d07ee1daa6e5006888f8ca77ca.jpg
KEEP,/books/OL23350586M,/books/OL23350586M,,/works/OL15292639W,LA,"Tristia, III",Ovid,KEEP_CORE,1131278,data/covers/full/ol-cover-1131278.jpg,22167,1281a6e51d841a72fab69131c7355565213c0c052d852a7b07e7b9ff82912783,jpg,data/covers/final/cover-1281a6e51d841a72fab69131c7355565213c0c052d852a7b07e7b9ff82912783.jpg,covers/final/cover-1281a6e51d841a72fab69131c7355565213c0c052d852a7b07e7b9ff82912783.jpg
KEEP,/books/OL2383010M,/books/OL2383010M,,/works/OL13413556W,LA,Short Latin stories,Philip Dunlop,KEEP_CORE,12912920,data/covers/full/ol-cover-12912920.jpg,22667,f0f7f30b4499f37042c8355a3f841770f22a9d3551e4830241f5305fb7542099,jpg,data/covers/final/cover-f0f7f30b4499f37042c8355a3f841770f22a9d3551e4830241f5305fb7542099.jpg,covers/final/cover-f0f7f30b4499f37042c8355a3f841770f22a9d3551e4830241f5305fb7542099.jpg
KEEP,/books/OL12823229M,/books/OL12823229M,,/works/OL10084103W,LA,"Naturalis Historiae, vol. I",Pliny the Elder,KEEP_CORE,5214707,data/covers/full/ol-cover-5214707.jpg,3362,e190bc324bb70e30ea1b4e01c575af8411d04493ea0379a76dcb989091650c31,jpg,data/covers/final/cover-e190bc324bb70e30ea1b4e01c575af8411d04493ea0379a76dcb989091650c31.jpg,covers/final/cover-e190bc324bb70e30ea1b4e01c575af8411d04493ea0379a76dcb989091650c31.jpg
KEEP,/books/OL12823230M,/books/OL12823230M,,/works/OL10084104W,LA,"Naturalis Historiae, vol. II",Pliny the Elder,KEEP_CORE,5214809,data/covers/full/ol-cover-5214809.jpg,4679,9ed199391e8be6f73219e54615dad4e05fb3c32bcaac30790a96d747188af33f,jpg,data/covers/final/cover-9ed199391e8be6f73219e54615dad4e05fb3c32bcaac30790a96d747188af33f.jpg,covers/final/cover-9ed199391e8be6f73219e54615dad4e05fb3c32bcaac30790a96d747188af33f.jpg
KEEP,/books/OL12823233M,/books/OL12823233M,,/works/OL10084106W,LA,"Naturalis Historiae, vol. V",Pliny the Elder,KEEP_CORE,5214791,data/covers/full/ol-cover-5214791.jpg,4907,bec36954232fba8a3f68b54654efe16b77c3931a21140cf0bdc61ae3f6b5b553,jpg,data/covers/final/cover-bec36954232fba8a3f68b54654efe16b77c3931a21140cf0bdc61ae3f6b5b553.jpg,covers/final/cover-bec36954232fba8a3f68b54654efe16b77c3931a21140cf0bdc61ae3f6b5b553.jpg
KEEP,/books/OL12823234M,/books/OL12823234M,,/works/OL10084107W,LA,"Naturalis Historiae, vol. VI",Pliny the Elder,KEEP_CORE,5214716,data/covers/full/ol-cover-5214716.jpg,4497,a67dacb6370c151efa4f15f9960433ac2d5dd381ec3ce6cb189863aeaf54971f,jpg,data/covers/final/cover-a67dacb6370c151efa4f15f9960433ac2d5dd381ec3ce6cb189863aeaf54971f.jpg,covers/final/cover-a67dacb6370c151efa4f15f9960433ac2d5dd381ec3ce6cb189863aeaf54971f.jpg
KEEP,/books/OL15482125M,/books/OL15482125M,,/works/OL10702966W,LA,P. Vergili Maronis Opera omnia,Publius Vergilius Maro,KEEP_CORE,6011238,data/covers/full/ol-cover-6011238.jpg,11807,8bdafc781ff57ee8f4f50edc113865066f3b1610f9cece45f514387cb5cae151,jpg,data/covers/final/cover-8bdafc781ff57ee8f4f50edc113865066f3b1610f9cece45f514387cb5cae151.jpg,covers/final/cover-8bdafc781ff57ee8f4f50edc113865066f3b1610f9cece45f514387cb5cae151.jpg
KEEP,/books/OL5437082M,/books/OL5437082M,,/works/OL102325W,LA,Apocolocyntosis divi Claudii,Seneca the Younger,KEEP_CORE,332367,data/covers/full/ol-cover-332367.jpg,12902,d0e5e443e80fce2ac40cc2708a4db14b1e12bb76048f28849c2f6bcd23e064c3,jpg,data/covers/final/cover-d0e5e443e80fce2ac40cc2708a4db14b1e12bb76048f28849c2f6bcd23e064c3.jpg,covers/final/cover-d0e5e443e80fce2ac40cc2708a4db14b1e12bb76048f28849c2f6bcd23e064c3.jpg
KEEP,/books/OL13868653M,/books/OL13868653M,,/works/OL102314W,LA,L. Annaei Senecae Oedipus,Seneca the Younger,KEEP_CORE,5493539,data/covers/full/ol-cover-5493539.jpg,1935,2f5c31545ffc4c72987ae6b619eec342a5dbc635e3dd2cb0ad7beefdb7707e52,jpg,data/covers/final/cover-2f5c31545ffc4c72987ae6b619eec342a5dbc635e3dd2cb0ad7beefdb7707e52.jpg,covers/final/cover-2f5c31545ffc4c72987ae6b619eec342a5dbc635e3dd2cb0ad7beefdb7707e52.jpg
KEEP,/books/OL3055507M,/books/OL3055507M,,/works/OL102322W,LA,Thyestes,Seneca the Younger,KEEP_CORE,4757201,data/covers/full/ol-cover-4757201.jpg,2175,ebce723da341aee366f9bf5c96a6380311c7be6432a6aa00ce581f260c836ca6,jpg,data/covers/final/cover-ebce723da341aee366f9bf5c96a6380311c7be6432a6aa00ce581f260c836ca6.jpg,covers/final/cover-ebce723da341aee366f9bf5c96a6380311c7be6432a6aa00ce581f260c836ca6.jpg
KEEP,/books/OL23349269M,/books/OL23349269M,,/works/OL102324W,LA,Tragoediae,Seneca the Younger,KEEP_CORE,5935378,data/covers/full/ol-cover-5935378.jpg,21197,600f7fe0a0fca7ec195e62bab61790f22153e5841c4e6bb58c7e1ce1842c5547,jpg,data/covers/final/cover-600f7fe0a0fca7ec195e62bab61790f22153e5841c4e6bb58c7e1ce1842c5547.jpg,covers/final/cover-600f7fe0a0fca7ec195e62bab61790f22153e5841c4e6bb58c7e1ce1842c5547.jpg
