language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason
EN,HISTORY_SOCIETY,Mary Beard,1,7,10,/works/OL15512121W,It's a don's life,Mary Beard,1.0000,2009,/books/OL24472524M,It's a don's life,,eng,1.0000,9781846682513,Profile,2009,,14483441,VALID_COVER,305,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24472524M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,HISTORY_SOCIETY,Mary Beard,1,7,10,/works/OL21550978W,Laughter in Ancient Rome,Mary Beard,1.0000,2014,/books/OL29238512M,Laughter in Ancient Rome,"on Joking, Tickling, and Cracking Up",eng,1.0000,9781306662550,University of California Press,2014,,15000169,VALID_COVER,324,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL29238512M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL8384008W,Hang-Ups,Simon Schama,1.0000,2004,/books/OL22607345M,Hang-ups,essays on painting (mostly),eng,1.0000,0563521732,BBC,2004,,14325393,VALID_COVER,311,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22607345M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL14865978W,Jews/America,Simon Schama,1.0000,1996,/books/OL7998237M,Jews/America,A Representation,eng,1.0000,9780810935228,Harry N Abrams,October 1996,,596480,VALID_COVER,336,208,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7998237M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL14865994W,Landscape and memory,Simon Schama,1.0000,1995,/books/OL1436310M,Landscape and memory,,eng,1.0000,0679402551,A.A. Knopf,1995,,417271,VALID_COVER,331,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1436310M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Charles Darwin,1,7,10,/works/OL515111W,Evolution,Charles Darwin,1.0000,2008,/books/OL10438030M,EVOLUTION,Selected Letters of Charles Darwin 1860-1870 (Selected Letters of C. Darwin),eng,1.0000,9780521874120,Cambridge Univ Pr (Sd),"June 30, 2008",,2470514,VALID_COVER,331,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL10438030M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Charles Darwin,1,7,10,/works/OL515112W,Evolutionary writings,Charles Darwin,1.0000,2008,/books/OL22552587M,Evolutionary writings,,eng,1.0000,9780199208630,Oxford University Press,2008,,9672569,VALID_COVER,308,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22552587M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL28761404W,Dr. White,Jane Goodall,1.0000,2013,/books/OL39473746M,Dr. White,,eng,1.0000,9789881595591,Michael Neugebauer,2013,,12873596,VALID_COVER,380,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL39473746M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL548222W,Elephant Family,Jane Goodall,1.0000,1991,/books/OL8550141M,Elephant Family,,eng,1.0000,9781550660173,Madison Marketing  Limited,1991,,8011351,VALID_COVER,500,466,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8550141M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL548223W,Extraordinary Life,Jane Goodall,1.0000,2000,/books/OL18824361M,Extraordinary Life,,eng,1.0000,0722540426,Thorsons,2000,,14958313,VALID_COVER,326,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18824361M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Stephen Hawking,1,7,10,/works/OL21437607W,Essential Einstein,Albert Einstein | Stephen Hawking,1.0000,2008,/books/OL29026273M,Essential Einstein,His Greatest Works,eng,1.0000,9780141034621,"Penguin Books, Limited",2008,,12583210,VALID_COVER,308,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL29026273M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Stephen Hawking,1,7,10,/works/OL14958745W,Faces of the Century,Max Hastings | David Bowie | Stephen Hawking | Helena Kennedy | Trevor Phillips | Anna Ford | Vivienne Westwood | David Puttnam | Assa Briggs,1.0000,1999,/books/OL11998420M,Faces of the Century,A Sainsbury's Photographic Exhibition,eng,1.0000,9781855142749,National Portrait Gallery,1999,,10378558,VALID_COVER,496,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL11998420M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Stephen Jay Gould,1,8,12,/works/OL473507W,Evolution & Extinction,Stephen Jay Gould,1.0000,1998,/books/OL8677362M,Evolution & Extinction,Essays,eng,1.0000,9781879557482,Audio Scholar,August 1998,,925828,VALID_COVER,282,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8677362M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Stephen Jay Gould,1,8,12,/works/OL473550W,Finders keepers,Stephen Jay Gould | Rosamond Wolff Purcell,1.0000,1992,/books/OL7453081M,"Finders, Keepers",Eight Collectors,eng,1.0000,9780393310870,W W Norton & Co Inc,January 1994,,248760,VALID_COVER,336,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7453081M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,SCIENCE_CULTURE,Stephen Jay Gould,1,8,12,/works/OL1941751W,Fossils,Niles Eldredge | Murray Alcosser | Stephen Jay Gould,1.0000,1991,/books/OL18096333M,Fossils,the evolution and extinction of species,eng,1.0000,0691026955,Princeton University Press,1996,,14835288,VALID_COVER,439,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18096333M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Aldous Huxley,1,8,12,/works/OL64461W,Eyeless in Gaza,Aldous Huxley,1.0000,1930,/books/OL17529070M,Eyeless in Gaza,,eng,1.0000,0006547303,Flamingo,1994,,12288672,VALID_COVER,323,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL17529070M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Alice Walker,1,7,10,/works/OL1815806W,Everyday use,Alice Walker,1.0000,1994,/books/OL1424461M,Everyday use,,eng,1.0000,9780813520759,Rutgers University Press,1994,,608804,VALID_COVER,316,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1424461M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Anthony Burgess,1,8,12,/works/OL1386685W,Byrne,Anthony Burgess,1.0000,1995,/books/OL8140837M,Byrne,,eng,1.0000,9780786704569,Carroll & Graf Publishers,1997,,10525576,VALID_COVER,330,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8140837M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Anthony Burgess,1,8,12,/works/OL14943444W,Childhood,Anthony Burgess,1.0000,1996,/books/OL7362314M,Childhood,,eng,1.0000,9780146002342,Penguin Books,1996,,13607412,VALID_COVER,372,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7362314M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Anthony Burgess,1,8,12,/works/OL1386704W,Cyrano de Bergerac,Anthony Burgess,1.0000,1971,/books/OL40279391M,Cyrano de Bergerac,,eng,1.0000,039447239X,Alfred A. Knopf,1986-02,,12995956,VALID_COVER,370,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL40279391M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Anthony Burgess,1,8,12,/works/OL261765W,Devil of a State,Anthony Burgess,1.0000,1961,/books/OL7313399M,Devil of a State,,eng,1.0000,9780091533816,Hutchinson,1983,,10992076,VALID_COVER,320,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7313399M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Doris Lessing,1,9,13,/works/OL31209W,Collected African stories,Doris Lessing,1.0000,1973,/books/OL19642450M,Collected African stories,,eng,1.0000,058604602X,Triad/Granada,1981,,8069392,VALID_COVER,305,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL19642450M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Doris Lessing,1,9,13,/works/OL257835W,Collected Stories,Doris Lessing,1.0000,1978,/books/OL4293277M,Collected stories,,eng,1.0000,0224015583,J. Cape,1978,,9819812,VALID_COVER,295,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL4293277M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Doris Lessing,1,9,13,/works/OL31218W,Documents relating to the sentimental agents in the Volyen Empire,Doris Lessing,1.0000,1983,/books/OL3504746M,Documents relating to the sentimental agents in the Volyen Empire,,eng,1.0000,0394529685,Knopf,1983,,10696225,VALID_COVER,277,400,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3504746M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Doris Lessing,1,9,13,/works/OL31219W,Doris Lessing,Doris Lessing,1.0000,1976,/books/OL8316537M,Doris Lessing,Conversations,eng,1.0000,9780865380806,Ontario Review Press,April 2000,,655920,VALID_COVER,315,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8316537M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ernest Hemingway,1,10,15,/works/OL63032W,Ernest Hemingway on writing,Ernest Hemingway,1.0000,1984,/books/OL17902732M,Ernest Hemingway on writing,,eng,1.0000,0684854295,Simon & Schuster,1999,,8483866,VALID_COVER,375,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL17902732M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Evelyn Waugh,1,8,12,/works/OL5721469W,Edmund Campion,Evelyn Waugh,1.0000,1935,/books/OL4425606M,Edmund Campion,,eng,1.0000,0192812874,Oxford University Press,1980,,11483434,VALID_COVER,320,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL4425606M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Evelyn Waugh,1,8,12,/works/OL5721420W,"Evelyn Waugh, apprentice",Evelyn Waugh,1.0000,1985,/books/OL2540428M,"Evelyn Waugh, apprentice","the early writings, 1910-1927",eng,1.0000,0937664707,Pilgrim Books,1985,,4806255,VALID_COVER,128,193,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2540428M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,F. Scott Fitzgerald,1,8,12,/works/OL468510W,F. Scott Fitzgerald on writing,F. Scott Fitzgerald,1.0000,1985,/books/OL2544278M,F. Scott Fitzgerald on writing,,eng,1.0000,0684185164,Scribner,1985,,4655534,VALID_COVER,128,180,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2544278M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Flannery O'Connor,1,6,9,/works/OL65289W,Everything That Rises Must Converge,Flannery O'Connor,1.0000,1965,/books/OL5942859M,Everything That Rises Must Converge,,eng,1.0000,9780374504649,"Farrar, Straus and Giroux",1975,,7140302,VALID_COVER,339,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL5942859M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,George Orwell,1,8,12,/works/OL1168041W,Facing unpleasant facts,George Orwell,1.0000,1999,/books/OL23996610M,Facing unpleasant facts,narrative essays,eng,1.0000,9780156033138,Mariner Books,2009,,12673585,VALID_COVER,324,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL23996610M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Iris Murdoch,1,9,13,/works/OL1326355W,Existentialists and Mystics,Iris Murdoch,1.0000,1993,/books/OL7351659M,Existentialists and Mystics,Writings on Philosophy and Literature,eng,1.0000,9780140264920,Penguin (Non-Classics),"July 1, 1999",,99757,VALID_COVER,330,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7351659M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,James Baldwin,1,8,12,/works/OL2683334W,Early novels and stories,James Baldwin,1.0000,1998,/books/OL676757M,Early novels and stories,,eng,1.0000,1883011515,Library of America,1998,,929367,VALID_COVER,294,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL676757M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,James Baldwin,1,8,12,/works/OL2683335W,Everybody's protest novel,James Baldwin,1.0000,1975,/books/OL51347634M,Everybody's Protest Novel,Essays,eng,1.0000,9780807016947,Beacon Press,2024,,15167591,VALID_COVER,357,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL51347634M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,James Joyce,1,8,12,/works/OL37484078W,Dubliners,James Joyce,1.0000,2008,/books/OL51024312M,Dubliners,,eng,1.0000,9781909175464,"Bollinger, Max",2012,,14673638,VALID_COVER,250,400,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL51024312M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,James Joyce,1,8,12,/works/OL15073302W,Eveline,James Joyce,1.0000,1990,/books/OL2214269M,Eveline,,eng,1.0000,9780886823085,Creative Education,1990?,,11416788,VALID_COVER,341,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2214269M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Joseph Heller,1,6,9,/works/OL10417809W,Clevinger's trial (from 'Catch-22'),Joseph Heller,1.0000,1973,/books/OL21538370M,Clevinger's trial (from 'Catch-22'),a play in one act.,eng,1.0000,0573606854,French,1973,,4679016,VALID_COVER,128,190,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL21538370M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Joseph Heller,1,6,9,/works/OL10417817W,Closing time,Joseph Heller,1.0000,1994,/books/OL28347879M,Closing time,,eng,1.0000,9780684860190,Scribner,1999,,10296053,VALID_COVER,327,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28347879M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Joseph Heller,1,6,9,/works/OL504793W,Conversations with Joseph Heller,Joseph Heller,1.0000,1993,/books/OL1739601M,Conversations with Joseph Heller,,eng,1.0000,0878056343,University Press of Mississippi,1993,,672433,VALID_COVER,313,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1739601M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Kurt Vonnegut,1,9,13,/works/OL15006620W,Conversations with Kurt Vonnegut,Kurt Vonnegut,1.0000,1988,/books/OL2037648M,Conversations with Kurt Vonnegut,,eng,1.0000,9780878053582,University Press of Mississippi,1988,,4059291,VALID_COVER,128,193,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2037648M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Kurt Vonnegut,1,9,13,/works/OL98478W,Deadeye Dick,Kurt Vonnegut,1.0000,1981,/books/OL3499413M,Deadeye Dick,,eng,1.0000,0896214230,Thorndike Press,1983,,13396763,VALID_COVER,340,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3499413M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Kurt Vonnegut,1,9,13,/works/OL98477W,Fates Worse than Death,Kurt Vonnegut,1.0000,1982,/books/OL1533016M,Fates Worse than Death,An Autobiographical Collage,eng,1.0000,0399136339,G.P. Putnam's Sons,1991,,7905595,VALID_COVER,331,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1533016M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Philip Roth,1,10,15,/works/OL74656W,Everyman,Philip Roth,1.0000,2006,/books/OL17950787M,Everyman,,eng,1.0000,9780739326961,Random House Large Print,2006,,10648454,VALID_COVER,305,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL17950787M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Philip Roth,1,10,15,/works/OL74674W,Exit Ghost,Philip Roth,1.0000,2007,/books/OL22765266M,Exit ghost,,eng,1.0000,9780618915477,Houghton Mifflin,2007,,12375973,VALID_COVER,335,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22765266M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ray Bradbury,1,8,12,/works/OL103163W,Bradbury Stories,Ray Bradbury,1.0000,2003,/books/OL3683053M,Bradbury stories,100 of his most celebrated tales,eng,1.0000,006054242X,William Morrow,2003,,12617996,VALID_COVER,326,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3683053M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ray Bradbury,1,8,12,/works/OL4770789W,Bruce Coville's Book of Spine Tinglers II,Bruce Coville | Ray Bradbury,1.0000,1997,/books/OL7543313M,Bruce Coville's Book of Spine Tinglers II,More Tales to Make You Shiver,eng,1.0000,9780590852968,Scholastic Inc.,1997-05,,13238944,VALID_COVER,336,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7543313M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ray Bradbury,1,8,12,/works/OL103132W,Death is a lonely business,Ray Bradbury,1.0000,1985,/books/OL57367567M,Death is a lonely business,,eng,1.0000,0395547020,Alfred A. Knopf,1985,,14831320,VALID_COVER,298,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL57367567M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ray Bradbury,1,8,12,/works/OL103154W,Dinosaur Tales,Ray Bradbury,1.0000,1983,/books/OL26381583M,Dinosaur tales,,eng,1.0000,9780553246148,Bantam Books,1984,,9345430,VALID_COVER,299,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL26381583M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Richard Wright,1,7,10,/works/OL15377309W,Eight Men Speak and Other Plays from the Canadian Workers Theatre,Richard Wright,1.0000,1976,/books/OL21502286M,"Eight men speak, and other plays from the Canadian workers' theatre",,eng,1.0000,091994003X,New Hogtown Press,1976,,4425983,VALID_COVER,128,200,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL21502286M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210947W,Eleutheria,Samuel Beckett,1.0000,1995,/books/OL8689989M,Eleutheria,A Play in Three Acts,eng,1.0000,9781568580678,Thunder's Mouth Pr,March 1996,,4837948,VALID_COVER,128,204,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8689989M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210741W,Endgame and Act Without Words,Samuel Beckett,1.0000,1994,/books/OL7875201M,Endgame and Act Without Words,,eng,1.0000,9780802150240,Grove Press,"January 12, 1994",,569541,VALID_COVER,306,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7875201M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Samuel Beckett,1,7,10,/works/OL15210948W,Ends and odds,Samuel Beckett,1.0000,1976,/books/OL9342189M,Ends and Odds,Plays and Sketches,eng,1.0000,9780571109784,Faber and Faber Ltd,"December 31, 1977",,10274625,VALID_COVER,275,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9342189M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL36745884W,City of Illusions,Ursula K. Le Guin,1.0000,1967,/books/OL15080924M,City of illusions,,eng,1.0000,0586037551,Panther,1973,,6822572,VALID_COVER,318,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL15080924M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59840W,Dancing at the Edge of the World,Ursula K. Le Guin,1.0000,1989,/books/OL2035180M,Dancing at the edge of the world,"thoughts on words, women, places",eng,1.0000,9780060972890,Grove Press,1989,,14820764,VALID_COVER,329,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2035180M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL17637351W,Day Before the Revolution,Ursula K. Le Guin,1.0000,2017,/books/OL48449230M,Day Before the Revolution,And Short Stories,eng,1.0000,9798729811137,Independently Published,2021,,15171278,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL48449230M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL15056542W,Direction of the road,Ursula K. Le Guin,1.0000,2007,/books/OL37450406M,Direction of the Road,A Story,eng,1.0000,9780062470829,HarperCollins Publishers,2017,,14797065,VALID_COVER,265,400,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL37450406M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,Ursula K. Le Guin,1,10,15,/works/OL59793W,Dreams must explain themselves,Ursula K. Le Guin,1.0000,1975,/books/OL23117593M,Dreams must explain themselves,,eng,1.0000,9780916186012,Algol Press,2004,,6685238,VALID_COVER,283,433,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL23117593M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL82910W,"Essays, speeches & public letters",William Faulkner,1.0000,1965,/books/OL3683896M,"Essays, speeches & public letters",,eng,1.0000,081297137X,Modern Library,2004,,10718409,VALID_COVER,310,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3683896M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL82906W,Faulkner in the university,William Faulkner,1.0000,1958,/books/OL1110285M,Faulkner in the university,,eng,1.0000,0813916127,University Press of Virginia,1995,,9327826,VALID_COVER,314,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1110285M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
EN,TWENTIETH_CENTURY,William Faulkner,1,10,15,/works/OL16245691W,Faulkner's MGM screenplays,William Faulkner,1.0000,1982,/books/OL3482517M,Faulkner's MGM screenplays,,eng,1.0000,0870493515,University of Tennessee Press,1982,,9206190,VALID_COVER,316,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3482517M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,
