target_index,language,category,priority,target_author,target_work,query_alias,search_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,candidate_state,acquisition_search_state
7,LA,CLASSICAL_LITERATURE,1,Plaute,Miles Gloriosus,Titus Maccius Plautus,STRICT,/works/OL42282688W,Miles gloriosus,Titus Maccius Plautus,/books/OL57661141M,Miles gloriosus,(Il soldato spaccone),lat | ita,,Sansoni,1959,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
7,LA,CLASSICAL_LITERATURE,1,Plaute,Miles Gloriosus,Titus Maccius Plautus,STRICT,/works/OL44372449W,Miles gloriosus,Titus Maccius Plautus,/books/OL61080736M,Miles gloriosus,,lat,,,1853,,,1.0,1.0,0.865,NOT_PROBED,,,,,REJECTED_CANDIDATE,
7,LA,CLASSICAL_LITERATURE,1,Plaute,Miles Gloriosus,Plaute,BROAD,/works/OL45038303W,Miles gloriosus,Titus Maccius Plautus | C. O. Zuretti,/books/OL61438399M,Miles gloriosus,,lat,,in aedibus J.B. Paraviae et sociorum,1931,,,1.0,0.37037037037037035,0.7325925925925926,NOT_PROBED,,,,,REJECTED_CANDIDATE,
7,LA,CLASSICAL_LITERATURE,1,Plaute,Miles Gloriosus,Plaute,BROAD,/works/OL44332379W,M. Acci Plauti Miles gloriosus,Titus Maccius Plautus | Pier Marco Rossi,/books/OL60580467M,M. Acci Plauti Miles gloriosus,Graeca [Alazon],lat,,"Albrighi, Segati",1900,,,0.95,0.37037037037037035,0.7065925925925925,NOT_PROBED,,,,,REJECTED_CANDIDATE,
7,LA,CLASSICAL_LITERATURE,1,Plaute,Miles Gloriosus,Titus Maccius Plautus,BROAD,/works/OL481476W,Works.,Titus Maccius Plautus,/books/OL23289883M,Comoediae,,lat,,Teubner,1909,,6479848,0.25,1.0,0.56,VALID_COVER,307,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-07-OL23289883M.jpeg,REJECTED_CANDIDATE,
7,LA,CLASSICAL_LITERATURE,1,Plaute,Miles Gloriosus,Titus Maccius Plautus,BROAD,/works/OL481477W,Plays,Titus Maccius Plautus,/books/OL20257950M,Plautus.,Codex Heidelbergensis 1613 palatinus C. phototypice editus,lat,,A.W. Sijthoff,1900,,,0.2727272727272727,1.0,0.5118181818181818,NOT_PROBED,,,,,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,STRICT,/works/OL481478W,Menaechmi,Titus Maccius Plautus,/books/OL23319020M,Menaechmi,,lat | eng,,Clarendon Press,1918,,8242877,1.0,1.0,0.95,VALID_COVER,336,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-08-OL23319020M.jpeg,USABLE_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,STRICT,/works/OL32269333W,Menaechmi,Titus Maccius Plautus,/books/OL44016496M,Menaechmi,,lat,9788832241020,Argalìa editore,2020,,,1.0,1.0,0.92,NOT_PROBED,,,,,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,STRICT,/works/OL481442W,T. Macci Plavti Menaechmi,Titus Maccius Plautus,/books/OL19420982M,T. Macci Plavti Menaechmi,,lat,,H.B. Koenig,1851,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,STRICT,/works/OL33114686W,Bracia,Titus Maccius Plautus,/books/OL44986414M,Bracia,Menaechmi,pol | lat,,Wydawn. Zakł. Narodowego im. Ossolińskich,1950,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,STRICT,/works/OL481449W,The Menaechmi of Plautus,Titus Maccius Plautus,/books/OL6741064M,The Menaechmi of Plautus,,eng | lat,,Harvard university press,1930,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Plautus,BROAD,/works/OL42487930W,The Menaechmi of Plautus,Titus Maccius Plautus | Harold North Fowler,/books/OL57661095M,The Menaechmi of Plautus,,lat,,B.H. Sanborn & co.,1900,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Plaute,BROAD,/works/OL17840915W,Menaechmi,Titus Maccius Plautus,/books/OL26427390M,Menaechmi,,lat,,"Leach, Shewell, & Sanborn",1895,,8136779,1.0,0.37037037037037035,0.7925925925925925,VALID_COVER,336,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-08-OL26427390M.jpeg,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Plaute,BROAD,/works/OL17371269W,Menaechmei,Titus Maccius Plautus,/books/OL25950231M,Menaechmei,,lat,,J.W. Parker,1840,,7449604,0.9473684210526315,0.37037037037037035,0.765224171539961,VALID_COVER,310,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-08-OL25950231M.jpeg,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,BROAD,/works/OL481476W,Works.,Titus Maccius Plautus,/books/OL23289883M,Comoediae,,lat,,Teubner,1909,,6479848,0.4444444444444444,1.0,0.6611111111111112,VALID_COVER,307,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-08-OL23289883M.jpeg,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,BROAD,/works/OL481458W,Three comedies,Titus Maccius Plautus,/books/OL5683668M,Three comedies.,,eng | lat,,Harper & Row,1969,,9509307,0.2608695652173913,1.0,0.5656521739130436,VALID_COVER,322,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-08-OL5683668M.jpeg,REJECTED_CANDIDATE,
8,LA,CLASSICAL_LITERATURE,1,Plaute,Menaechmi,Titus Maccius Plautus,BROAD,/works/OL481477W,Plays,Titus Maccius Plautus,/books/OL6588280M,Plautus,,eng | lat,,W. Heinemann,1916,,7064660,0.125,1.0,0.49500000000000005,NOT_PROBED,,,,,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Publius Terentius Afer,STRICT,/works/OL15238972W,Comoediae,Publius Terentius Afer,/books/OL7396754M,Comoediae,"Andria, Heauton, Timorumenos, Eunuchus, Phormio, Hecyra, Adelphoe (Oxford Classical Texts Series)",eng | lat,9780198146360,"Oxford University Press, USA","November 11, 1993",,128723,0.95,1.0,0.954,VALID_COVER,305,475,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-09-OL7396754M.jpeg,USABLE_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Publius Terentius Afer,STRICT,/works/OL1512546W,Andria,Publius Terentius Afer,/books/OL13503633M,Andria,,lat | eng,,Clarendon Press,1885,,5933071,1.0,1.0,0.95,VALID_COVER,327,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-09-OL13503633M.jpeg,USABLE_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Publius Terentius Afer,STRICT,/works/OL10447695W,Andria,Publius Terentius Afer,/books/OL19965426M,Andria,,lat,,Oxford University Press,1960,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Térence,BROAD,/works/OL38740438W,Andria,Terence,/books/OL52743268M,Andria,,lat | eng,,Clarendon press,1885,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Térence,BROAD,/works/OL38746772W,Andria,Terence,/books/OL52803229M,Andria,,ger | lat,,Weidmann,1888,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Publius Terentius Afer,STRICT,/works/OL1512543W,Comedies,Publius Terentius Afer,/books/OL15150767M,"Andria, et Heauton timorumenos.",Edited with an introd. and notes by Andrew F. West.,lat,,American Book Co.,1888,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Publius Terentius Afer,STRICT,/works/OL1512494W,A comedy of Terence called Andria,Publius Terentius Afer,/books/OL5325123M,A comedy of Terence called Andria.,,eng | lat,,[Officina Bodoni],1971,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Térence,BROAD,/works/OL1512546W,Andria,Publius Terentius Afer,/books/OL7161859M,Fairclough's Andria of Terence,,lat | eng,,Allyn and Bacon,1901,,5916212,0.95,0.41379310344827586,0.7774482758620689,VALID_COVER,321,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-09-OL7161859M.jpeg,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Publius Terentius Afer,BROAD,/works/OL15238971W,Comoediae sex,Publius Terentius Afer,/books/OL23289894M,Comoediae sex,,lat,,Rengeriana,1811,,5755012,0.3157894736842105,1.0,0.5942105263157895,VALID_COVER,272,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-09-OL23289894M.jpeg,REJECTED_CANDIDATE,
9,LA,CLASSICAL_LITERATURE,1,Térence,Andria,Publius Terentius Afer,BROAD,/works/OL1512543W,Comedies,Publius Terentius Afer,/books/OL4603394M,The comedies,,eng | lat,014044324X,Penguin Books,1976,,103881,0.2222222222222222,1.0,0.5755555555555556,VALID_COVER,311,475,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-09-OL4603394M.jpeg,REJECTED_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Seneca,BROAD,/works/OL102320W,Medea,Seneca the Younger,/books/OL2741454M,Medea,,eng | lat,080149432X,Cornell University Press,1986,,565505,1.0,0.95,0.9675,VALID_COVER,317,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-10-OL2741454M.jpeg,USABLE_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Seneca,STRICT,/works/OL102320W,Medea,Seneca the Younger,/books/OL17054080M,Medea,a tragedy of Seneca,lat,,J. Munroe & Co.,1834,,5973759,1.0,0.95,0.9375,VALID_COVER,297,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-10-OL17054080M.jpeg,USABLE_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Seneca,STRICT,/works/OL102269W,The Medea of Seneca,Seneca the Younger,/books/OL6937868M,The Medea of Seneca,,eng | lat,,Pub. by the author,1896,,5865516,0.95,0.95,0.9115,VALID_COVER,305,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-10-OL6937868M.jpeg,USABLE_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Seneca,STRICT,/works/OL15223083W,Tragedies,Seneca the Younger | François-Régis Chaumartin | F.-R. Chaumartin | Paul Jal,/books/OL7078468M,"Two tragedies of Seneca, Medea and The daughters of Troy",,eng | lat,,"Houghton, Mifflin",1899,,5601127,0.95,0.95,0.9115,VALID_COVER,295,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-10-OL7078468M.jpeg,USABLE_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Seneca,STRICT,/works/OL102324W,Tragoediae,Seneca the Younger,/books/OL13663245M,Medea-Oedipus-Agamemnon-Hercules [Oetaeus],,lat,,Paravia,1967,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Seneca,STRICT,/works/OL102302W,Three tragedies of Seneca,Seneca the Younger,/books/OL20405494M,Three tragedies of Seneca,Hercules furens ; Troades ; Medea,lat,,Macmillan,1926,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Lucius Annaeus Seneca,BROAD,/works/OL31081887W,Medea - Lucius Annaeus Seneca,Arma Virumque Arma Virumque Editions | Lucius Seneca,/books/OL42684809M,Medea - Lucius Annaeus Seneca,,lat,9798500395849,Independently Published,2021,,,0.95,0.7647058823529411,0.8351764705882353,NOT_PROBED,,,,,REJECTED_CANDIDATE,
10,LA,CLASSICAL_LITERATURE,1,Sénèque,Medea,Seneca,BROAD,/works/OL21066795W,Seneca - Medea,A. J. Boyle,/books/OL28518949M,Seneca - Medea,"Edited with Introduction, Translation, and Commentary",eng | lat,9780199602087,Oxford University Press,2014,,,0.95,0.13333333333333333,0.6773333333333333,NOT_PROBED,,,,,REJECTED_CANDIDATE,
11,LA,CLASSICAL_LITERATURE,1,Sénèque,Phaedra,Seneca,STRICT,/works/OL102316W,Phaedra,Seneca the Younger,/books/OL2189003M,Phaedra,,eng | lat,0521200857,Cambridge University Press,1990,,333852,1.0,0.95,0.9675,VALID_COVER,323,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-11-OL2189003M.jpeg,USABLE_CANDIDATE,
11,LA,CLASSICAL_LITERATURE,1,Sénèque,Phaedra,Seneca,STRICT,/works/OL15223021W,Seneca's Phaedra,Seneca the Younger,/books/OL19835871M,Seneca's Phaedra,,eng | lat,0905205618,F. Cairns,1987,,5496728,0.95,0.95,0.9415,VALID_COVER,128,201,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-11-OL19835871M.jpeg,USABLE_CANDIDATE,
11,LA,CLASSICAL_LITERATURE,1,Sénèque,Phaedra,Seneca,STRICT,/works/OL31851351W,Phaedra,Seneca the Younger,/books/OL43556931M,Phaedra,,lat,2130363490,Presses universitaires de France,1979,,,1.0,0.95,0.9075000000000001,NOT_PROBED,,,,,REJECTED_CANDIDATE,
11,LA,CLASSICAL_LITERATURE,1,Sénèque,Phaedra,Seneca,STRICT,/works/OL102322W,Thyestes,Seneca the Younger,/books/OL19059383M,Thyestes,Phaedra,lat,,In aedibus Io. Bapt. Paraviae et sociorum,1962,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
11,LA,CLASSICAL_LITERATURE,1,Sénèque,Phaedra,Seneca,STRICT,/works/OL102324W,Tragoediae,Seneca the Younger,/books/OL21212311M,"L. Annaei Senecae Hercules furens, Iroades, Phoenissae, Medea, Phaedra",,lat,,in aedibus Paraviae,1968,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
11,LA,CLASSICAL_LITERATURE,1,Sénèque,Phaedra,Seneca,BROAD,/works/OL38746724W,L. Annaei Senecae Thyestes ; Phaedra,Seneca the Younger,/books/OL52751692M,L. Annaei Senecae Thyestes ; Phaedra,,lat,,In aedibus I.B. Paraviae,1947,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
11,LA,CLASSICAL_LITERATURE,1,Sénèque,Phaedra,Sénèque,BROAD,/works/OL38837687W,Phaedra,Seneca the Younger,/books/OL52880559M,Phaedra,,lat | ita,,Pàtron Editore,1990,,,1.0,0.48,0.76,NOT_PROBED,,,,,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Lucan,STRICT,/works/OL2566239W,Pharsalia,Lucan,/books/OL24872182M,Pharsalia,,lat,,Sijthoff,1896,,6864709,1.0,1.0,0.95,VALID_COVER,283,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-12-OL24872182M.jpeg,USABLE_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Marcus Annaeus Lucanus,STRICT,/works/OL31161955W,Pharsalia,Marcus Annaeus Lucanus | Hugo Grotius,/books/OL46407898M,Pharsalia,Continens Scholiastas; Volume 3,lat,9781017274639,"Creative Media Partners, LLC",2022,,,1.0,1.0,0.92,NOT_PROBED,,,,,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Lucan,STRICT,/works/OL25233282W,Pharsalia,Lucan | Jane Wilson Joyce,/books/OL56365616M,Pharsalia,Latin Text,lat,9781523669301,CreateSpace Independent Publishing Platform,2016,,,1.0,1.0,0.92,NOT_PROBED,,,,,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Lucan,STRICT,/works/OL34603930W,Pharsalia,Lucan,/books/OL57708337M,Pharsalia,,lat | eng,,"G. Bell and Sons, etc.",1887,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Lucan,STRICT,/works/OL38600143W,Pharsalia. Comm,Lucan,/books/OL52702308M,Pharsalia. Comm,Omnibonus Leonicenus,lat,,Uldericus Scinzenzeler,1491,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Marcus Annaeus Lucanus,BROAD,/works/OL2566250W,Lucan,Lucan,/books/OL8292891M,Lucan,De Bello Civili VII,eng | lat,9780906515044,Duckworth Publishing,"January 1, 1998",,701753,0.17647058823529413,0.95,0.539264705882353,VALID_COVER,335,475,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-12-OL8292891M.jpeg,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Lucan,STRICT,/works/OL33107489W,Lvcanvs,Lucan,/books/OL44998694M,Lvcanvs,,lat,,"In aedibvs Aldi, et Andreae soceri",1515,,,0.25,1.0,0.5,NOT_PROBED,,,,,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Lucan,BROAD,/works/OL2566250W,Lucan,Lucan,/books/OL14258939M,Lucan,,eng | lat,,Harvard University Press,1957,,,0.14285714285714285,1.0,0.44428571428571434,NOT_PROBED,,,,,REJECTED_CANDIDATE,
12,LA,CLASSICAL_LITERATURE,1,Lucain,Pharsalia,Lucain,BROAD,/works/OL39473619W,"Lucain, Silius Italicus, Claudien",Tiberius Catius Silius Italicus,/books/OL53711568M,"Lucain, Silius Italicus, Claudien",oeuvres complètes avec la traduction en français / publiées sous la direction de M. Nisard,fre | lat,,"J.-J. Dubochet, 1837.",1837,,,0.3,0.21621621621621623,0.3300540540540541,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apuleius,STRICT,/works/OL658250W,Metamorphoses,"Lucius Apuleius | William Adlington | Lucio Apuleyo | Lucio Apuleio | Apuleio | Apuleius | Marina Cavalli | Costanza Viareggi | Firenzuola, Agnolo | Matteo Maria Boiardo | Nicolò Zoppino | Vicentio",/books/OL23319243M,The metamorphoses of Apuleius,a romance of the second century,eng | lat,,Longmans,1851,,6539096,0.95,1.0,0.9239999999999999,VALID_COVER,316,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-13-OL23319243M.jpeg,USABLE_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apuleius,BROAD,/works/OL8670876W,Apuleius,James S. Ruebel,/books/OL8315776M,Apuleius,"The Metamorphoses, Book 1",lat,9780865164840,Bolchazy-Carducci Publishers,January 2001,,655719,0.95,0.2727272727272727,0.7721818181818181,VALID_COVER,329,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-13-OL8315776M.jpeg,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apuleius,BROAD,/works/OL4801602W,Apuleius Metamorphoses (Asinus aureus),Alexander Scobie | Alex Scobie,/books/OL21828558M,"Apuleius Metamorphoses, Asinus Aureus",a commentary.,lat | eng | grc,344511157X,Anton Hain.,1975,,,0.95,0.42105263157894735,0.7492631578947369,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apuleius,STRICT,/works/OL441970W,The golden asse of Lucius Apuleius,"Ovid | Lucius Apuleius | Ed T.E. Page | Adlington, W.; Gaselee, S. | William Adlington | Stephen Gaselee | W. Adlington | S.  Gaselee | William Adlingotn | WILLIAM ADLINGTON | William Howe | Abraham Veale | Conrad Seiler | Adlington, W., translator | Saintsbury, George | Apuleius | Charles Whibley | w. adlington | w. adlington and s. gaselee | Thomas Taylor | Mary Tighe | Hudson Gurney | robert graves | John C. Griffiths | Jacob van der Vliet | Ĭosyp Kobiv | I︠U︡riĭ T︠S︡ymbali︠u︡k | Jean de Montlyard | Filippo Beroaldo | Giovanni Andrea Bussi | Aristotle | Pietro Balbi | Konrad Sweynheim | Arnold Pannartz | Costa della Trinità, Filiberto Remigio conte | Adriana R. Salem | Penrose, Boies | Hermes Trismegistus | Albinus | Pierre Médan | Lucius of Madaura | August Rode | Carlos García Gual | ʻAlī Fahmī Khashīm | Ermil Ivanovich Kostrov | J. A. Maury | James Morwood | S. ʻEli | Rudolf Helm | Paulus Thomas | Edward Carpenter | W. H. D. Rouse | Paul Carus | Anna Morena Mozzillo | Alejandro Coroleu | Antonio Betancor | Gervaso Orefice | Eduard Norden | L. Osborn | Charles Stuttaford | Jessie Mothersole | Erich Neumann | Yoram Bronowski | Jean de La Fontaine | John Lockman | Claude-Ignace Brugière de Barante | Antoine-Denis Bailly | Raphael | Anne-Louis Girodet-Trioson | Karl Weyman | A. J. Pons | Walter Pater | William Adlington | Laurel Press | Taylor, Thomas | Otto Jahn | John Lyde Wilson",/books/OL26547955M,Apulei Metamorphoseon libri XI,,lat,,G.B. Paravia,1960,,9514831,0.5581395348837209,1.0,0.7202325581395348,VALID_COVER,328,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-13-OL26547955M.jpeg,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apuleius,BROAD,/works/OL6916118W,Apuleius Metamorphoses,William Nelson Turpin,/books/OL9768842M,Apuleius Metamorphoses,Book III,eng | lat | grc,9780929524986,Bryn Mawr Commentaries,July 2002,,,0.95,0.20689655172413793,0.6957241379310345,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apulée,BROAD,/works/OL1718061W,La voie du désir,J. F. Froger,/books/OL306266M,La voie du désir,selon le mythe d'Eros et Psyché du conte d'Apulée dans les Métamorphoses ou l'Âne d'or,fre | lat,2907653415,Editions DésIris,1997,,,0.95,0.125,0.67525,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apuleius,STRICT,/works/OL45742911W,"Metamorphoseos, sive De asino aureo",Apuleius,/books/OL62269089M,"Metamorphoseos, sive De asino aureo",,lat,,Richard Paffroet,1511,,,0.5531914893617021,1.0,0.6576595744680851,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apuleius,STRICT,/works/OL43701152W,Apuleii Metamorphoseon libri undecim,Apuleius,/books/OL59570745M,Apuleii Metamorphoseon libri undecim,,lat,,Apud Ant. Aug. Renouard,1796,,,0.4897959183673469,1.0,0.6246938775510203,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apulée,BROAD,/works/OL15699519W,"Pétrone, Apulée, Aulu-Gelle","Petronius | Baillard, Joseph (Harvard local name) | Apuleius | Aulus Gellius | D. Nisard | Aulard M. | Th Savalète | Paul Jacquinet | A. V. D. P. Fabre de Narbonne",/books/OL23327988M,"Pétrone, Apulée, Aulu-Gelle","oeuvres complètes, avec la traduction en français",lat,,F. Didot,1865,,6092584,0.2631578947368421,0.7142857142857143,0.49541353383458653,VALID_COVER,328,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-13-OL23327988M.jpeg,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Lucius Apuleius,BROAD,/works/OL42307875W,Co[m]mentarii a Philippo Beroaldo conditi in Asinum Aureum Lucii Apuleii,Lucius Apuleius,/books/OL57386280M,Co[m]mentarii a Philippo Beroaldo conditi in Asinum Aureum Lucii Apuleii,Mox in reliqua opuscula eiusdem annotationes imprimentur,lat,,A Benedicto Hectoris ...,1500,,,0.23529411764705882,1.0,0.49235294117647066,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Lucius Apuleius,STRICT,/works/OL42321040W,Commentarij a Philippo Beroaldo conditi in asinu[m] aureu[m] lucij apuleij,Lucius Apuleius,/books/OL57407570M,Commentarij a Philippo Beroaldo conditi in asinu[m] aureu[m] lucij apuleij,,lat,,Per Simonem Papiensem dictum Biuilaquam,1501,,,0.23529411764705882,1.0,0.49235294117647066,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Lucius Apuleius,BROAD,/works/OL441970W,The golden asse of Lucius Apuleius,"Ovid | Lucius Apuleius | Ed T.E. Page | Adlington, W.; Gaselee, S. | William Adlington | Stephen Gaselee | W. Adlington | S.  Gaselee | William Adlingotn | WILLIAM ADLINGTON | William Howe | Abraham Veale | Conrad Seiler | Adlington, W., translator | Saintsbury, George | Apuleius | Charles Whibley | w. adlington | w. adlington and s. gaselee | Thomas Taylor | Mary Tighe | Hudson Gurney | robert graves | John C. Griffiths | Jacob van der Vliet | Ĭosyp Kobiv | I︠U︡riĭ T︠S︡ymbali︠u︡k | Jean de Montlyard | Filippo Beroaldo | Giovanni Andrea Bussi | Aristotle | Pietro Balbi | Konrad Sweynheim | Arnold Pannartz | Costa della Trinità, Filiberto Remigio conte | Adriana R. Salem | Penrose, Boies | Hermes Trismegistus | Albinus | Pierre Médan | Lucius of Madaura | August Rode | Carlos García Gual | ʻAlī Fahmī Khashīm | Ermil Ivanovich Kostrov | J. A. Maury | James Morwood | S. ʻEli | Rudolf Helm | Paulus Thomas | Edward Carpenter | W. H. D. Rouse | Paul Carus | Anna Morena Mozzillo | Alejandro Coroleu | Antonio Betancor | Gervaso Orefice | Eduard Norden | L. Osborn | Charles Stuttaford | Jessie Mothersole | Erich Neumann | Yoram Bronowski | Jean de La Fontaine | John Lockman | Claude-Ignace Brugière de Barante | Antoine-Denis Bailly | Raphael | Anne-Louis Girodet-Trioson | Karl Weyman | A. J. Pons | Walter Pater | William Adlington | Laurel Press | Taylor, Thomas | Otto Jahn | John Lyde Wilson",/books/OL61472130M,The golden asse of Lucius Apuleius,,eng | lat,,Guy Chapman,1924,,,0.2127659574468085,1.0,0.48063829787234047,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Lucius Apuleius,STRICT,/works/OL33147037W,Apuleius cum commento Beroaldi,Lucius Apuleius,/books/OL45025209M,Apuleius cum commento Beroaldi,& figuris nouiter additis ...,lat,,In aedibus Ioannis Taciuni de Tridino impressum,1516,,,0.208955223880597,1.0,0.47865671641791047,NOT_PROBED,,,,,REJECTED_CANDIDATE,
