language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state
NL,DUTCH_FLEMISH_CANON,Marnix Gijsen,2,5,8,/works/OL1211755W,Terug van weggeweest,Marnix Gijsen,1.0000,1975,/books/OL4998929M,Terug van weggeweest,"gedachten, meningen, mijmeringen, commentaren en vele andere dingen ter overweging",dut,1.0000,9022305112,Manteau,1975,,13711892,VALID_COVER,329,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL4998929M.jpeg,NO,NO,147.0000,181.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,DUTCH_FLEMISH_CANON,Arthur van Schendel,2,6,9,/works/OL1448957W,Angiolino en de lente,Arthur van Schendel,1.0000,1925,/books/OL24245038M,Angiolino en de lente,,dut,1.0000,,Boosten en Stols,1925,,6392356,VALID_COVER,355,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24245038M.jpeg,NO,NO,141.0000,170.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,DUTCH_FLEMISH_CANON,Arthur van Schendel,2,6,9,/works/OL15731696W,Der liefde bloesems,Arthur van Schendel,1.0000,1921,/books/OL24646529M,Der liefde bloesems,,dut,1.0000,,J.M. Meulenhoff,1921,,6749274,VALID_COVER,325,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24646529M.jpeg,NO,NO,141.0000,170.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,DUTCH_FLEMISH_CANON,Arthur van Schendel,2,6,9,/works/OL15739799W,Een zwerver verdwaald,Arthur van Schendel,1.0000,1907,/books/OL24650602M,Een zwerver verdwaald,,dut,1.0000,,Versluys,1907,,6757818,VALID_COVER,312,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24650602M.jpeg,NO,NO,141.0000,170.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,DUTCH_FLEMISH_CANON,Jacob van Lennep,2,6,9,/works/OL15672528W,Klaasje Zevenster,Jacob van Lennep,1.0000,1897,/books/OL24603669M,Klaasje Zevenster,,dut,1.0000,,Sijthoff,1897,,7198071,VALID_COVER,318,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24603669M.jpeg,NO,NO,141.0000,170.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,DUTCH_FLEMISH_CANON,Jacob van Lennep,2,6,9,/works/OL17366751W,Nederland in den goeden ouden tijd,Jacob van Lennep | Dirk van Hogendorp,1.0000,1942,/books/OL25945545M,Nederland in den goeden ouden tijd,"zijnde het dagboek van hunne reis te voet, per trekschuit en per diligence van Jacob van Lennep en zijn vriend Dirk van Hogendorp door de Noord-Nederlandsche provintiën in den jare 1823",dut,1.0000,,De Haan,1942,,7444977,VALID_COVER,328,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL25945545M.jpeg,NO,NO,141.0000,170.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,DUTCH_FLEMISH_CANON,Jacob van Lennep,2,6,9,/works/OL15701096W,Novellen,Jacob van Lennep,1.0000,1897,/books/OL24625637M,Novellen,,dut,1.0000,,Sijthoff,1897,,7208078,VALID_COVER,320,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24625637M.jpeg,NO,NO,141.0000,170.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,HISTORY_SOCIETY,Ad van Liempt,2,6,9,/works/OL23128575W,Sportlegendes,Ad van Liempt | Jan Luitzen,1.0000,2012,/books/OL30969112M,Sportlegendes,twaalf winnaars die geschiedenis schreven,dut,1.0000,9789460035982,Balans,2012,,13077890,VALID_COVER,298,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL30969112M.jpeg,NO,NO,147.0000,181.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,HISTORY_SOCIETY,Ad van Liempt,2,6,9,/works/OL22615335W,Verzetshelden en moffenvrienden,Ad van Liempt,1.0000,2011,/books/OL30641686M,Verzetshelden en moffenvrienden,,dut,1.0000,9789460032981,Uitgeverij Balans,2011,,11738661,VALID_COVER,332,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL30641686M.jpeg,NO,NO,147.0000,181.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,HISTORY_SOCIETY,Herman Pleij,2,6,9,/works/OL2128359W,Kleuren van de middeleeuwen,Herman Pleij,1.0000,1994,/books/OL833980M,Kleuren van de middeleeuwen,,dut,1.0000,9068341510,Aramith,1994,,9646187,VALID_COVER,307,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL833980M.jpeg,NO,NO,147.0000,181.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,HISTORY_SOCIETY,Herman Pleij,2,6,9,/works/OL22930845W,Moet kunnen,Herman Pleij,1.0000,2015,/books/OL30837834M,Moet kunnen,op zoek naar een Nederlandse identiteit,dut,1.0000,9789035142381,Prometheus/Bert Bakker,2015,,11324605,VALID_COVER,305,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL30837834M.jpeg,NO,NO,147.0000,181.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,HISTORY_SOCIETY,Herman Pleij,2,6,9,/works/OL2128361W,Nederlandse literatuur van de late middeleeuwen,Herman Pleij,1.0000,1990,/books/OL1585228M,Nederlandse literatuur van de late middeleeuwen,,dut,1.0000,9061944872,HES,1990,,3979222,VALID_COVER,128,211,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL1585228M.jpeg,NO,NO,147.0000,181.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,SCIENCE_CULTURE,Midas Dekkers,1,8,12,/works/OL16492950W,Rood,Midas Dekkers,1.0000,2011,/books/OL25192464M,Rood,Een bekoring,dut,1.0000,9789025435776,Uitgeverij Contact,2011,,7026240,VALID_COVER,311,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL25192464M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,SCIENCE_CULTURE,Midas Dekkers,1,8,12,/works/OL27970482W,Vroege Vogels,Midas Dekkers | Joost Huijsing,1.0000,2011,/books/OL38239277M,Vroege Vogels,"de mooiste verhalen uit het populaire radioprogramma : met Midas Dekkers, Youp van 't Hek, Claudia de Breij, Maarten 't Hart, Hans Dorrestijn en 32 anderen",dut,1.0000,9789461560490,Bertram+de Leeuw Uitgevers,2011,,12783158,VALID_COVER,287,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL38239277M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
NL,SCIENCE_CULTURE,Midas Dekkers,1,8,12,/works/OL17875921W,Zo goed als nieuw,Midas Dekkers,1.0000,,/books/OL26456440M,Zo goed als nieuw,,dut,1.0000,9789085160908,B for Books,,,8184775,VALID_COVER,337,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL26456440M.jpeg,NO,NO,163.0000,197.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE
