target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,candidate_state,acquisition_search_state
71,IT,TWENTIETH_CENTURY,1,Giuseppe Tomasi di Lampedusa,Il Gattopardo,TITLE_AUTHOR,/works/OL2386322W,Il gattopardo,Giuseppe Tomasi di Lampedusa,/books/OL22126176M,Il gattopardo,,ita,880781028X,Feltrinelli,1963,,8015480,1.0,1.0,0.9850000000000001,VALID_COVER,317,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-071-OL22126176M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
72,IT,TWENTIETH_CENTURY,1,Primo Levi,Se questo è un uomo,BROAD,/works/OL860066W,Se questo è un uomo,Primo Levi,/books/OL35605422M,Se questo è un uomo,,ita,9788806219352,Einaudi,2014,,12311586,1.0,1.0,0.9850000000000001,VALID_COVER,311,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-072-OL35605422M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
73,IT,TWENTIETH_CENTURY,1,Primo Levi,La tregua,TITLE_AUTHOR,/works/OL860032W,Works (La tregua / Se questo è un uomo),Primo Levi,/books/OL756300M,Se questo è un uomo / La tregua,,ita,8806116053,Einaudi,1989,,1049023,0.95,1.0,0.9590000000000001,VALID_COVER,286,475,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-073-OL756300M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
74,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il sentiero dei nidi di ragno,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
75,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il barone rampante,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
76,IT,TWENTIETH_CENTURY,1,Italo Calvino,Le città invisibili,TITLE_AUTHOR,/works/OL15297W,Le città invisibili,Italo Calvino | William Weaver 1923 | William Weaver,/books/OL21148363M,Invisible cities,,eng | ita,0151452903,Harcourt Brace Jovanovich,1974,,11712445,1.0,1.0,0.9850000000000001,VALID_COVER,333,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-076-OL21148363M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
77,IT,TWENTIETH_CENTURY,1,Elsa Morante,L'isola di Arturo,TITLE_AUTHOR,/works/OL2883788W,L'isola di Arturo,Elsa Morante,/books/OL768247M,L' isola di Arturo,romanzo,ita,8806409077,Einaudi,1957,,12701600,1.0,1.0,0.9850000000000001,VALID_COVER,287,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-077-OL768247M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
78,IT,TWENTIETH_CENTURY,1,Elsa Morante,La storia,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
79,IT,TWENTIETH_CENTURY,1,Pier Paolo Pasolini,Ragazzi di vita,TITLE_AUTHOR,/works/OL669436W,Ragazzi di vita,Pier Paolo Pasolini,/books/OL4677082M,Ragazzi di vita,romanzo,ita,9788811688358,Garzanti,1976,,8142991,1.0,1.0,0.9850000000000001,VALID_COVER,326,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-079-OL4677082M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
80,IT,TWENTIETH_CENTURY,1,Pier Paolo Pasolini,Una vita violenta,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
81,IT,TWENTIETH_CENTURY,1,Leonardo Sciascia,Il giorno della civetta,TITLE_AUTHOR,/works/OL11021574W,Il giorno della civetta,Leonardo Sciascia,/books/OL14459791M,Il giorno della civetta,,ita,8806032690,G. Einaudi,1972,,12159317,1.0,1.0,0.9850000000000001,VALID_COVER,288,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-081-OL14459791M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
82,IT,TWENTIETH_CENTURY,1,Leonardo Sciascia,A ciascuno il suo,TITLE_ONLY,/works/OL10448166W,A ciascuno il suo,Leonardo Sciascia,/books/OL16176274M,A ciascuno il suo.,,ita,8481304913,La Biblioteca di Republica,2002,,15201672,1.0,1.0,0.9850000000000001,VALID_COVER,284,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-082-OL16176274M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
83,IT,TWENTIETH_CENTURY,1,Gesualdo Bufalino,Diceria dell'untore,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
84,IT,TWENTIETH_CENTURY,1,Natalia Ginzburg,Lessico famigliare,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
85,IT,TWENTIETH_CENTURY,1,Natalia Ginzburg,Le piccole virtù,TITLE_AUTHOR,/works/OL1449790W,Die kleinen Tugenden. Erzählungen,Natalia Ginzburg,/books/OL33012553M,Le piccole virtù,,ita,9788806056971,Einaudi,1984,,11668638,1.0,1.0,0.9850000000000001,VALID_COVER,287,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-085-OL33012553M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
86,IT,TWENTIETH_CENTURY,1,Dino Buzzati,Il deserto dei Tartari,TITLE_ONLY,/works/OL1437341W,Il deserto dei Tartari,Dino Buzzati,/books/OL772990M,Il deserto dei Tartari,,ita,8804327030,A. Mondadori,1989,,1048984,1.0,1.0,0.9850000000000001,VALID_COVER,303,475,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-086-OL772990M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
87,IT,TWENTIETH_CENTURY,1,Dino Buzzati,Sessanta racconti,TITLE_AUTHOR,/works/OL27774140W,Sessanta racconti,Dino Buzzati,/books/OL37923621M,Sessanta racconti,,ita,9788852039669,Mondadori,2014,,12749517,1.0,1.0,0.9850000000000001,VALID_COVER,322,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-087-OL37923621M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
88,IT,TWENTIETH_CENTURY,1,Curzio Malaparte,Kaputt,TITLE_AUTHOR,/works/OL19932352W,Kaputt,Curzio Malaparte,/books/OL27113085M,Kaputt,,ita,9788845923715,Adelphi,2009,,15212153,1.0,1.0,0.9850000000000001,VALID_COVER,318,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-088-OL27113085M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
89,IT,TWENTIETH_CENTURY,1,Curzio Malaparte,La pelle,TITLE_AUTHOR,/works/OL19768172W,La pelle,Curzio Malaparte,/books/OL39816885M,La pelle,storia e racconto,ita,9788845930379,Adelphi,2010,,12939762,1.0,1.0,0.9850000000000001,VALID_COVER,300,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-089-OL39816885M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
90,IT,TWENTIETH_CENTURY,1,Giorgio Bassani,Gli occhiali d'oro,BROAD,/works/OL136819W,Gli occhiali d'oro,Giorgio Bassani,/books/OL774502M,Gli occhiali d'oro,,ita,8804418540,A. Mondadori,1996,,11016597,1.0,1.0,0.9850000000000001,VALID_COVER,305,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-090-OL774502M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
91,IT,TWENTIETH_CENTURY,1,Alberto Moravia,La romana,BROAD,/works/OL14857509W,La Romana,Alberto Moravia,/books/OL22215528M,La romana,,ita,8845207064,Bompiani,1993,,13067219,1.0,1.0,0.9850000000000001,VALID_COVER,290,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-091-OL22215528M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
93,IT,TWENTIETH_CENTURY,1,Elio Vittorini,Le donne di Messina,TITLE_AUTHOR,/works/OL2238009W,Le donne di Messina,Elio Vittorini,/books/OL20088585M,Le donne di Messina,,ita,8804297638,Arnoldo Mondadori Editore,1987,,12471117,1.0,1.0,0.9850000000000001,VALID_COVER,289,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-093-OL20088585M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
94,IT,TWENTIETH_CENTURY,1,Elsa Morante,Menzogna e sortilegio,TITLE_AUTHOR,/works/OL2883791W,Menzogna e sortilegio,Elsa Morante,/books/OL24971676M,Menzogna e sortilegio,romanzo,ita,9788806136024,Einaudi,1994,,6887314,1.0,1.0,0.9850000000000001,VALID_COVER,303,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-094-OL24971676M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
95,IT,TWENTIETH_CENTURY,1,Mario Soldati,Le lettere da Capri,BROAD,/works/OL2881397W,Les lettres de Capri,Mario Soldati,/books/OL767006M,Le lettere da Capri,,ita,8845227723,Bompiani,1996,,3803703,1.0,1.0,0.9850000000000001,VALID_COVER,128,201,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-095-OL767006M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
96,IT,CONTEMPORARY,2,Umberto Eco,Il nome della rosa,BROAD,/works/OL8996439W,Il nome della rosa,Umberto Eco,/books/OL773050M,Il nome della rosa,,ita,8845207056,Bompiani,1989,,10144473,1.0,1.0,0.9850000000000001,VALID_COVER,375,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-096-OL773050M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
97,IT,CONTEMPORARY,2,Umberto Eco,Il pendolo di Foucault,BROAD,/works/OL8996438W,Il pendolo di Foucault,Umberto Eco,/books/OL9188417M,Il Pendolo Di Foucault,,ita,9788845247491,Tascabili Bompiani,June 2001,,1049164,1.0,1.0,0.9850000000000001,VALID_COVER,308,475,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-097-OL9188417M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
98,IT,CONTEMPORARY,2,Umberto Eco,Baudolino,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
99,IT,CONTEMPORARY,2,Antonio Tabucchi,Sostiene Pereira,BROAD,/works/OL550573W,Sostiene Pereira,Antonio Tabucchi,/books/OL37796093M,Sostiene Pereira,,ita,9788807883040,Feltrinelli,2013,,12704965,1.0,1.0,0.9850000000000001,VALID_COVER,315,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-099-OL37796093M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
100,IT,CONTEMPORARY,2,Antonio Tabucchi,Notturno indiano,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
101,IT,CONTEMPORARY,2,Claudio Magris,Danubio,BROAD,/works/OL21893677W,Danubio,Claudio Magris,/books/OL31921218M,Danubio,,ita,9788497890212,"Editoriale FVG, Divisione di Trieste",2003,,10604390,1.0,1.0,0.9850000000000001,VALID_COVER,271,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-101-OL31921218M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
102,IT,CONTEMPORARY,2,Claudio Magris,Microcosmi,TITLE_AUTHOR,/works/OL18898619W,Microcosmi,Claudio Magris,/books/OL760429M,Microcosmi,,ita,8811662583,Garzanti,1997,,3802511,1.0,1.0,0.9850000000000001,VALID_COVER,128,197,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-102-OL760429M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
103,IT,CONTEMPORARY,2,Elena Ferrante,L'amica geniale,TITLE_AUTHOR,/works/OL16520879W,L'amica geniale,Elena Ferrante,/books/OL62515388M,L'amica geniale,,ita,9788866320951,Edizioni e/o,"October 1, 2011",,15251367,1.0,1.0,0.9850000000000001,VALID_COVER,322,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-103-OL62515388M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
104,IT,CONTEMPORARY,2,Elena Ferrante,Storia del nuovo cognome,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
105,IT,CONTEMPORARY,2,Elena Ferrante,Storia di chi fugge e di chi resta,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
106,IT,CONTEMPORARY,2,Elena Ferrante,Storia della bambina perduta,BROAD,/works/OL17264238W,Storia della bambina perduta,Elena Ferrante,/books/OL27197292M,Storia della bambina perduta,,ita,9788866325512,e/o Edizioni,2014,,14820917,1.0,1.0,0.9850000000000001,VALID_COVER,318,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-106-OL27197292M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
107,IT,CONTEMPORARY,2,Andrea Camilleri,La forma dell'acqua,TITLE_AUTHOR,/works/OL15013396W,La forma dell'acqua,Andrea Camilleri,/books/OL543562M,La forma dell'acqua,,ita,8838910170,Sellerio,1994,,1049112,1.0,1.0,0.9850000000000001,VALID_COVER,331,475,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-107-OL543562M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
108,IT,CONTEMPORARY,2,Andrea Camilleri,Il cane di terracotta,TITLE_AUTHOR,/works/OL26174266W,Il cane di terracotta,Andrea Camilleri,/books/OL35323475M,Il cane di terracotta,,ita,9788838922299,Sellerio,2007,,12137303,1.0,1.0,0.9850000000000001,VALID_COVER,356,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-108-OL35323475M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
109,IT,CONTEMPORARY,2,Alessandro Baricco,Seta,BROAD,/works/OL876504W,Seta,Alessandro Baricco,/books/OL35733993M,Seta,,ita,9788807880896,Feltrinelli,2014-02,,13441164,1.0,1.0,0.9850000000000001,VALID_COVER,320,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-109-OL35733993M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
110,IT,CONTEMPORARY,2,Alessandro Baricco,Oceano mare,BROAD,/works/OL876498W,Oceano mare,Alessandro Baricco,/books/OL9176974M,Oceano Mare,,ita,9788817106108,Biblioteca Universale Rizzoli,2003-04,,12993292,1.0,1.0,0.9850000000000001,VALID_COVER,327,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-110-OL9176974M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
111,IT,CONTEMPORARY,2,Niccolò Ammaniti,Io non ho paura,TITLE_AUTHOR,/works/OL9012760W,Io Non Ho Paura,Niccolò Ammaniti,/books/OL9347320M,Io Non Ho Paura,,ita,9788806188672,Einaudi,July 2007,,4966797,1.0,1.0,0.9850000000000001,VALID_COVER,128,198,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-111-OL9347320M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
112,IT,CONTEMPORARY,2,Niccolò Ammaniti,Come Dio comanda,TITLE_AUTHOR,/works/OL971132W,Come Dio comanda,Niccolò Ammaniti,/books/OL20691726M,Come Dio comanda,,ita,9788804502791,Mondadori,2006,,9499298,1.0,1.0,0.9850000000000001,VALID_COVER,353,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-112-OL20691726M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
113,IT,CONTEMPORARY,2,Margaret Mazzantini,Non ti muovere,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
114,IT,CONTEMPORARY,2,Margaret Mazzantini,Venuto al mondo,TITLE_AUTHOR,/works/OL669814W,Venuto al mondo,Margaret Mazzantini,/books/OL23179013M,Venuto al mondo,romanzo,ita,9788804573708,Mondadori,2008,,9754556,1.0,1.0,0.9850000000000001,VALID_COVER,320,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-114-OL23179013M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
115,IT,CONTEMPORARY,2,Roberto Saviano,Gomorra,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
116,IT,CONTEMPORARY,2,Paolo Giordano,La solitudine dei numeri primi,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
117,IT,CONTEMPORARY,2,Paolo Cognetti,Le otto montagne,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
118,IT,CONTEMPORARY,2,Erri De Luca,Montedidio,TITLE_AUTHOR,/works/OL22454W,Montedidio,Erri De Luca | César Palma Hunt,/books/OL15387774M,Montedidio,,ita,8807016001,Feltrinelli,2001,,5307395,1.0,1.0,0.9850000000000001,VALID_COVER,128,201,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-118-OL15387774M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
119,IT,CONTEMPORARY,2,Domenico Starnone,Lacci,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
120,IT,CONTEMPORARY,2,Michela Murgia,Accabadora,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
121,IT,ESSAYS_PHILOSOPHY,2,Giambattista Vico,Principi di scienza nuova,TITLE_AUTHOR,/works/OL582463W,Principi di una scienza nuova,Giambattista Vico,/books/OL23367530M,Principi di scienza nuova di Giambattista Vico d'intorno alla comune natura delle nazioni colla vita dell'autore scritta da lui medesimo.,,ita,,G. Silvestri,1816,,6117576,0.95,1.0,0.929,VALID_COVER,278,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-121-OL23367530M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
122,IT,ESSAYS_PHILOSOPHY,2,Cesare Beccaria,Dei delitti e delle pene,BROAD,/works/OL1223677W,Dei delitte e delle pene,Cesare Beccaria,/books/OL24144349M,Dei delitti e delle pene.,,ita,,Dal Molini ...,1780,,6323012,1.0,1.0,0.9550000000000001,VALID_COVER,269,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-122-OL24144349M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
123,IT,ESSAYS_PHILOSOPHY,2,Benedetto Croce,Estetica come scienza dell'espressione e linguistica generale,TITLE_AUTHOR,/works/OL15465982W,Estetica come scienza dell'espressione e linguistica generale,Benedetto Croce,/books/OL24431821M,Estetica come scienza dell'espressione e linguistica generale,teoria e storia,ita,,Gius. Laterza,1922,,7038877,1.0,1.0,0.9550000000000001,VALID_COVER,303,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-123-OL24431821M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
124,IT,ESSAYS_PHILOSOPHY,2,Antonio Gramsci,Quaderni del carcere,TITLE_AUTHOR,/works/OL19897982W,Quaderni del carcere,Antonio Gramsci,/books/OL27083873M,Quaderni del carcere,,ita,9788806186494,Einaudi,2007,,8712065,1.0,1.0,0.9850000000000001,VALID_COVER,500,386,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-124-OL27083873M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
125,IT,ESSAYS_PHILOSOPHY,2,Norberto Bobbio,Destra e sinistra,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
126,IT,ESSAYS_PHILOSOPHY,2,Umberto Eco,Opera aperta,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
127,IT,ESSAYS_PHILOSOPHY,2,Umberto Eco,Apocalittici e integrati,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
128,IT,ESSAYS_PHILOSOPHY,2,Italo Calvino,Lezioni americane,TITLE_AUTHOR,/works/OL10423758W,Essays,Italo Calvino,/books/OL2110785M,Lezioni americane,sei proposte per il prossimo millennio,ita,881159815X,Garzanti,1988,,4075397,1.0,1.0,0.9850000000000001,VALID_COVER,128,200,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-128-OL2110785M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
129,IT,ESSAYS_PHILOSOPHY,2,Pier Paolo Pasolini,Scritti corsari,TITLE_AUTHOR,/works/OL669430W,Scritti corsari,Pier Paolo Pasolini,/books/OL27279310M,Scritti corsari,,ita,9788811666295,Garzanti,"Aug 24, 2002",,8761546,1.0,1.0,0.9850000000000001,VALID_COVER,199,318,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-129-OL27279310M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
130,IT,ESSAYS_PHILOSOPHY,2,Primo Levi,I sommersi e i salvati,TITLE_AUTHOR,/works/OL860027W,I sommersi e i salvati,Primo Levi,/books/OL2424397M,I sommersi e i salvati,,ita,8806593080,Einaudi,1986,,10233749,1.0,1.0,0.9850000000000001,VALID_COVER,278,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-130-OL2424397M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
131,IT,ESSAYS_PHILOSOPHY,2,Giordano Bruno,La cena de le ceneri,TITLE_AUTHOR,/works/OL959909W,La cena de le ceneri,Giordano Bruno,/books/OL18427450M,La cena de le ceneri,,ita,8804394897,Mondadori,1995,,13484375,1.0,1.0,0.9850000000000001,VALID_COVER,199,340,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-131-OL18427450M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
132,IT,ESSAYS_PHILOSOPHY,2,Giordano Bruno,"De l'infinito, universo e mondi",,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
133,IT,ESSAYS_PHILOSOPHY,2,Tommaso Campanella,La città del Sole,BROAD,/works/OL752625W,La città del sole,Tommaso Campanella | Emilio G. Estébanez | Javier Gálvez,/books/OL21488707M,La Citta del sole,dialogo poetico = The city of the sun : a poetical dialogue,eng | ita,0520040341,University of California Press,1981,,11662787,1.0,1.0,0.9850000000000001,VALID_COVER,303,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-133-OL21488707M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
134,IT,ESSAYS_PHILOSOPHY,2,Giacomo Leopardi,Zibaldone,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
135,IT,ESSAYS_PHILOSOPHY,2,Norberto Bobbio,Il futuro della democrazia,BROAD,/works/OL718127W,Il futuro della democrazia,Norberto Bobbio,/books/OL2601697M,Il futuro della democrazia,,ita,8806057545,G. Einaudi,1984,,13548353,1.0,1.0,0.9850000000000001,VALID_COVER,291,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-135-OL2601697M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
136,IT,HISTORY_SOCIETY,2,Carlo Levi,Cristo si è fermato a Eboli,TITLE_AUTHOR,/works/OL14857542W,L' invenzione della verità,Carlo Levi,/books/OL6806883M,L' invenzione della verità,testi e intertesti per Cristo si è fermato a Eboli,ita,8876943323,Edizioni dell'orso,1998,,4532686,0.95,1.0,0.9590000000000001,VALID_COVER,128,182,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-136-OL6806883M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
137,IT,HISTORY_SOCIETY,2,Emilio Lussu,Un anno sull'Altipiano,TITLE_AUTHOR,/works/OL16974264W,Un anno sull'Altipiano,Emilio Lussu,/books/OL25560928M,Un anno sull'Altipiano,,ita,9788806173142,Einaudi,2008,,10020445,1.0,1.0,0.9850000000000001,VALID_COVER,353,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-137-OL25560928M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
138,IT,HISTORY_SOCIETY,2,Mario Rigoni Stern,Il sergente nella neve,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
139,IT,HISTORY_SOCIETY,2,Nuto Revelli,Il mondo dei vinti,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
140,IT,HISTORY_SOCIETY,2,Carlo Ginzburg,Il formaggio e i vermi,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
141,IT,HISTORY_SOCIETY,2,Ernesto De Martino,La terra del rimorso,TITLE_AUTHOR,/works/OL2162755W,La terra del rimorso,Ernesto De Martino,/books/OL19099213M,La terra del rimorso,contributo a una storia religiosa del Sud,ita,8842803537,Il saggiatore,2000,,13844058,1.0,1.0,0.9850000000000001,VALID_COVER,318,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-141-OL19099213M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
142,IT,HISTORY_SOCIETY,2,Leonardo Sciascia,L'affaire Moro,TITLE_AUTHOR,/works/OL665660W,L'affaire Moro (Piccola Biblioteca Adelphi),Leonardo Sciascia,/books/OL13430424M,L'affaire Moro (Piccola Biblioteca Adelphi),,ita,9788845910838,Adelphi,"April 1, 1998",,3336649,0.95,1.0,0.9590000000000001,VALID_COVER,279,475,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-142-OL13430424M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
143,IT,HISTORY_SOCIETY,2,Antonio Gramsci,Lettere dal carcere,BROAD,/works/OL23983936W,"Sardegna, infanzia e letteratura oltre le sbarre",Antoni Arca,/books/OL31685373M,"Sardegna, infanzia e letteratura oltre le sbarre",Antonio Gramsci animatore alla lettura attraverso le Lettere dal carcere,ita,8873560520,Condaghes,2004,,13205386,0.95,0.6923076923076923,0.879,VALID_COVER,355,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-143-OL31685373M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
144,IT,HISTORY_SOCIETY,2,Piero Calamandrei,Uomini e città della Resistenza,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
145,IT,HISTORY_SOCIETY,2,Benedetto Croce,Storia d'Italia dal 1871 al 1915,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
146,IT,YOUTH,3,Gianni Rodari,Favole al telefono,TITLE_AUTHOR,/works/OL2284481W,Favole al telefono,Gianni Rodari,/books/OL23038938M,Favole al telefono,,ita,8879262017,Einaudi Ragazzi,1995,,9447803,1.0,1.0,0.9850000000000001,VALID_COVER,322,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-146-OL23038938M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
147,IT,YOUTH,3,Gianni Rodari,Il romanzo di Cipollino,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
148,IT,YOUTH,3,Gianni Rodari,La freccia azzurra,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
149,IT,YOUTH,3,Gianni Rodari,Gelsomino nel paese dei bugiardi,TITLE_AUTHOR,/works/OL2284432W,Gelsomino nel paese dei bugiardi,Gianni Rodari,/books/OL3362530M,Gelsomino nel paese dei bugiardi,,ita,9788835949732,Editori Riuniti,2000,,15229032,1.0,1.0,0.9850000000000001,VALID_COVER,359,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-149-OL3362530M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
