source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL42854956M,Eclips,,Erin Hunter,1,9789059246010,2018,Fantoom,Fantasy | Fiction,0,,,Erin Hunter,Erin Hunter=3
/books/OL42854953M,Spoor van de maan,,Erin Hunter,1,9789059245983,2018,Fantoom,Fantasy | Fiction,0,,,Erin Hunter,Erin Hunter=3
/books/OL42322636M,Tijgerklauws woede,,Erin Hunter,1,9789059246232,2019,Fantoom,Fantasy | Fiction,0,,,Erin Hunter,Erin Hunter=3
/books/OL24636613M,1984,,George Orwell,1,9789029532815,1984,De Arbeiderspers,Fantasy | Fiction | Politique | Science-fiction | Théâtre,0,,,George Orwell,George Orwell=4
/books/OL14561837M,De domineesdochter,,George Orwell,1,,1972,Meulenhoff,Fiction,0,,,George Orwell,George Orwell=4
/books/OL18430168M,Dierenboerderij,een sprookje voor volwassenen.,George Orwell,1,9789041330369,1997,Singel Pockets,Fiction | Politique,0,,,George Orwell,George Orwell=4
/books/OL14562218M,Happend naar lucht,,George Orwell,1,9789029004916,1971,Meulenhoff,Fiction,0,,,George Orwell,George Orwell=4
/books/OL35332797M,Brief aan mijn rechter,,Georges Simenon,1,9789085426110,2015,De Bezige Bij,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL16415981M,De dood van Auguste,,Georges Simenon,1,,1966,A.W.Bruna & Zoon,,0,,,Georges Simenon,Georges Simenon=18
/books/OL35338989M,De dood van Belle,,Georges Simenon,1,9789085426431,2015,De Bezige Bij,Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL35338746M,De gele hond,,Georges Simenon,1,9789085426370,2015,De Bezige Bij,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL37786518M,De horlogemaker van Everton,,Georges Simenon,1,9789025417840,2003,Pandora,,0,,,Georges Simenon,Georges Simenon=18
/books/OL32419180M,De klasgenoot van Maigret,,Georges Simenon,1,9789044912449,1988,Bruna,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL25629880M,De rijkaard,,Georges Simenon,1,9789022977699,1987,AWB,Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL32987090M,De vergissing van Maigret,,Georges Simenon,1,9789025417680,2004,Pandora,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL37788322M,De verloofdes van meneer Hire,,Georges Simenon,1,9789025421960,2004,Pandora,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL35334213M,De zaak-Saint-Fiacre,,Georges Simenon,1,9789085426127,2015,De Bezige Bij,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL16415957M,Het bloedspoor in de sneeuw,,Georges Simenon,1,9789022905463,1978,A.W.Bruna & Zoon,Fiction | Histoire | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL39797604M,Het huis aan het kanaal,,Georges Simenon,1,9789057201660,2002,BMP Literair,Fiction,0,,,Georges Simenon,Georges Simenon=18
/books/OL35334004M,Maigret en de minister,,Georges Simenon,1,9789025422400,2003,Pandora,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL37792043M,Maigret en het spook,,Georges Simenon,1,9789025419929,2003,Pandora,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL25571816M,Maigret in Holland,,Georges Simenon,1,,1962,Bruna,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL47675651M,Pietr-le-Letton,,Georges Simenon,1,,1964,A W Bruna en zoon,Fiction | Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL35338079M,Schele Marie,,Georges Simenon,1,9789025417598,2003,Pandora,Policier et mystère,0,,,Georges Simenon,Georges Simenon=18
/books/OL16415983M,Tante Jeanne.,,Georges Simenon,1,,1961,A.W.Bruna & Zoon,Fiction,0,,,Georges Simenon,Georges Simenon=18
/books/OL16359535M,Allemaal leugens,,Geraldine McCaughrean,1,9789038403465,1995,La Rivière & Voorhoeve,Fiction,0,,,Geraldine McCaughrean,Geraldine McCaughrean=4
/books/OL16360250M,De mirakel spelers,,Geraldine McCaughrean,1,9789070661342,1987,W.J.Wildeboer,Biographie,0,,,Geraldine McCaughrean,Geraldine McCaughrean=4
