language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason
NL,TWENTIETH_CENTURY,Maarten 't Hart,1,10,15,/works/OL719941W,Verhalen,Maarten 't Hart,1.0000,1987,/books/OL24629542M,Verhalen,,dut,1.0000,90717610371,IC/M-Rubinstein,1987,,6718072,VALID_COVER,335,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24629542M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,TWENTIETH_CENTURY,Maarten 't Hart,1,10,15,/works/OL34798696W,Verzamelde Verhalen,Maarten t Hart,1.0000,1992,/books/OL47150881M,Verzamelde Verhalen,,dut,1.0000,9789029520430,Arbeiderspers,"Mar 17, 1992",,13554197,VALID_COVER,167,257,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47150881M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,TWENTIETH_CENTURY,Maarten 't Hart,1,10,15,/works/OL2895296W,Wie God verlaat heeft niets te vrezen,Maarten 't Hart,1.0000,1997,/books/OL775067M,Wie God verlaat heeft niets te vrezen,de Schrift betwist,dut,1.0000,9029520795,De Arbeiderspers,1997,,6452335,VALID_COVER,314,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL775067M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,DUTCH_FLEMISH_CANON,Marcellus Emants,1,5,8,/works/OL15347093W,Op zee,Marcellus Emants,1.0000,1983,/books/OL24334589M,Op zee,,dut,1.0000,9020453599,Veen,1983,,6461040,VALID_COVER,314,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24334589M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,DUTCH_FLEMISH_CANON,Marcellus Emants,1,5,8,/works/OL2349752W,Waan,Marcellus Emants,1.0000,1968,/books/OL24334594M,Waan,,dut,1.0000,9028201297,Van Oorschot,1977,,6461042,VALID_COVER,314,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24334594M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL26181199W,Ik ben net als jij,Paul van Loon,1.0000,1999,/books/OL35330918M,Ik ben net als jij,,dut,1.0000,9789027642233,Zwijsen,1999,,12149615,VALID_COVER,305,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35330918M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL2286364W,Meester kikker,Paul van Loon,1.0000,1995,/books/OL616308M,Meester kikker,,dut,1.0000,9066921463,Elzenga,1995,,12818451,VALID_COVER,338,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL616308M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL26178338W,"Niet bijten, Dolfje",Paul van Loon,1.0000,2005,/books/OL35327834M,"Niet bijten, Dolfje",,dut,1.0000,9789025844585,Leopold,2005,,12144921,VALID_COVER,329,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35327834M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL26178989W,Nooit de buren bijten,Paul van Loon,1.0000,2000,/books/OL35328537M,Nooit de buren bijten,,dut,1.0000,9789066921511,Elzenga,2000,,12146016,VALID_COVER,304,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35328537M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL24749628W,Paniek in de Leeuwenkuil,Paul van Loon,1.0000,2013,/books/OL32860318M,Paniek in de Leeuwenkuil,,dut,1.0000,9789025844349,Leopold,2013,,11493079,VALID_COVER,317,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32860318M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL24809500W,Pas op voor een pad!,Paul van Loon,1.0000,2000,/books/OL32966919M,Pas op voor een pad!,,dut,1.0000,9789027644909,Zwijsen,2000,,11579124,VALID_COVER,307,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32966919M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL20421257W,Raveleijn,Paul van Loon,1.0000,2011,/books/OL27642355M,Raveleijn,,dut,1.0000,9789025857813,Leopold | Efteling,"Mar 01, 2011",,9088450,VALID_COVER,339,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL27642355M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL9467844W,Sam Schoffel meester-speurder,Paul van Loon,1.0000,1998,/books/OL61305957M,Sam Schoffel meester-speurder,De drie allerleukste verhalen,dut,1.0000,9789027648655,Zwijsen,"January 1, 2003",,15169919,VALID_COVER,228,345,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL61305957M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
