target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,candidate_state,acquisition_search_state
61,DE,TWENTIETH_CENTURY,1,Christa Wolf,Der geteilte Himmel,TITLE_AUTHOR,/works/OL751408W,Der geteilte Himmel,Christa Wolf,/books/OL14453238M,Der geteilte Himmel,,ger,8742976626,Grafisk Institut,1978,,11339620,1.0,1.0,0.9850000000000001,VALID_COVER,292,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-061-OL14453238M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
62,DE,TWENTIETH_CENTURY,1,Christa Wolf,Kassandra,TITLE_AUTHOR,/works/OL11020114W,Kassandra,Christa Wolf,/books/OL18369458M,Cassandra,a novel and four essays,eng | ger,0374119562,"Farrar, Straus, Giroux",1984,,9479919,1.0,1.0,0.9850000000000001,VALID_COVER,337,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-062-OL18369458M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
63,DE,TWENTIETH_CENTURY,1,Siegfried Lenz,Deutschstunde,TITLE_AUTHOR,/works/OL17922381W,Deutschstunde,Siegfried Lenz,/books/OL26495839M,Deutschstunde,,ger,9783423134118,Deutscher Taschenbuch,2009,,8248471,1.0,1.0,0.9850000000000001,VALID_COVER,316,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-063-OL26495839M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
64,DE,TWENTIETH_CENTURY,1,Uwe Johnson,Mutmassungen über Jakob,TITLE_AUTHOR,/works/OL155603W,Mutmassungen über Jakob,Uwe Johnson,/books/OL15260870M,Mutmassungen über Jakob,Roman.,ger,3436004634,Fischer,1962,,15022171,1.0,1.0,0.9850000000000001,VALID_COVER,285,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-064-OL15260870M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
65,DE,TWENTIETH_CENTURY,1,Peter Handke,Die Angst des Tormanns beim Elfmeter,TITLE_AUTHOR,/works/OL854279W,Die Angst des Tormanns beim Elfmeter,Peter Handke,/books/OL21838300M,Die Angst des Tormanns beim Elfmeter,Erzählung,ger,3518065270,Suhrkamp,1970,,10074761,1.0,1.0,0.9850000000000001,VALID_COVER,306,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-065-OL21838300M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
66,DE,CONTEMPORARY,2,Patrick Süskind,Das Parfum,TITLE_AUTHOR,/works/OL4042514W,Das Parfum,Patrick Süskind,/books/OL9046812M,"Oldenbourg Interpretationen, Bd.78, Das Parfum",,ger,9783486886771,Oldenbourg Schulbuchverlag,"January 1, 1996",,1012334,1.0,1.0,0.9850000000000001,VALID_COVER,300,475,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-066-OL9046812M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
67,DE,CONTEMPORARY,2,Bernhard Schlink,Der Vorleser,BROAD,/works/OL14871157W,Der Vorleser,Bernhard Schlink,/books/OL18666592M,Der Vorleser,,ger,9783257229530,Diogenes,1997-06-30,,8782586,1.0,1.0,0.9850000000000001,VALID_COVER,315,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-067-OL18666592M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
68,DE,CONTEMPORARY,2,Daniel Kehlmann,Die Vermessung der Welt,TITLE_AUTHOR,/works/OL991402W,Die Vermessung der Welt - Das Buch zum Film,Daniel Kehlmann,/books/OL30749128M,Die Vermessung der Welt,das Buch zum Film,ger,9783499253270,Rowohlt Taschenbuch,2012,,14121543,1.0,1.0,0.9850000000000001,VALID_COVER,348,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-068-OL30749128M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
69,DE,CONTEMPORARY,2,Daniel Kehlmann,Tyll,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
70,DE,CONTEMPORARY,2,Jenny Erpenbeck,Heimsuchung,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
71,DE,CONTEMPORARY,2,Jenny Erpenbeck,"Gehen, ging, gegangen",,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
72,DE,CONTEMPORARY,2,W. G. Sebald,Austerlitz,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
73,DE,CONTEMPORARY,2,W. G. Sebald,Die Ringe des Saturn,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
74,DE,CONTEMPORARY,2,Elfriede Jelinek,Die Klavierspielerin,TITLE_AUTHOR,/works/OL72168W,Die Klavierspielerin,Elfriede Jelinek,/books/OL15447083M,Die Klavierspielerin,Roman,ger,3499158124,Rowohlt,1996,,9442697,1.0,1.0,0.9850000000000001,VALID_COVER,292,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-074-OL15447083M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
75,DE,CONTEMPORARY,2,Herta Müller,Atemschaukel,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
76,DE,CONTEMPORARY,2,Herta Müller,Herztier,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
77,DE,CONTEMPORARY,2,Juli Zeh,Unterleuten,TITLE_AUTHOR,/works/OL20051146W,Unterleuten,Juli Zeh,/books/OL27231169M,Unterleuten,,ger,9783630874876,Luchterhand,2016-03-08,,14408266,1.0,1.0,0.9850000000000001,VALID_COVER,313,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-077-OL27231169M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
78,DE,CONTEMPORARY,2,Saša Stanišić,Herkunft,TITLE_AUTHOR,/works/OL26233063W,Herkunft,Saša Stanišić,/books/OL35390159M,Herkunft,,ger,9783844533026,der Hörverlag,"Mar 18, 2019",,12232730,1.0,1.0,0.9850000000000001,VALID_COVER,500,450,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-078-OL35390159M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
79,DE,CONTEMPORARY,2,Robert Seethaler,Ein ganzes Leben,TITLE_AUTHOR,/works/OL20678248W,Ein ganzes Leben,Robert Seethaler,/books/OL27475074M,Ein ganzes Leben,,ger,9783446246454,Hanser Berlin,"Sep 30, 2015",,8933199,1.0,1.0,0.9850000000000001,VALID_COVER,306,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-079-OL27475074M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
80,DE,CONTEMPORARY,2,Wolfgang Herrndorf,Tschick,TITLE_AUTHOR,/works/OL16621819W,Tschick,Wolfgang Herrndorf,/books/OL25302940M,Tschick,,ger,9783871347108,Rowohlt,2010,,8418261,1.0,1.0,0.9850000000000001,VALID_COVER,306,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-080-OL25302940M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
81,DE,PHILOSOPHY_ESSAYS,1,Immanuel Kant,Kritik der reinen Vernunft,BROAD,/works/OL99844W,Kritik der reinen Vernunft,Immanuel Kant,/books/OL14017114M,Kritik der reinen Vernunft,,ger,,Mayer & Müller,1889,,5784520,1.0,1.0,0.9550000000000001,VALID_COVER,295,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-081-OL14017114M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
82,DE,PHILOSOPHY_ESSAYS,1,Immanuel Kant,Grundlegung zur Metaphysik der Sitten,TITLE_AUTHOR,/works/OL99719W,Immanuel Kant's Grundlegung zur Metaphysik der Sitten,Immanuel Kant,/books/OL23306057M,Immanuel Kant's Grundlegung zur metaphysik der sitten,,ger,,L. Heimann,1870,,6516648,0.95,1.0,0.929,VALID_COVER,277,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-082-OL23306057M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
83,DE,PHILOSOPHY_ESSAYS,1,Georg Wilhelm Friedrich Hegel,Phänomenologie des Geistes,TITLE_AUTHOR,/works/OL678515W,Phänomenologie des Geistes,Georg Wilhelm Friedrich Hegel,/books/OL33200102M,Phänomenologie des Geistes,,ger,,F. Meiner,1907,,11909106,1.0,1.0,0.9550000000000001,VALID_COVER,310,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-083-OL33200102M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
84,DE,PHILOSOPHY_ESSAYS,1,Arthur Schopenhauer,Die Welt als Wille und Vorstellung,TITLE_AUTHOR,/works/OL1183478W,Die Welt als Wille und Vorstellung 1/2,Arthur Schopenhauer,/books/OL9015137M,Die Welt als Wille und Vorstellung 1/2,,ger,9783895082658,Konemann,February 1998,,1035945,0.95,1.0,0.9590000000000001,VALID_COVER,326,475,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-084-OL9015137M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
85,DE,PHILOSOPHY_ESSAYS,1,Friedrich Nietzsche,Also sprach Zarathustra,TITLE_AUTHOR,/works/OL98130W,Also sprach Zarathustra,Friedrich Nietzsche,/books/OL7125075M,Thus spoke Zarathustra,,eng | ger,,Modern Library,1917,,5639596,1.0,1.0,0.9550000000000001,VALID_COVER,313,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-085-OL7125075M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
86,DE,PHILOSOPHY_ESSAYS,1,Friedrich Nietzsche,Jenseits von Gut und Böse,TITLE_AUTHOR,/works/OL28774947W,Jenseits von Gut und Böse,Friedrich Nietzsche,/books/OL39492566M,Jenseits von Gut und Böse,,ger,9783866470460,Anaconda,2006,,12902647,1.0,1.0,0.9850000000000001,VALID_COVER,307,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-086-OL39492566M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
87,DE,PHILOSOPHY_ESSAYS,1,Friedrich Nietzsche,Zur Genealogie der Moral,TITLE_AUTHOR,/works/OL15326017W,Jenseits von Gut und Böse / Zur Genealogie der Moral,Friedrich Nietzsche,/books/OL9849138M,Jenseits von Gut und Böse / Zur Genealogie der Moral,,ger,9783520076113,Kröner,1991,,13129860,0.95,1.0,0.9590000000000001,VALID_COVER,315,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-087-OL9849138M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
88,DE,PHILOSOPHY_ESSAYS,1,Martin Heidegger,Sein und Zeit,TITLE_AUTHOR,/works/OL77609W,Sein und Zeit,Martin Heidegger,/books/OL14887435M,Being and time,,eng | ger,0060638508,Harper and Row,1962,,8622466,1.0,1.0,0.9850000000000001,VALID_COVER,363,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-088-OL14887435M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
89,DE,PHILOSOPHY_ESSAYS,1,Hannah Arendt,Vita activa,TITLE_AUTHOR,/works/OL10460638W,The Human Condition,Hannah Arendt,/books/OL15267196M,Vita Activa,oder Vom tätigen Leben,ger,3492005179,R. Piper & Co.,1985,,14331070,1.0,1.0,0.9850000000000001,VALID_COVER,300,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-089-OL15267196M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
90,DE,PHILOSOPHY_ESSAYS,1,Hannah Arendt,Elemente und Ursprünge totaler Herrschaft,TITLE_AUTHOR,/works/OL10460635W,The Origins of Totalitarianism,Hannah Arendt,/books/OL21843653M,Elemente und Ursprünge totaler Herrschaft.,,ger,3548131824,Ullstein,1975,,8090678,1.0,1.0,0.9850000000000001,VALID_COVER,303,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-090-OL21843653M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
91,DE,PHILOSOPHY_ESSAYS,1,Walter Benjamin,Das Kunstwerk im Zeitalter seiner technischen Reproduzierbarkeit,TITLE_AUTHOR,/works/OL156203W,Das Kunstwerk im Zeitalter seiner technischen Reproduzierbarkeit,Walter Benjamin,/books/OL32626196M,Das Kunstwerk im Zeitalter seiner technischen Reproduzierbarkeit,,ger,9783518100288,Suhrkamp,2018,,11260612,1.0,1.0,0.9850000000000001,VALID_COVER,305,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-091-OL32626196M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
92,DE,PHILOSOPHY_ESSAYS,1,Theodor W. Adorno,Minima Moralia,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
93,DE,PHILOSOPHY_ESSAYS,1,Jürgen Habermas,Strukturwandel der Öffentlichkeit,TITLE_AUTHOR,/works/OL15682223W,Strukturwandel der Öffentlichkeit,Jürgen Habermas,/books/OL35348922M,Strukturwandel der Öffentlichkeit,Untersuchungen zu einer Kategorie der bürgerlichen Gesellschaft,ger,9783472610250,Luchterhand,1976,,12186124,1.0,1.0,0.9850000000000001,VALID_COVER,308,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-093-OL35348922M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
94,DE,PHILOSOPHY_ESSAYS,1,Sigmund Freud,Das Unbehagen in der Kultur,TITLE_AUTHOR,/works/OL17910901W,Das Unbehagen in der Kultur,Sigmund Freud,/books/OL26486124M,Das Unbehagen in der Kultur,Und andere kulturtheoretische Schriften,ger,9783596902071,Fischer Taschenbuch Verlag,2015,,8230692,1.0,1.0,0.9850000000000001,VALID_COVER,328,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-094-OL26486124M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
95,DE,PHILOSOPHY_ESSAYS,1,Karl Marx,Das Kapital,TITLE_AUTHOR,/works/OL27710906W,Das Kapital [2/3],Karl Marx,/books/OL10500600M,Das Kapital,Kritik der politischen Oekonomie. Band II. Der Zirkulationsprozess des Kapitals,ger,9780543779267,Adamant Media Corporation,"April 2, 2002",,2474705,1.0,1.0,0.9850000000000001,VALID_COVER,340,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-095-OL10500600M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
96,DE,HISTORY_SOCIETY,2,Sebastian Haffner,Geschichte eines Deutschen,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
97,DE,HISTORY_SOCIETY,2,Victor Klemperer,LTI,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
98,DE,HISTORY_SOCIETY,2,Joachim Fest,Hitler,TITLE_AUTHOR,/works/OL2004986W,Der Untergang: Hitler Und Das Ende Des Dritten Reiches,Joachim Fest,/books/OL12978318M,Der Untergang: Hitler Und Das Ende Des Dritten Reiches,Eine Historische Skizze,eng | ger,9783828601727,A. Fest,January 2002,,3277242,0.95,1.0,0.9590000000000001,VALID_COVER,284,475,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-098-OL12978318M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
99,DE,HISTORY_SOCIETY,2,Golo Mann,Deutsche Geschichte des 19. und 20. Jahrhunderts,BROAD,/works/OL754768W,Deutsche Geschichte des 19. und 20. Jahrhunderts,Golo Mann,/books/OL15250052M,Deutsche Geschichte des 19. und 20. Jahrhunderts.,,ger,3103479018,S. Fischer,1971,,8384250,1.0,1.0,0.9850000000000001,VALID_COVER,276,420,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-099-OL15250052M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
100,DE,HISTORY_SOCIETY,2,Hannah Arendt,Eichmann in Jerusalem,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
101,DE,HISTORY_SOCIETY,2,Alexander Mitscherlich,Die Unfähigkeit zu trauern,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
102,DE,HISTORY_SOCIETY,2,Marion Gräfin Dönhoff,Kindheit in Ostpreußen,BROAD,/works/OL969883W,Kindheit in Ostpreussen,"Dönhoff, Marion Gräfin.",/books/OL2262662M,Kindheit in Ostpreussen,,ger,3886803325,Siedler,1988,,2252752,1.0,0.6190476190476191,0.885952380952381,VALID_COVER,298,475,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-102-OL2262662M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
103,DE,HISTORY_SOCIETY,2,Willy Brandt,Erinnerungen,BROAD,/works/OL4022438W,Freundesland,Rut Brandt,/books/OL1485480M,Freundesland,Erinnerungen,ger,3455084435,Hoffmann und Campe,1992,,2206353,0.95,0.6363636363636364,0.8644545454545456,VALID_COVER,323,475,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-103-OL1485480M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
104,DE,YOUTH,3,Erich Kästner,Emil und die Detektive,TITLE_AUTHOR,/works/OL18900172W,Emil und die Detektive,Erich Kästner | H. E. Jensen,/books/OL17214518M,Emil und die Detektive,,ger,8711088230,Aschehoug,1994,,13066498,1.0,1.0,0.9850000000000001,VALID_COVER,287,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-104-OL17214518M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
105,DE,YOUTH,3,Erich Kästner,Das doppelte Lottchen,TITLE_AUTHOR,/works/OL970185W,Das doppelte Lottchen,Erich Kästner,/books/OL8935789M,Das Doppelte Lottchen,,ger,9783791530116,Cecilie Dressler Verlag,1998,,1027358,1.0,1.0,0.9850000000000001,VALID_COVER,140,180,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-105-OL8935789M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
106,DE,YOUTH,3,Michael Ende,Momo,TITLE_AUTHOR,/works/OL43430453W,Momo,Michael Ende | Uwe-Michael Gutzschhahn,/books/OL59170678M,Momo,Ein Bilderbuch,ger,9783522460514,"Thienemann [Stuttgart, Wien, Bern]",2023,,15088802,1.0,1.0,0.9850000000000001,VALID_COVER,340,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-106-OL59170678M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
107,DE,YOUTH,3,Michael Ende,Die unendliche Geschichte,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
108,DE,YOUTH,3,Otfried Preußler,Krabat,TITLE_AUTHOR,/works/OL30329043W,Krabat - Schulausgabe,Otfried Preußler,/books/OL41692444M,Krabat - Schulausgabe,,ger,9783522202275,Thienemanns (K.) Verlag,"Jul 15, 2016",,14571604,0.95,1.0,0.9590000000000001,VALID_COVER,354,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-108-OL41692444M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
109,DE,SCIENCE_CULTURE,3,Alexander von Humboldt,Kosmos,TITLE_AUTHOR,/works/OL1554090W,Cosmos,Alexander von Humboldt,/books/OL13568056M,Kosmos,Entwurf einer physischen Weltbeschreibung,ger,,Cotta,1845,,8242805,1.0,1.0,0.9550000000000001,VALID_COVER,285,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-109-OL13568056M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
110,DE,SCIENCE_CULTURE,3,Carl Friedrich Gauß,Disquisitiones Arithmeticae,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
111,DE,SCIENCE_CULTURE,3,Max Planck,Wissenschaftliche Selbstbiographie,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
112,DE,SCIENCE_CULTURE,3,Konrad Lorenz,Das sogenannte Böse,TITLE_AUTHOR,/works/OL3506031W,Das sogenannte Böse,Konrad Lorenz,/books/OL19612684M,Das sogenannte Böse.,Zur Naturgeschichte der Aggression /.,ger,3423010002,Deutscher Taschbuch Verlaf,1985,,14941296,1.0,1.0,0.9850000000000001,VALID_COVER,279,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-112-OL19612684M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
113,DE,SCIENCE_CULTURE,3,Werner Heisenberg,Der Teil und das Ganze,TITLE_AUTHOR,/works/OL16991054W,Der Teil und das Ganze,Werner Heisenberg,/books/OL25569705M,Der Teil und das Ganze,Gespra che im Umkreis d. Atomphysik,ger,9783492030809,Piper,1986,,8637010,1.0,1.0,0.9850000000000001,VALID_COVER,394,500,JPEG,data/audit/reconstruction-DE-candidate-covers/DE-113-OL25569705M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
