language,category,priority,author,target_work,target_index,match_state,match_score,author_score,title_score,matched_source_key,matched_title,matched_subtitle,matched_authors,matched_isbn,matched_year,matched_publisher,matched_decision,candidate_1_score,candidate_1_title,candidate_1_authors,candidate_1_source_key,candidate_2_score,candidate_2_title,candidate_2_authors,candidate_2_source_key,candidate_3_score,candidate_3_title,candidate_3_authors,candidate_3_source_key
ES,SPANISH_CANON,1,Miguel de Cervantes,Don Quijote de la Mancha,1,LIKELY_MATCH,0.9600,0.9600,0.9600,/books/OL13362533M,Don Quijote de la Mancha (Clasicos Inolvidables),,Miguel de Cervantes Saavedra,9788497649001,2007,Edimat Libros,KEEP_CORE,0.9600,Don Quijote de la Mancha (Clasicos Inolvidables),Miguel de Cervantes Saavedra,/books/OL13362533M,0.9600,El ingenioso Hidalgo Don Quijote de la Mancha,Miguel de Cervantes Saavedra,/books/OL24318170M,0.9600,El ingenioso Hidalgo Don Quijote de la Mancha - Segunda Parte,Miguel de Cervantes Saavedra,/books/OL24322383M
