language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL3516786W,"Condorcet, 1743-1794",Élisabeth Badinter | Robert Badinter,1.0000,1988,/books/OL2116516M,"Condorcet, 1743-1794",un intellectuel en politique,fre,1.0000,2213018731,Fayard,1988,,9764461,VALID_COVER,321,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL2116516M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL21179032W,Idiss,Robert Badinter,1.0000,2018,/books/OL28682202M,Idiss,,fre,1.0000,9782213710105,FAYARD,"Oct 24, 2018",,10335916,VALID_COVER,315,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL28682202M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL35395485W,Idiss,Robert Badinter,1.0000,2018,/books/OL47817053M,Idiss,,fre,1.0000,9782253820307,Fayard,2018,,15252298,VALID_COVER,319,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL47817053M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL1652838W,L' abolition,Robert Badinter,1.0000,2000,/books/OL6876549M,L' abolition,,fre,1.0000,2213607060,Fayard,2000,,2145834,VALID_COVER,311,475,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL6876549M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL8510493W,L'abolition,Robert Badinter,1.0000,2002,/books/OL8888361M,L'abolition,,fre,1.0000,9782253152613,Lgf,"March 20, 2002",,977693,VALID_COVER,293,475,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL8888361M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL1652839W,L' abolition de la peine de mort,Robert Badinter,1.0000,2007,/books/OL21413234M,L' abolition de la peine de mort,,fre,1.0000,9782247075089,Dalloz,2007,,13761560,VALID_COVER,334,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL21413234M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL1652844W,L' exécution,Robert Badinter,1.0000,1973,/books/OL4622918M,L' Exécution,,fre,1.0000,2253011223,le Livre de poche,1976,,976672,VALID_COVER,318,475,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL4622918M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,HISTORY_SOCIETY,Robert Badinter,1,10,15,/works/OL1652847W,La prison républicaine (1871-1914),Robert Badinter,1.0000,1992,/books/OL12455541M,"La prison républicaine, 1871-1914",,fre,1.0000,9782213022833,Fayard,"April 15, 1992",,3094967,VALID_COVER,307,475,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL12455541M.jpeg,NO,NO,167.0000,205.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Claude Bernard,1,8,12,/works/OL24878988W,De l'origine du sucre dans l'économie animale,Claude Bernard,1.0000,1848,/books/OL33070588M,De l'origine du sucre dans l'économie animale,,fre,1.0000,,Rignoux,1848,,11772703,VALID_COVER,290,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL33070588M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Claude Bernard,1,8,12,/works/OL17358216W,De la physiologie g©♭n©♭rale,Claude Bernard,1.0000,1872,/books/OL25936068M,De la physiologie g©♭n©♭rale,,fre,1.0000,,Hachette,1872,,7436017,VALID_COVER,283,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL25936068M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Claude Bernard,1,8,12,/works/OL1592469W,De la physiologie générale,Claude Bernard,1.0000,1872,/books/OL5558582M,De la physiologie générale.,,fre,1.0000,,Librairie Hachette,1965,,5814313,VALID_COVER,278,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL5558582M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Claude Bernard,1,8,12,/works/OL15711083W,De la physiologie générale,Claude Bernard,1.0000,1872,/books/OL24634611M,De la physiologie générale,,fre,1.0000,,Hachette,1872,,6727641,VALID_COVER,272,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL24634611M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Claude Bernard,1,8,12,/works/OL3047570W,Introduction à l'étude de la médecine expérimentale,Claude Bernard,1.0000,2007,/books/OL11976757M,Introduction à l'étude de la médecine expérimentale (Large Print Edition),,fre,0.9600,9781434630339,BiblioBazaar,"June 18, 2007",,2891741,VALID_COVER,383,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL11976757M.jpeg,NO,NO,166.2000,204.2000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Henri Poincaré,1,10,15,/works/OL10343529W,Capillarité,Henri Poincaré | Jules Blondin,1.0000,1895,/books/OL13998705M,Capillarité,leçons professées pendant le deuxieme semestre 1888-1889,fre,1.0000,,Georges Carré,1895,,6469460,VALID_COVER,312,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL13998705M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Henri Poincaré,1,10,15,/works/OL708888W,Dernières pensées,Henri Poincaré | Nicolae Sfetcu,1.0000,1913,/books/OL24623992M,Dernières pensées ...,,fre,1.0000,,E. Flammarion,1920,,7186099,VALID_COVER,307,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL24623992M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Louis Pasteur,1,8,12,/works/OL17689292W,Charbon et septic©♭mie,Louis Pasteur,1.0000,1877,/books/OL26292071M,Charbon et septic©♭mie,lectures faites ©  l'Acad©♭mie des sciences et ©  l'Acad©♭mie de m©♭decine,fre,1.0000,,G. Masson,1877,,13364236,VALID_COVER,302,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL26292071M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Louis Pasteur,1,8,12,/works/OL15375097W,"[Collection d'articles, de rapports et de lettres",Louis Pasteur,1.0000,1883,/books/OL24361025M,"[Collection d'articles, de rapports et de lettres",,fre,1.0000,,Sine nomine,1883,,6589222,VALID_COVER,364,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL24361025M.jpeg,NO,NO,161.0000,194.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,SCIENCE_CULTURE,Yves Coppens,1,10,15,/works/OL23804111W,Aux origines de l'humanité,Yves Coppens | Pascal Picq,1.0000,2001,/books/OL8865182M,"Aux origines de l'humanité, tome 1",De l'apparition de la vie à l'homme moderne,fre,0.9600,9782213603698,Fayard,"October 16, 2001",,974382,VALID_COVER,343,475,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL8865182M.jpeg,NO,NO,166.2000,204.2000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Jean Giraudoux,2,12,18,/works/OL1208128W,Electre,Jean Giraudoux,1.0000,1937,/books/OL5947271M,Electre,pièce en deux actes,fre,1.0000,,Appleton-Century-Crofts,1965,,6891741,VALID_COVER,320,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL5947271M.jpeg,NO,NO,141.0000,174.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Jean Giraudoux,2,12,18,/works/OL1208103W,Elpénor,Jean Giraudoux,1.0000,1926,/books/OL6251224M,Elpénor.,,eng | fre,1.0000,,Noonday Press,1958,,10023596,VALID_COVER,333,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL6251224M.jpeg,NO,NO,141.0000,174.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Jean Giraudoux,2,12,18,/works/OL1208091W,"Judith, tragédie en trois actes",Jean Giraudoux,1.0000,1932,/books/OL16445105M,"Judith, tragédie en trois actes.",,fre,1.0000,,Grasset,1932,,11659820,VALID_COVER,300,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL16445105M.jpeg,NO,NO,141.0000,174.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Jean Giraudoux,2,12,18,/works/OL1208063W,L' école des indifférents,Jean Giraudoux,1.0000,1922,/books/OL18072674M,L' école des indifférents.,,fre,1.0000,,B. Grasset,1922,,5985402,VALID_COVER,296,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL18072674M.jpeg,NO,NO,141.0000,174.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Jean Giraudoux,2,12,18,/works/OL19461504W,La Guerre de Troie a-t-elle eu lieu?,Jean Giraudoux,1.0000,1992,/books/OL9185358M,"La Guerre de Troie a-t-elle eu lieu?: Jean Giraudoux, les dernieres euvres, 1940-1944","actes du colloque international de Bursa, 27-30 avril 1992",fre,0.9600,9789754280449,Litterature et nation,1992,,4929090,VALID_COVER,128,192,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL9185358M.jpeg,NO,NO,146.2000,184.2000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Jean Giraudoux,2,12,18,/works/OL1207987W,"La Guerre de Troie n'aura pas lieu, pièce en 2 actes ..",Jean Giraudoux,1.0000,1959,/books/OL25428562M,"La guerre de Troie n'aura pas lieu, pièce en 2 actes",,fre,1.0000,,Larousse,1959,,7259090,VALID_COVER,270,270,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL25428562M.jpeg,NO,NO,141.0000,174.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Vercors,2,8,12,/works/OL1198257W,Le tigre d'Anvers,Vercors,1.0000,1986,/books/OL2423814M,Le tigre d'Anvers,roman,fre,1.0000,2259015344,Plon,1986,,13911488,VALID_COVER,307,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL2423814M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,TWENTIETH_CENTURY,Vercors,2,8,12,/works/OL1198311W,Les animaux dénaturés,Vercors,1.0000,1952,/books/OL22362417M,Les animaux dénaturés.,,fre,1.0000,2253010235,Albin Michel,1952,,8263541,VALID_COVER,280,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL22362417M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Malika Ferdjoukh,2,12,18,/works/OL27043384W,Bettina - Bande Dessinée,Malika Ferdjoukh,1.0000,2016,/books/OL36664377M,Bettina,,fre,0.9600,9782369811282,Rue de Sèvres,2016-01-06,,12553946,VALID_COVER,390,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL36664377M.jpeg,NO,NO,146.2000,184.2000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Mourlevat,2,8,12,/works/OL12452391M,"Jeux de lecture ""RÃ©mi et Colette"", nÂ° 18",J. Juredieu | E. Mourlevat | A. Roy,0.9600,1990,/books/OL12452391M,"Jeux de lecture ""RÃ©mi et Colette"", nÂ° 18",,fre,1.0000,9782210640184,Magnard,"May 1, 1990",,3092027,VALID_COVER,475,310,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL12452391M.jpeg,NO,NO,146.2000,184.2000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL8984274W,Alex,Yaël Hassan,1.0000,2002,/books/OL12605215M,Alex,,fre,1.0000,9782748500288,Syros Jeunesse,"April 18, 2002",,3132722,VALID_COVER,274,475,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL12605215M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL24444373W,De l'autre côté du mur,Yaël Hassan,1.0000,2007,/books/OL32376387M,De l'autre côté du mur,,fre,1.0000,9782203008724,Casterman,2007,,11035203,VALID_COVER,323,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL32376387M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL24260223W,De S@cha à M@cha,Yaël Hassan,1.0000,2010,/books/OL32092743M,De S@cha à M@cha,,fre,1.0000,9782081242005,Flammarion jeunesse,2010,,10747684,VALID_COVER,345,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL32092743M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL8984275W,Etre juif aujourd'hui,Yaël Hassan,1.0000,2004,/books/OL21404743M,Etre juif aujourd'hui,,fre,1.0000,9782732431000,Martinière,2004,,13095191,VALID_COVER,316,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL21404743M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL24728846W,Le journal de Philol,Yaël Hassan,1.0000,2012,/books/OL32829184M,Le journal de Philol,,fre,1.0000,9782259217385,Plon jeunesse,2012,,11460825,VALID_COVER,306,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL32829184M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL29235245W,Manon et Mamina,Yaël Hassan | Stéphane Girel,1.0000,2000,/books/OL8863742M,Manon et Mamina,,fre,1.0000,9782203118782,Casterman,"July 29, 2000",,12966758,VALID_COVER,317,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL8863742M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL8984279W,Sans raison particulière,Yaël Hassan,1.0000,2002,/books/OL12605230M,Sans raison particulière,,fre,1.0000,9782748500554,Syros Jeunesse,"September 19, 2002",,3132735,VALID_COVER,261,475,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL12605230M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL29257980W,"Souviens-toi, Leah!",Yaël Hassan,1.0000,2004,/books/OL40233458M,"Souviens-toi, Leah!",,fre,1.0000,9782913245983,Eden,2004,,12991097,VALID_COVER,336,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL40233458M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL24748681W,Suivez-moi-jeune-homme,Yaël Hassan,1.0000,2010,/books/OL32859094M,Suivez-moi-jeune-homme,,fre,1.0000,9782203033207,Casterman Poche,2010,,11491330,VALID_COVER,349,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL32859094M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Yaël Hassan,2,9,13,/works/OL26188415W,"Un jour, un Jules m'aimera",Yaël Hassan,1.0000,2006,/books/OL35338539M,"Un jour, un Jules m'aimera",,fre,1.0000,9782203158115,Casterman,2006,,12162797,VALID_COVER,340,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL35338539M.jpeg,NO,NO,147.0000,185.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
FR,YOUTH,Anne Fine,3,8,12,/works/OL17733180W,La vengeance du chat assassin,Anne Fine,1.0000,2008,/books/OL26333223M,La vengeance du chat assassin,,fre,1.0000,9782211090285,l'E cole des loisirs,2008,,8011931,VALID_COVER,332,500,JPEG,data/cache/fr-mass-editorial-engine/covers/FR-OL26333223M.jpeg,NO,NO,127.0000,165.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,FR_FAST_V2_VALIDATED_RESERVE
