source_key,language,quality_bucket,original_title,original_authors,search_mode,candidate_work_key,candidate_work_title,candidate_authors,candidate_edition_key,candidate_edition_title,candidate_languages,cover_id,isbn,publisher,publish_date,title_score,author_score,edition_title_score,candidate_score,candidate_rank
/books/OL12712906M,DE,STRONG,Die Luft an der Spitze des Pinsels. Kritische Spaziergänge durch Bildersäle.,Willibald Sauerländer,TITLE_AUTHOR,/works/OL10031442W,Die Luft an der Spitze des Pinsels. Kritische Spaziergänge durch Bildersäle,Willibald Sauerländer,/books/OL12712906M,Die Luft an der Spitze des Pinsels. Kritische Spaziergänge durch Bildersäle.,ger,3199437,9783446202283,Hanser,"January 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12772941M,EN,STRONG,Matchmaking in Electronic Markets,Daniel J. Veit,TITLE_AUTHOR,/works/OL10057884W,Matchmaking in Electronic Markets,Daniel J. Veit,/books/OL12772941M,Matchmaking in Electronic Markets,eng,3227813,9783540205005,Springer,"February 12, 2004",1.0,1.0,1.0,125.0,1
/books/OL12774980M,EN,STRONG,New Concepts for Parallel Object-Relational Query Processing,Michael Jaedicke,TITLE_AUTHOR,/works/OL10058338W,New Concepts for Parallel Object-Relational Query Processing,Michael Jaedicke,/books/OL12774980M,New Concepts for Parallel Object-Relational Query Processing,eng,3229746,9783540427810,Springer,"November 28, 2001",1.0,1.0,1.0,125.0,1
/books/OL40217587M,DE,STRONG,Mike und ich und Max Ernst,Antonia Michaelis,TITLE_AUTHOR,/works/OL10123226W,Mike und ich und Max Ernst,Antonia Michaelis,/books/OL40217587M,Mike und ich und Max Ernst,ger,12975242,9783732010967,Loewe,24. Juli 2018,1.0,1.0,1.0,125.0,1
/books/OL12912149M,DE,STRONG,Pizzakrise,Antonia Michaelis,TITLE_AUTHOR,/works/OL10123227W,Pizzakrise,Antonia Michaelis,/books/OL12912149M,Pizzakrise,ger,12975433,9783785541814,Loewe,"June 1, 2003",1.0,1.0,1.0,125.0,1
/books/OL12774686M,EN,STRONG,Practical Aspects of Declarative Languages,I.V. Ramakrishnan,TITLE_AUTHOR,/works/OL10058284W,Practical Aspects of Declarative Languages,I.V. Ramakrishnan,/books/OL12774686M,Practical Aspects of Declarative Languages,eng,3229446,9783540417682,Springer,"March 26, 2001",1.0,1.0,1.0,125.0,1
/books/OL12808364M,EN,STRONG,Fashion and Fancy,Marieke de Winkel,TITLE_AUTHOR,/works/OL10081169W,Fashion and Fancy,Marieke de Winkel,/books/OL12808364M,Fashion and Fancy,eng,5213580,9789053569177,Amsterdam University Press,"December 15, 2006",1.0,1.0,1.0,125.0,1
/books/OL1031754M,EN,STRONG,I am Houston,Mary Dodson Wade,TITLE_AUTHOR,/works/OL1001267W,I am Houston,Mary Dodson Wade,/books/OL1031754M,I am Houston,eng,7271714,1882539052,Colophon House,1993,1.0,1.0,1.0,125.0,1
/books/OL1031754M,EN,STRONG,I am Houston,Mary Dodson Wade,TITLE_AUTHOR,/works/OL1001309W,Sam Houston,Mary Dodson Wade,/books/OL23170542M,Sam Houston,eng,7088531,9781933979373,Bright Sky Press,2009,0.8695652173913043,1.0,0.96,117.93043478260869,2
/books/OL22551819M,EN,STRONG,Sangoma,"Hall, James",TITLE_AUTHOR,/works/OL17914151W,Sangoma,"Hall, James A.",/books/OL26489001M,Sangoma,eng,15166791,9780874777802,Tarcher,1994,1.0,0.96,1.0,123.6,1
/books/OL22753764M,EN,STRONG,Frank Lloyd Wright,Alan Hess,TITLE_AUTHOR,/works/OL17497661W,Frank Lloyd Wright Natural Design Organic Architecture,Alan Hess,/books/OL26085108M,Frank Lloyd Wright Natural Design Organic Architecture,eng,7697095,9780847837960,Rizzoli International Publications,2012,0.96,1.0,0.96,121.99999999999999,1
/books/OL22753764M,EN,STRONG,Frank Lloyd Wright,Alan Hess,TITLE_AUTHOR,/works/OL1001229W,Frank Lloyd Wright The Houses,Alan Hess,/books/OL8247999M,Frank Lloyd Wright The Houses,eng,644104,9780847827367,Rizzoli,"November 1, 2005",0.96,1.0,0.96,121.99999999999999,2
/books/OL22753764M,EN,STRONG,Frank Lloyd Wright,Alan Hess,TITLE_AUTHOR,/works/OL1001228W,Frank Lloyd Wright Prairie Houses,Alan Hess,/books/OL8248080M,Frank Lloyd Wright Prairie Houses,eng,644182,9780847828586,Rizzoli,"November 14, 2006",0.96,1.0,0.96,121.99999999999999,3
/books/OL22753764M,EN,STRONG,Frank Lloyd Wright,Alan Hess,TITLE_AUTHOR,/works/OL1001227W,Frank Lloyd Wright Mid-Century Modern,Alan Hess,/books/OL8248147M,Frank Lloyd Wright Mid-Century Modern,eng,644241,9780847829767,Rizzoli,"October 23, 2007",0.96,1.0,0.96,121.99999999999999,4
/books/OL16901202M,EN,STRONG,Texas plants and animals,Mary Dodson Wade,TITLE_AUTHOR,/works/OL1001293W,Texas Plants and Animals,Mary Dodson Wade,/books/OL11640666M,Texas Plants and Animals,eng,2743639,9781403406903,Heinemann,May 2003,1.0,1.0,1.0,125.0,1
/books/OL16901202M,EN,STRONG,Texas plants and animals,Mary Dodson Wade,TITLE_AUTHOR,/works/OL1001310W,Texas,Mary Dodson Wade,/books/OL11640740M,Texas,eng,5150638,9781403426987,Heinemann,June 2003,0.96,1.0,0.96,121.99999999999999,2
/books/OL16901023M,EN,STRONG,Amazing president Theodore Roosevelt,Mary Dodson Wade,TITLE_AUTHOR,/works/OL24722024W,Amazing president theodore roosevelt,Mary Dodson Wade,/books/OL32818451M,Amazing president theodore roosevelt,eng,11451108,9780766059795,Enslow Publishers,2013,1.0,1.0,1.0,125.0,1
/books/OL21095370M,EN,STRONG,No talking,Andrew Clements,TITLE_AUTHOR,/works/OL7988632W,No Talking,Andrew Clements,/books/OL11686741M,No Talking,eng,2762464,9781410402943,Thorndike Press,"December 5, 2007",1.0,1.0,1.0,125.0,1
/books/OL21095370M,EN,STRONG,No talking,Andrew Clements,TITLE_AUTHOR,/works/OL17315047W,No talking,Andrew Clements,/books/OL25889204M,No talking,eng,7393496,9780545074735,Scholastic Inc.,2008,1.0,1.0,1.0,125.0,2
/books/OL21095370M,EN,STRONG,No talking,Andrew Clements,TITLE_AUTHOR,/works/OL7988658W,No Talking,Andrew Clements,/books/OL8458033M,No Talking,eng,760993,9781416909835,Simon & Schuster Children's Publishing,"June 26, 2007",1.0,1.0,1.0,125.0,3
/books/OL12775270M,EN,STRONG,Logic Programming,Peter J. Stuckey,TITLE_AUTHOR,/works/OL10058405W,Logic Programming,Peter J. Stuckey,/books/OL12775270M,Logic Programming,eng,3230046,9783540439301,Springer,"September 17, 2002",1.0,1.0,1.0,125.0,1
/books/OL12775270M,EN,STRONG,Logic Programming,Peter J. Stuckey,TITLE_AUTHOR,/works/OL27314143W,Functional and Logic Programming,Yukiyoshi Kameyama | Peter J. Stuckey,/books/OL9691182M,Functional and Logic Programming,eng,2218577,9783540214021,Springer,"July 27, 2004",0.96,1.0,0.96,121.99999999999999,2
/books/OL18305650M,EN,STRONG,Splendors of Islam,Dominique Clévenot,TITLE_AUTHOR,/works/OL8672021W,Splendors of Islam,Dominique Clevenot,/books/OL8317950M,Splendors of Islam,eng,656628,9780865652149,Vendome Press,,1.0,1.0,1.0,123.0,1
/books/OL22321874M,EN,STRONG,Romans,Nicola Baxter,TITLE_AUTHOR,/works/OL21804806W,Romans,Nicola Baxter,/books/OL29701954M,Romans,eng,10406208,9780749678265,Franklin Watts,2008,1.0,1.0,1.0,125.0,1
/books/OL22321874M,EN,STRONG,Romans,Nicola Baxter,TITLE_AUTHOR,/works/OL24296074W,Romans and Anglo-Saxons in Britain,Nicola Baxter,/books/OL32138630M,Romans and Anglo-Saxons in Britain,eng,10802786,9780749678272,Franklin Watts,2008,0.96,1.0,0.96,121.99999999999999,2
/books/OL22321874M,EN,STRONG,Romans,Nicola Baxter,TITLE_AUTHOR,/works/OL100708W,The Romans (Craft Topics),Nicola Baxter,/books/OL8811572M,The Romans (Craft Topics),eng,4852853,9781932889024,Sea to Sea Publications,"July 30, 2004",0.96,1.0,0.96,121.99999999999999,3
/books/OL12799268M,EN,STRONG,Old Colony Mennonites in Argentina and Bolivia,Lorenzo Canas Bottos,TITLE_AUTHOR,/works/OL10077539W,Old Colony Mennonites in Argentina and Bolivia,Lorenzo Canas Bottos,/books/OL12799268M,Old Colony Mennonites in Argentina and Bolivia,eng,3338294,9789004160958,Brill,"January 15, 2008",1.0,1.0,1.0,125.0,1
/books/OL12799268M,EN,STRONG,Old Colony Mennonites in Argentina and Bolivia,Lorenzo Canas Bottos,TITLE_AUTHOR,/works/OL12372664W,Old Colony Mennonites in Argentina and Bolivia,Lorenzo Cañás Bottos,/books/OL18283883M,Old Colony Mennonites in Argentina and Bolivia,eng,9636831,9789004160958,Brill,2008,1.0,1.0,1.0,125.0,2
/books/OL23144306M,EN,STRONG,Spring,Nicola Baxter,TITLE_AUTHOR,/works/OL100700W,Spring,Nicola Baxter,/books/OL23144306M,Spring,eng,9995942,9781597711210,Sea-to-Sea Publications,2009,1.0,1.0,1.0,125.0,1
/books/OL23144306M,EN,STRONG,Spring,Nicola Baxter,TITLE_AUTHOR,/works/OL100709W,Spring (Toppers),Nicola Baxter,/books/OL9782172M,Spring (Toppers),eng,5013479,9780516260860,Children's Press (CT),April 1997,0.96,1.0,0.96,121.99999999999999,2
/books/OL23246049M,EN,STRONG,Bugs,Penelope York,TITLE_AUTHOR,/works/OL19991595W,Bugs,Penelope York,/books/OL27171708M,Bugs,eng,10408007,9781465418548,,2015,1.0,1.0,1.0,122.0,1
/books/OL663520M,EN,STRONG,"Snip, snip ... snow!",Nancy Poydar,TITLE_AUTHOR,/works/OL100068W,"Snip, snip ... snow!",Nancy Poydar,/books/OL663520M,"Snip, snip ... snow!",eng,3780473,0823413284,Holiday House,1997,1.0,1.0,1.0,125.0,1
/books/OL3785923M,EN,STRONG,Frank Lloyd Wright,Thomas A. Heinz,TITLE_AUTHOR,/works/OL11948783W,Frank Lloyd Wright,Thomas A Heinz,/books/OL17951181M,Frank Lloyd Wright,eng,5391678,1854902962,Academy Editions,1994,1.0,1.0,1.0,125.0,1
/books/OL3785923M,EN,STRONG,Frank Lloyd Wright,Thomas A. Heinz,TITLE_AUTHOR,/works/OL1001194W,Frank Lloyd Wright,Thomas A. Heinz,/books/OL3785923M,Frank Lloyd Wright,eng,4324730,0312303300,St. Martin's Press,1982,1.0,1.0,1.0,125.0,2
/books/OL3785923M,EN,STRONG,Frank Lloyd Wright,Thomas A. Heinz,TITLE_AUTHOR,/works/OL24526583W,Frank Lloyd Wright Portfolio,Thomas A. Heinz,/books/OL1419305M,Frank Lloyd Wright,eng,13416848,0879055995,Gibbs Smith,1994,0.96,1.0,1.0,123.19999999999999,3
/books/OL3785923M,EN,STRONG,Frank Lloyd Wright,Thomas A. Heinz,TITLE_AUTHOR,/works/OL1001192W,Frank Lloyd Wright's Interiors,Thomas A. Heinz,/books/OL19899226M,Frank Lloyd Wright's interiors,eng,13032896,1840134682,Grange Books,2002,0.96,1.0,0.96,121.99999999999999,4
/books/OL24848774M,EN,STRONG,Howl,Allen Ginsberg,TITLE_AUTHOR,/works/OL102487W,Howl,Allen Ginsberg,/books/OL24848774M,Howl,eng,12875062,9780062015174,Harper Perennial,2010,1.0,1.0,1.0,125.0,1
/books/OL24848774M,EN,STRONG,Howl,Allen Ginsberg,TITLE_AUTHOR,/works/OL27422100W,Howl,Allen Ginsberg | Barry Miles,/books/OL7284738M,Howl,eng,40181,9780060926113,Harper Perennial,"April 26, 1995",1.0,1.0,1.0,125.0,2
/books/OL24848774M,EN,STRONG,Howl,Allen Ginsberg,TITLE_AUTHOR,/works/OL9239445M,Howl,Allen Ginsberg | Barry Miles,/books/OL9239445M,Howl,eng,40180,9780060926113,Harper Perennial,"April 26, 1995",1.0,1.0,1.0,125.0,3
/books/OL7289127M,EN,STRONG,Christmas at Stony Creek,Stephanie Greene,TITLE_AUTHOR,/works/OL102452W,Christmas at Stony Creek,Stephanie Greene,/books/OL7289127M,Christmas at Stony Creek,eng,4943438,9780061214868,Greenwillow,"October 1, 2007",1.0,1.0,1.0,125.0,1
/books/OL8242448M,EN,STRONG,Live Girls,Ray Garton,TITLE_AUTHOR,/works/OL1000427W,Live Girls,Ray Garton,/books/OL8242448M,Live Girls,eng,641451,9780843956740,Leisure Books,August 2006,1.0,1.0,1.0,125.0,1
/books/OL21755992M,FR,STRONG,Le nouveau guide France,G. Michaud | G. Torres | Guy Michaud,TITLE_ONLY,/works/OL12122293W,Le nouveau guide France,Michaud.,/books/OL17300973M,Le nouveau guide France.,fre,15002696,0850484499,Hachette,1996,1.0,0.96,1.0,118.6,1
/books/OL21755992M,FR,STRONG,Le nouveau guide France,G. Michaud | G. Torres | Guy Michaud,TITLE_ONLY,/works/OL10364315W,Guide France,Guy Michaud,/books/OL22354967M,Le Nouveau guide France,fre,15002694,2011550882,Hachette,1996,0.96,1.0,1.0,118.19999999999999,2
/books/OL23219582M,ES,STRONG,León Ferrari,León Ferrari,TITLE_AUTHOR,/works/OL16508929W,León Ferrari,León Ferrari,/books/OL25205393M,León Ferrari,spa,10085222,9789586642354,Fundación Augusto y León Ferrari Arte y Acervo,2011,1.0,1.0,1.0,125.0,1
/books/OL812799M,EN,STRONG,Summer,Nicola Baxter,TITLE_AUTHOR,/works/OL24440412W,Summer,Nicola Baxter,/books/OL32371125M,Summer,eng,11025596,9780749652258,Watts,2004,1.0,1.0,1.0,125.0,1
/books/OL812799M,EN,STRONG,Summer,Nicola Baxter,TITLE_AUTHOR,/works/OL100701W,Summer,Nicola Baxter,/books/OL812799M,Summer,eng,3820664,0516092758,Childrens Press,1996,1.0,1.0,1.0,125.0,2
/books/OL812799M,EN,STRONG,Summer,Nicola Baxter,TITLE_AUTHOR,/works/OL100702W,Summer (Toppers),Nicola Baxter,/books/OL9759124M,Summer (Toppers),eng,5011320,9780516260877,Childrens Pr,March 1997,0.96,1.0,0.96,121.99999999999999,3
/books/OL15227443M,FR,STRONG,La philosophie médiévale,Alain de Libera,TITLE_ONLY,/works/OL8983876W,La Philosophie médiévale,Alainde Libera,/books/OL8863340M,La Philosophie médiévale,fre,972629,9782130474746,Presses Universitaires de France - PUF,"October 1, 1998",1.0,0.9655172413793104,1.0,118.79310344827587,1
/books/OL19952320M,FR,STRONG,"Paris libéré, Paris retrouvé",Christine Levisse-Touzé,TITLE_AUTHOR,/works/OL9166009W,"Paris Libere, Paris Retrouve",Christine Levisse Touze,/books/OL9342037M,"Paris Libere, Paris Retrouve",fre,2137543,9782070532803,Messageries du Livre,"October 1, 1997",1.0,1.0,1.0,125.0,1
/books/OL24281583M,FR,STRONG,Scenes de la vie de boheme,Henri Murger,TITLE_AUTHOR,/works/OL15581000W,Scènes de la vie de bohème,Henri Murger,/books/OL24533367M,Scènes de la vie de bohème,fre,7206823,,M. Lévy,1854,1.0,1.0,1.0,120.0,1
/books/OL24281583M,FR,STRONG,Scenes de la vie de boheme,Henri Murger,TITLE_AUTHOR,/works/OL15671680W,Scènes de la vie de Bohème,Henri Murger,/books/OL24602783M,Scènes de la vie de Bohème,fre,7214160,,Larousse,1914,1.0,1.0,1.0,120.0,2
/books/OL3645773M,FR,STRONG,Voyage dans la Haute Pensylvanie et dans l'état de New-York depuis l'année 1785 jusqu'en 1798,J. Hector St. John de Crèvecoeur,TITLE_AUTHOR,/works/OL15642136W,"Voyage dans la haute Pensylvanie et dans l'état de New-York, depuis l'année 1785 jusqu'en 1798",J. Hector St. John de Crèvecoeur,/books/OL24587357M,"Voyage dans la haute Pensylvanie et dans l'état de New-York, depuis l'année 1785 jusqu'en 1798",fre,7179671,0665402813,De l'imprimerie de Crapelet,1801,1.0,1.0,1.0,125.0,1
/books/OL25417175M,NL,STRONG,Hadrianus' gedenkschriften,Marguerite Yourcenar,TITLE_AUTHOR,/works/OL16795497W,Hadrianus' gedenkschriften,Marguerite Yourcenar,/books/OL25416224M,Hadrianus' gedenkschriften,dut,7239639,9025305563,Athenaeum-Polak & Van Gennep,1984,1.0,1.0,1.0,125.0,1
/books/OL21775642M,FR,STRONG,Spot à la ferme,Eric Hill,TITLE_AUTHOR,/works/OL8403662W,Spot a La Ferme,Eric Hill,/books/OL12403190M,Spot a La Ferme,fre,3083911,9782092713075,Cle International,"September 8, 1993",1.0,1.0,1.0,125.0,1
/books/OL21798145M,FR,STRONG,L' Algérie et la démocratie,Lahouari Addi,TITLE_AUTHOR,/works/OL866255W,L' Algérie et la démocratie,Lahouari Addi,/books/OL861188M,L' Algérie et la démocratie,fre,2159192,2707123641,Découverte,1994,1.0,1.0,1.0,125.0,1
/books/OL22453021M,FR,STRONG,Contribution a l'histoire du mouvement social francais,Victor Fay,TITLE_AUTHOR,/works/OL680718W,Contribution à l'histoire du mouvement social français,Victor Fay,/books/OL79627M,Contribution à l'histoire du mouvement social français,fre,2166993,2738453546,L'Harmattan,1997,1.0,1.0,1.0,125.0,1
/books/OL44398294M,FR,STRONG,Le Jouvencel,"Bueil, Jean de comte de Sancerre",TITLE_AUTHOR,/works/OL15706437W,Le Jouvencel,"Bueil, Jean de comte de Sancerre",/books/OL24794137M,Le Jouvencel,fre,6843932,,"Renouard, H. Laurens, succ.",1887,1.0,1.0,1.0,120.0,1
/books/OL44398294M,FR,STRONG,Le Jouvencel,"Bueil, Jean de comte de Sancerre",TITLE_AUTHOR,/works/OL15886302W,Le Jouvencel,"Bueil, Jean de comte de Sancerre",/books/OL24794184M,Le Jouvencel,fre,6843978,,"Renouard, H. Laurens, succ.",1887,1.0,1.0,1.0,120.0,2
/books/OL12661355M,DE,PROMISING,Aby Warburgs Theorie der Kultur. Detail und Sinnhorizont.,Bernd Villhauer,TITLE_AUTHOR,/works/OL10015472W,Aby Warburgs Theorie der Kultur: Detail und Sinnhorizont,Bernd Villhauer,/books/OL12661355M,Aby Warburgs Theorie der Kultur. Detail und Sinnhorizont.,ger,3165779,9783050036588,Akademie-Verlag,"November 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12680579M,DE,PROMISING,Toleranz ohne Grenzen? Globale Realitäten und die politische Kultur der Schweiz.,Katja Gentinetta,TITLE_AUTHOR,/works/OL10020897W,Toleranz ohne Grenzen? Globale Realitäten und die politische Kultur der Schweiz,Katja Gentinetta,/books/OL12680579M,Toleranz ohne Grenzen? Globale Realitäten und die politische Kultur der Schweiz.,ger,13337000,9783258064499,"Paul Haupt, Bern","March 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL21376232M,NL,STRONG,Dribbel is jarig.,Eric Hill,TITLE_AUTHOR,/works/OL24761867W,Dribbel is jarig,Eric Hill,/books/OL32879362M,Dribbel is jarig,dut,11510955,9789041002532,Van Holkema & Warendorf,2010,1.0,1.0,1.0,125.0,1
/books/OL12689246M,DE,PROMISING,Beethoven. Leben und Werk des großen Komponisten. ( Biographie).,Felix Huch,TITLE_AUTHOR,/works/OL10023658W,Beethoven. Leben und Werk des großen Komponisten. ( Biographie),Felix Huch,/books/OL12689246M,Beethoven. Leben und Werk des großen Komponisten. ( Biographie).,ger,3183035,9783404610945,Lübbe,"January 1, 1979",1.0,1.0,1.0,125.0,1
/books/OL12691522M,DE,PROMISING,Staat als Argument.,Christoph Möllers,TITLE_AUTHOR,/works/OL10024454W,Staat als Argument,Christoph Möllers,/books/OL12691522M,Staat als Argument.,ger,3184798,9783406468605,C.H. Beck Verlag,"January 1, 2000",1.0,1.0,1.0,125.0,1
/books/OL12696767M,DE,PROMISING,Geschichte im Kulturprozess.,Jörn Rüsen,TITLE_AUTHOR,/works/OL10019476W,Geschichte im Kulturprozess,Jörn Rüsen,/books/OL12696767M,Geschichte im Kulturprozess.,ger,3187986,9783412060022,Böhlau,"October 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12698759M,DE,PROMISING,Lucas Cranach d. Ä. und der deutsche Humanismus,Edgar Bierende,TITLE_AUTHOR,/works/OL10027675W,Lucas Cranach d. Ä. und der deutsche Humanismus,Edgar Bierende,/books/OL12698759M,Lucas Cranach d. Ä. und der deutsche Humanismus,ger,13298484,9783422063396,Deutscher Kunstverlag,"January 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12710631M,DE,PROMISING,Der Blick durch den Spiegel,Christa Hein,TITLE_AUTHOR,/works/OL10014865W,Der Blick Durch Den Spiegel,Christa Hein,/books/OL12710631M,Der Blick durch den Spiegel,ger,15167009,9783442443222,Goldmann,2000-03,1.0,1.0,1.0,125.0,1
/books/OL12699625M,DE,PROMISING,Klopf nicht an diese Wand. Roman.,Mira Magen,TITLE_AUTHOR,/works/OL10027876W,Klopf nicht an diese Wand. Roman,Mira Magen,/books/OL12699625M,Klopf nicht an diese Wand. Roman.,ger,3189805,9783423129671,Dtv,"April 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12699987M,DE,PROMISING,denkmalimkopf.,Dörte Franke,TITLE_AUTHOR,/works/OL10027957W,denkmalimkopf,Dörte Franke,/books/OL12699987M,denkmalimkopf.,ger,3190173,9783423205672,Dtv,"October 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12700077M,DE,PROMISING,Das vereinigte Paradies. Nachrichten vom ost-westlichen Divan.,Marcia Zuckermann,TITLE_AUTHOR,/works/OL10027989W,Das vereinigte Paradies. Nachrichten vom ost-westlichen Divan,Marcia Zuckermann,/books/OL12700077M,Das vereinigte Paradies. Nachrichten vom ost-westlichen Divan.,ger,3190263,9783423241861,Dtv,"September 1, 1999",1.0,1.0,1.0,125.0,1
/books/OL12700353M,DE,PROMISING,Die nackte Frau in der Kunst. Von der Antike bis zur Renaissance,Evangelia Kelperi,TITLE_AUTHOR,/works/OL10028046W,Die nackte Frau in der Kunst. Von der Antike bis zur Renaissance,Evangelia Kelperi,/books/OL12700353M,Die nackte Frau in der Kunst. Von der Antike bis zur Renaissance,ger,3190537,9783423307932,Dtv,"December 1, 2000",1.0,1.0,1.0,125.0,1
/books/OL12710319M,DE,PROMISING,Eine Liebe in Afrika. Roman zum Film.,Julia Bach,TITLE_AUTHOR,/works/OL10031045W,Eine Liebe in Afrika. Roman zum Film,Julia Bach,/books/OL12710319M,Eine Liebe in Afrika. Roman zum Film.,ger,3197726,9783442359653,Goldmann,"February 1, 2003",1.0,1.0,1.0,125.0,1
/books/OL12727380M,DE,PROMISING,"Die Kunst des Lebens. Aus seinen Werken, Briefen und Gesprächen.",Johann Wolfgang von Goethe,TITLE_AUTHOR,/works/OL14922121W,"Die Kunst des Lebens. Aus seinen Werken, Briefen und Gesprächen",Johann Wolfgang von Goethe,/books/OL12727380M,"Die Kunst des Lebens. Aus seinen Werken, Briefen und Gesprächen.",ger,3205221,9783458340003,"Insel, Frankfurt","April 1, 1999",1.0,1.0,1.0,125.0,1
/books/OL12736098M,DE,PROMISING,Literatur für das Philosophiestudium.,Norbert Retlich,TITLE_AUTHOR,/works/OL10041291W,Literatur für das Philosophiestudium,Norbert Retlich,/books/OL12736098M,Literatur für das Philosophiestudium.,ger,3211816,9783476103086,Metzler,"April 1, 1998",1.0,1.0,1.0,125.0,1
/books/OL12737815M,DE,PROMISING,Silber im Saum.,Katja von Glan,TITLE_AUTHOR,/works/OL10041748W,Silber im Saum,Katja von Glan,/books/OL12737815M,Silber im Saum.,ger,3212932,9783485009171,Nymphenburger,"July 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12737780M,DE,PROMISING,"Picasso, Kokoschka und all die anderen... Meine abenteuerlichen Jahre für die Kunst.",Peter A. Ade,TITLE_AUTHOR,/works/OL10041739W,"Picasso, Kokoschka und all die anderen... Meine abenteuerlichen Jahre für die Kunst",Peter A. Ade,/books/OL12737780M,"Picasso, Kokoschka und all die anderen... Meine abenteuerlichen Jahre für die Kunst.",ger,3212898,9783485008723,Nymphenburger,"March 1, 2001",1.0,1.0,1.0,125.0,1
/books/OL12739173M,DE,PROMISING,Wissenschaftliches Arbeiten in Bibliotheken. Einführung für Studierende.,Harald Jele,TITLE_AUTHOR,/works/OL10041991W,Wissenschaftliches Arbeiten in Bibliotheken. Einführung für Studierende,Harald Jele,/books/OL12739173M,Wissenschaftliches Arbeiten in Bibliotheken. Einführung für Studierende.,ger,3213817,9783486273274,Oldenbourg,"January 1, 2003",1.0,1.0,1.0,125.0,1
/books/OL12742142M,DE,PROMISING,Die vierte Tochter. Kriminalroman.,Krystyna Kuhn,TITLE_AUTHOR,/works/OL10042783W,Die vierte Tochter. Kriminalroman,Krystyna Kuhn,/books/OL12742142M,Die vierte Tochter. Kriminalroman.,ger,3215761,9783492270526,Piper,"April 1, 2003",1.0,1.0,1.0,125.0,1
/books/OL12744172M,DE,PROMISING,All die schönen Sünden. Ein erotisches Lesebuch.,Bettina Hesse,TITLE_AUTHOR,/works/OL10043249W,All die schönen Sünden. Ein erotisches Lesebuch,Bettina Hesse,/books/OL12744172M,All die schönen Sünden. Ein erotisches Lesebuch.,ger,3217119,9783499233586,Rowohlt Tb.,"March 1, 2003",1.0,1.0,1.0,125.0,1
/books/OL12811711M,DE,PROMISING,Zwei hinterm Limes. Roman.,Peter Untucht,TITLE_AUTHOR,/works/OL10082097W,Zwei hinterm Limes. Roman,Peter Untucht,/books/OL12811711M,Zwei hinterm Limes. Roman.,ger,3232847,9783546003124,Claassen Verlag,"August 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12820289M,DE,PROMISING,Geschichten schreiben mit Foucault.,Jürgen Martschukat,TITLE_AUTHOR,/works/OL10024489W,Geschichten schreiben mit Foucault,Jürgen Martschukat,/books/OL12820289M,Geschichten schreiben mit Foucault.,ger,3238943,9783593371146,Campus Fachbuch,"September 1, 2003",1.0,1.0,1.0,125.0,1
/books/OL12735989M,DE,PROMISING,Kant- Handbuch. Leben und Werk.,Gerd Irrlitz,TITLE_AUTHOR,/works/OL10041268W,Kant- Handbuch. Leben und Werk,Gerd Irrlitz,/books/OL12735989M,Kant- Handbuch. Leben und Werk.,ger,3211734,9783476012340,Metzler,"September 1, 2002",1.0,1.0,1.0,125.0,1
/books/OL12735989M,DE,PROMISING,Kant- Handbuch. Leben und Werk.,Gerd Irrlitz,TITLE_AUTHOR,/works/OL20704262W,Kant-Handbuch,Gerd Irrlitz,/books/OL28677970M,Kant Handbuch,ger,10332091,9783476026132,J.B. Metzler,"Oct 16, 2015",0.96,1.0,1.0,123.19999999999999,2
/books/OL12820301M,DE,PROMISING,Bioethik,Johann S. Ach | Christa Runtenberg | Kurt Bayertz,TITLE_AUTHOR,/works/OL10018852W,Bioethik: Disziplin und Diskurs: zur Selbstaufkl arung angewandter Ethik,Johann S. Ach | Christa Runtenberg | Kurt Bayertz,/books/OL12820301M,Bioethik,ger,3238955,9783593371276,Campus Fachbuch,"May 1, 2003",0.96,1.0,1.0,123.19999999999999,1
/books/OL12737604M,DE,PROMISING,Einfache Formen.,Andre Jolles,TITLE_AUTHOR,/works/OL10041658W,Einfache Formen,Andre Jolles,/books/OL12737604M,Einfache Formen.,ger,3212787,9783484221154,"Niemeyer, Tübingen","January 1, 1982",1.0,1.0,1.0,125.0,1
/books/OL12737604M,DE,PROMISING,Einfache Formen.,Andre Jolles,TITLE_AUTHOR,/works/OL10338296W,Einfache Formen,André Jolles,/books/OL13542243M,Einfache Formen,ger,5302280,3484220082,M. Niemeyer,1972,1.0,1.0,1.0,125.0,2
/books/OL12737604M,DE,PROMISING,Einfache Formen.,Andre Jolles,TITLE_AUTHOR,/works/OL11482337W,Einfache Formen,André Jolles,/books/OL15266159M,Einfache Formen,ger,5302281,3484220082,Niemeyer,1930,1.0,1.0,1.0,125.0,3
