source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL12810342M,Creative Chemical Sensor Systems,,Thomas Schrader,1,9783540715467,2007,Springer,,0,,
/books/OL12848944M,The Skyward Trend Of,,THOMAS VAN LEEUWEN,1,9789067390026,1986,AHA Books,Histoire | Philosophie,0,,
/books/OL23360640M,A winter in Russia.,,Théophile Gautier,1,,1874,H. Holt and company,Voyage,0,,
/books/OL47705163M,"Captain Fracasse, parts I, 2 & 3",,Théophile Gautier,1,,1906,Jenson Society,Fiction | Histoire,0,,
/books/OL21292208M,grotesques,,Théophile Gautier,1,,1853,Michel Levy Freres,,0,,
/books/OL23357708M,Voyage en Russie,,Théophile Gautier,1,,1867,Charpentier,Voyage,0,,
/books/OL12802039M,Toward a Science of Man,Essays in the History of Anthropology (World Anthropology),Timothy H. Thoresen,1,9789027976093,1975,Mouton De Gruyter,Histoire | Sciences sociales,0,,
/books/OL12798735M,"Texts & Contexts of the Oldest Runic Inscriptions (Northern World, 4)",,Tineke Looijenga,1,9789004123960,2003,Brill Academic Publishers,Histoire,0,,
/books/OL13156684M,Bo Po Mo Fo Chinese-English Pictorial Dictionary,,Tinnakeh Wu,1,9789711000011,1983,Princeton Pr,Histoire | Jeunesse,0,,
/books/OL16217037M,Sociology and socialism,,Tom Bottomore,1,9780710802309,1984,Wheatsheaf,Sciences sociales,0,,
/books/OL9016306M,Roots and Branches,,Tom Shippey,1,9783905703054,2007,Walking Tree Publishers,,0,,
/books/OL12805122M,Cognition in Emotion,"An Investigation through Experiences with Art. (Consciousness, Literature & the Arts)",Tone Roald,1,9789042023338,2008,Rodopi,Arts,0,,
/books/OL13156732M,The Best of Pupung,,Tonton Young,1,9789711005269,1992,New Day Pub,,0,,
/books/OL15032641M,Sociology and development,,Tony Barnett,1,9780415078719,1991,Routledge,Politique | Économie et entreprise,0,,
/books/OL24990587M,The Day of Awakening,A Book of Revelation and Self-discovery,Tony Titshall,1,9780981754727,2010,Revway Publications,Philosophie,0,,
/books/OL22759932M,The Zurich connection and Tudor political theology,,Torrance Kirby,1,9789004156180,2007,Brill,Histoire,0,,
/books/OL10105594M,The Internet,Effective Online Communication (with CD-ROM),Tyrone L. Adams | Norman E. Clark,2,9780155062276,2000,Wadsworth Publishing,Technologie,0,,
/books/OL12767062M,Bionik,,U Kuppers,1,9783527304431,2004,Not Avail,,0,,
/books/OL12854749M,Forces by Which We Live,"Religion & Religious Experience from the Perspective of a Pragmatic Philosophical Anthropology (Studia Philosophiae Religionis, 21)",Ulf Zackariasson,1,9789162851699,2002,Almquiest & Wiksell Intl,Philosophie | Religion,0,,
/books/OL23191734M,Differential optical absorption spectroscopy,principles and applications,Ulrich Platt | Jochen Stutz,2,9783540211938,2008,Springer,Sciences,0,,
/books/OL12663997M,Lanzelet,Eine Erzahlung,Ulrich von Zatzikhoven,1,9783110145892,1994,Walter De Gruyter Inc,,0,,
/books/OL23149830M,Migrant women transforming citizenship,life stories from Britain and Germany,Umut Erel,1,9780754674948,2009,Ashgate Pub.,,0,,
/books/OL12822288M,Encyclopedia of World Problems and Human Potential,Human Potential (Encyclopedia of World Problems & Human Potential),Union of International Associates,1,9783598112263,1995,K. G. Saur,Sciences sociales,0,,
/books/OL12760490M,United Kingdom Association for Legal & Social Philosophy Equality & Discrimination,Essays in Freedom & Justice,United Kingdom Assn for Legal & Social,1,9783515044295,1985,Coronet Books,Philosophie,0,,
/books/OL12674086M,Nonverbal Language of Prayer,A New Approach to Jewish Liturgy (Texts & Studies in Ancient Judaism),Uri Ehrlich,1,9783161481505,2004,Paul Mohr Verlag,Histoire,0,,
/books/OL23102401M,Conscience,the search for truth,Uspenskiĭ Petr Demʹi͡anovich,1,9781596750227,2008,Morning Light Press,Philosophie,0,,
/books/OL18406811M,In search of the miraculous,fragments of an unknown teaching,Uspenskiĭ Petr Demʹi͡anovich,1,9780156007467,2001,"Harcourt, Inc.",Philosophie,0,,
/books/OL13547499M,The fourth way,a record of talks and answers to questions based on the teaching of G. I. Gurdjieff,Uspenskiĭ Petr Demʹi͡anovich,1,,1971,Vintage Books,,0,,
/books/OL22513627M,A master of his own: the calligraphy of the Chan abbot Zhongfeng Mingben (1262 - 1323),,Uta Lauer,1,9783515079327,,Franz Steiner Verlag Wiesbaden GmbH,Histoire,0,,
/books/OL12805723M,Evidence of Greek Philosophical Concepts in the Writings of Ephrem the Syrian,,Ute Possekel,1,9789042907591,2000,Peeters Bvba,Histoire,0,,
