source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL12799173M,Narrative of the Anabaptist Madness,"The Overthrow of Munster, the Famous Metropolis of Westphalia (Studies in the History of Christian Thought)",Hermann Von Kerssenbrock,1,9789004157217,2007,Brill Academic Publishers,Histoire,0,,
/books/OL7519926M,"Farewell, Conch Republic",,Hialeah Jackson,1,9780440226635,1999,Dell,Fiction | Policier et mystère,0,,
/books/OL141054M,The alligator's farewell,,Hialeah Jackson,1,9780440226604,1999,Dell,Fiction,0,,
/books/OL21348881M,Meaning and the moral sciences,,Hilary Putman,1,9780710087546,1978,Routledge & K. Paul,Philosophie | Sciences sociales,0,,
/books/OL12680957M,Music and Poetry in France from Baudelaire to Mallarme,An Essay on Poetic Theory and Pra,Hillery,1,9783261047625,1980,Herbert Lang Et Co Ag,,0,,
/books/OL3466915M,Richelieu,art and power,Hilliard Goldfarb,1,9789053494073,2002,Montreal Museum of Fine Arts,Arts | Histoire | Politique,0,,
/books/OL12804821M,Philosophical Theology and East-West Dialogue.,,Hisakazu,1,9789042013919,2000,Rodopi Bv Editions,Religion,0,,
/books/OL37194015M,Georg Simmel,Einführung in Seine Theorie und Methode / Introduction to His Theory and Method,Horst Jürgen Helle,1,9783486809268,2014,"de Gruyter GmbH, Walter",Biographie | Histoire | Philosophie | Sciences sociales,0,,
/books/OL13093703M,Greedy Puppy,,Hou Guanbin,1,9787801386243,2006,Dolphin,Fiction,0,,
/books/OL8562766M,Amazin' Met Memories,,Howard Blatt,1,9780970917027,2002,Albion Press (FL),Histoire,0,,
/books/OL698881M,Gary Payton,,Howard Blatt,1,9780791045787,1998,Chelsea House Publishers,Biographie | Jeunesse,0,,
/books/OL10697895M,NBA Fun Facts and Trivia,,Howard Blatt,1,9780590032711,1998,Scholastic Inc,Jeunesse,0,,
/books/OL141085M,The NBA's 10 greatest teams ever,,Howard Blatt,1,9780590010900,1999,Scholastic Inc.,Histoire | Jeunesse,0,,
/books/OL23289870M,Community life and civic problems,,Howard Copeland Hill,1,,1922,Ginn and company,Politique | Sciences sociales,0,,
/books/OL1723308M,War and peace,observations on our times,Howard Fast,1,9781563242076,1993,M.E. Sharpe,Politique,0,,
/books/OL21608419M,Law and the social sciences,,Huntington Cairns,1,9780678045367,1969,Augustus M. Kelley,Sciences sociales,0,,
/books/OL13113294M,The Boy In The Invisible Box,,"I., H. Reiss",1,9789657344309,2007,MAZO PUBLISHERS,,0,,
/books/OL1272822M,Feersum endjinn,,Iain Banks,1,9780553374599,1995,Bantam Books,Fiction | Science-fiction,0,,
/books/OL24929580M,Look to windward,,Iain Banks,1,9781857239690,2000,Orbit,Fiction | Science-fiction,0,,
/books/OL27078657M,Matter,,Iain Banks,1,9781841494173,2008,Orbit,Fiction | Science-fiction,0,,
/books/OL2052117M,The player of games,,Iain Banks,1,9780312026301,1989,St. Martin's Press,Fiction | Science-fiction,0,,
/books/OL28602434M,Matrices and Society,Matrix Algebra and Its Applications in the Social Sciences,Ian C. Bradley | Ian Bradley | Ronald L. Meek,3,9780691638362,2016,Princeton University Press,Sciences sociales,0,,
/books/OL22469734M,A Tale of two cities,"global change, local feeling and everyday life in the North of England : a study in Manchester and Sheffield",Ian Taylor,1,9780415138291,1996,Routledge,Politique,0,,
/books/OL12799119M,The Popes and the Baltic Crusades 1147-1254 (The Northern World),,Iben Fonnesberg-schmidt,1,9789004155022,2006,BRILL,Histoire,0,,
/books/OL12774359M,Soil Pollution,"Origin, Monitoring & Remediation",Ibrahim Mirsal,1,9783540401438,2004,Springer,,0,,
/books/OL3446521M,Pinheiro Neto Advogados,60 years,Ignácio de Loyola Brandão,1,9788586619137,2002,Dezembro Editorial,Biographie | Histoire,0,,
/books/OL12810507M,Maritime Work Law Fundamentals,"Responsible Shipowners, Reliable Seafarers",Iliana Christodoulou-Varotsi,1,9783540727507,2007,Springer,,0,,
/books/OL22724450M,The understanding of Jenner Ransfield,,Imogen de la Bere,1,9780224059992,1999,Jonathan Cape,Fiction,0,,
/books/OL49157M,Shakespeare and race,postcolonial praxis in the early modern period,Imtiaz H. Habib,1,9780761815457,2000,University Press of America,Histoire,0,,
/books/OL12808369M,Risks in the Making,Travels in Life Insurance and Genetics (Amsterdam University Press - Care and Welfare Series),Ine Van Hoyweghen,1,9789053569276,2007,Amsterdam University Press,,0,,
