source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL21763781M,Les grandes explorations,,Lallemand Evelyne.,1,9782040191481,1990,Bordas,Histoire | Jeunesse,0,,
/books/OL44616718M,Bye bye Babylone,Beyrouth 1975-1979,Lamia Ziadé | Elena Martínez Bavière | Elena Martínez Bavière | Lamia Ziadé,4,9782207109304,2010,Denoël,BD et romans graphiques | Fiction | Histoire,0,,
/books/OL16030084M,Kampung boy.,,Lat.,1,9782911215155,2003,Tête Rock Underground,Fiction | Histoire,0,,
/books/OL22632472M,The Francophone bande dessinée,,Laurence Grove | Charles Forsdick,2,9789042017764,2004,Rodopi,,0,,
/books/OL19271985M,La queste del saint graal,,Laurence Hélix,1,9782912232823,2004,Atlande,,0,,
/books/OL18433427M,Poison,,Laurent Astier,1,9782205057768,2006,Dargaud,,0,,
/books/OL12635176M,Compagnons au fil de la Loire,,Laurent Bastard,1,9782865531387,2000,Jean-Cyrille Godefroy,Histoire,0,,
/books/OL25145594M,L'équation gagnante,"la Gauche, peut-elle enfin remporter la présidentielle?",Laurent Baumel,1,9782356871176,2011,Bord de l'eau,Histoire | Politique,0,,
/books/OL16279628M,Histoire de la répression des opposants politiques (1792-1848),la justice des vainqueurs,Laurent Boscher,1,9782296016552,2006,L'Harmattan,Politique,0,,
/books/OL21755665M,Babar a la fête de Célestville.,,Laurent de Brunhoff,1,9782010026317,1991,Hachette,Fiction,0,,
/books/OL22317366M,Babar et ce coquin d'Arthur,,Laurent de Brunhoff,1,9782010025488,1990,Hachette jeunesse,Fiction,0,,
/books/OL21755664M,Babar à New York.,,Laurent de Brunhoff,1,9782010025525,1991,Hachette,Voyage,0,,
/books/OL22724567M,Babar's French lessons.,,Laurent de Brunhoff,1,9780224610230,1965,Cape,,0,,
/books/OL2953227M,Politique en rase-mottes,"mouvements et contestation suisses, 1945-1978",Laurent Duvanel,1,9782881460012,1984,Réalités sociales,Politique,0,,
/books/OL25538478M,Objets & me moires,,Laurier Turgeon | Octave Debary,2,9781441608192,2007,Maison des sciences de l'homme,,0,,
/books/OL1218795M,La dialectique de l'éternel présent,,"Lavelle, Louis",1,9782700734836,1900,Aubier,,0,,
/books/OL6126769M,La philosophie française entre les deux guerres.,,"Lavelle, Louis",1,,1942,Aubier,Histoire,0,,
/books/OL5642787M,"Science, esthéthique, métaphysique.",,"Lavelle, Louis",1,,1967,A. Michel,Philosophie | Sciences,0,,
/books/OL218056M,Individualisme contre autoritarisme,trois siècles de conflits expliqués par le dualisme social.,"Lavergne, Bernard",1,,1959,Presses universitaires de France,,0,,
/books/OL14051758M,Les manuscrits et la miniature,,"Lecoy de la Marche, A[lbert] i.e. Richard Albert",1,,1885,A. Quantin,Voyage,0,,
/books/OL32767061M,Scooby-Doo,R'oyeux R'oël!,Lee Howard,1,9781443120333,2012,Scholastic,BD et romans graphiques | Fiction,0,,
/books/OL34401960M,Sorcière Secrète,,Lee Knox Ostertag,1,9781443174947,2019,"Scholastic Canada, Limited",BD et romans graphiques | Fiction,0,,
/books/OL34403936M,Garçon Sorcière,,Lee Knox Ostertag | Sonia Fernández Ordás,2,9781443168809,2018,"Scholastic Canada, Limited",,0,,
/books/OL28349604M,Les chiens de Skaith,,Leigh Brackett,1,9782702406526,1977,Le Masque Science Fiction,,0,,
/books/OL44113459M,Baddawi,une enfance palestinienne,Leila Abdelrazaq,1,9782368460740,2018,Steinkis,Biographie,0,,
/books/OL15221490M,Rousseau e Hobbes,fondamenti razionali per una democrazia politica,Lelia Pezzillo,1,9782051010108,1987,Slatkine,Histoire | Philosophie | Politique,0,,
/books/OL12804817M,"Titres, Toiles et Critiques d'Art. Déterminants institutionnels du discours sur l'art au dix-neuvième siècle en France.",,Leo Hoek,1,9789042013865,2001,Editions Rodopi B.V.,Histoire,0,,
/books/OL44254523M,Five True Horse Stories,,Leo Summers | Margaret Davidson,2,9780590743556,1992,"Scholastic, Incorporated",Fiction,0,,
/books/OL12632582M,Retour de Guyane,,Leon-Gontrand Damas,1,9782858936205,2002,Jean-Michel Place,Voyage,0,,
/books/OL25429769M,La chasse au Snark,,Lewis Carroll,1,,1981,Garance,Fiction | Jeunesse | Poésie,0,,
/books/OL15249150M,Le guide du touriste en Irlande,,Liam Ó Flaithearta,1,9782909848044,1993,Anatolia Editions,Politique | Voyage,0,,
/books/OL12643575M,Traité des couleurs,,Libero Zuppiroli | Marie-Noelle Bussac,2,9782880744304,2001,Presses polytechniques et universitaires romandes,Histoire,0,,
/books/OL12636698M,Strasbourg en 1548,Le plan Conrad Morant,Liliane Chatelet-Lange,1,9782868201492,2001,Presses Universitaires de Strasbourg - PUS,Histoire,0,,
/books/OL39807871M,Nate en vedette,,Lincoln Peirce,1,9781443111263,2012,Éditions Scholastic,Fiction,0,,
/books/OL37070406M,Un ballon sous la pluie,,Liniers,1,9782923841687,2014,Editions de la Pasteque,BD et romans graphiques | Fiction,0,,
/books/OL16295749M,Biographie de la revue Diogène,"les ""sciences diaginales"" selon Roger Caillois",Lionel Moutot,1,9782296013698,2006,L'Harmattan,Biographie | Histoire | Sciences sociales,0,,
/books/OL30539966M,Jujitsuffragettes,Les Amazones de Londres,Lisa Lugrin | Clément Xavier | Albertine Ralenti,3,9782413022718,2020,Delcourt,Histoire,0,,
/books/OL18074165M,L' intolérance,une problématique générale,Lise Noël,1,9782890524088,1991,Boréal/Seuil,,0,,
/books/OL32254865M,L' Origine du Monde,,Liv Strömquist,1,9782878271973,2016,RACKHAM,Histoire,0,,
/books/OL22519053M,Argumentation('),,Livet & Al,1,9782763777405,2000,Pr Univ De Laval,Philosophie | Sciences sociales,0,,
/books/OL31632344M,Punir les pauvres,le nouveau gouvernement de l'insécurité sociale,Loic Wacquant | George Steinmetz,2,9782748900231,2004,Agone,Sciences sociales,0,,
/books/OL8864743M,Le Passeur,,Lois Lowry,1,9782211021661,2002,Editions De L'ecole,BD et romans graphiques | Fiction | Jeunesse | Science-fiction,0,,
/books/OL15079180M,La mer et le cèdre,ainsi vivaient les Indiens de la côte du Nord-Ouest,Lois McConkey,1,9780888943736,1983,Douglas & McIntyre,Jeunesse,0,,
/books/OL12642010M,La naissance de l'art,Genèse de l'art préhistorique dans le monde,Lorblanchet Michel,1,9782877721653,1999,Errance,Histoire,0,,
/books/OL12625577M,Childe Harold's Pilgrimage,,Lord Byron,1,9782845050242,2002,Ressouvenances,Fiction | Poésie | Voyage,0,,
/books/OL18516391M,Arts et cultures autochtones,,Lorraine Létourneau,1,9782760122710,1988,Guérin,Arts | Jeunesse,0,,
/books/OL21618184M,La terre et toi,,Lorraine Létourneau,1,9782761601078,1984,,Jeunesse,0,,
/books/OL859600M,Ecrits philosophiques et politiques,,Louis Althusser,1,9782234043787,1994,Stock,Politique,0,,
/books/OL4779531M,Philosophie et philosophie spontanée des savants (1967),,Louis Althusser,1,,1974,Éditions Maspero,Philosophie | Sciences,0,,
/books/OL21158324M,Politics and history,"Montesquieu, Rousseau, Hegel and Marx",Louis Althusser,1,9780902308350,1972,NLB,Histoire | Politique,0,,
/books/OL22175295M,Bris et graffitis,éducation aux valeurs par le théâtre,Louis Cartier,1,9782894619568,2003,Éditions de la Chenelière,,0,,
