source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL866658M,La lenteur,roman,Milan Kundera,1,9782070741359,1994,Gallimard,Fiction,0,,
/books/OL22189226M,La plaisanterie,,Milan Kundera,1,9782070366385,1985,Gallimard,Fiction | Politique,0,,
/books/OL8840435M,La vie est ailleurs,,Milan Kundera,1,9782070713363,1988,Gallimard,Fiction,0,,
/books/OL20096202M,Le livre du rire et de l'oubli,,Milan Kundera,1,9782070378319,1987,Gallimard,Fiction,0,,
/books/OL2501634M,Risibles amours,,Milan Kundera,1,9782070708130,1986,Gallimard,Fiction,0,,
/books/OL37041681M,La Loterie,,Miles Hyman,1,9782203097506,2016,CASTERMAN,BD et romans graphiques | Fiction,0,,
/books/OL23303585M,"Histoire de l'Asie centrale, Afghanistan, Boukhara, Khiva, Khoqand, depuis les dernières années du règne de Nadir Chah, 1153, jusqu'en 1233 de l'Hégire, 1740-1818.",,Mir 'Abd al-Karim Bukhari,1,,1876,E. Leroux,Voyage,0,,
/books/OL3535776M,Les élites municipales de l'Italie péninsulaire de la mort de César à la mort de Domitien entre continuité et rupture,classes sociales dirigeantes et pouvoir central,Mireille Cébeillac-Gervasoni,1,9782728305735,2000,Ecole française de Rome,Histoire,0,,
/books/OL14016002M,"Jean & Lucie, histoire de deux jeunes refugies",la guerre racontee aux enfants. --.,Mme Des,1,,1920,F. Nathan,Jeunesse,0,,
/books/OL16298692M,Elites algériennes,"histoire et conscience de caste : des guerres puniques aux guérillas islamiques, de l'an 203 Av. J.-C à 2003",Mohamed Lakhdar Maougal,1,9789961769041,2005,Éditions APIC,Histoire,0,,
/books/OL16234039M,Ibn Khaldun et l'histoire,,Mohamed Talbi,1,9789973704023,2005,Éditions cartaginoiseries,Biographie | Histoire | Philosophie,0,,
/books/OL17994635M,Réflexions sur le Coran,,Mohamed Talbi,1,9782232101489,1989,Seghers,,0,,
/books/OL12636548M,Fes,LA Ville Essentielle,Mohammed Metalsi,1,9782867701528,2003,Art Creation Realisation,Voyage,0,,
/books/OL29548629M,Le médecin malgré lui,,Molière,1,9782290333297,2003,Librio,BD et romans graphiques,0,,
/books/OL43690929M,"Pokémon, le film Blanc",Victini et Zekrom,Momota Inoue,1,9782351427941,2012,Kurokawa,,0,,
/books/OL12624551M,Les voisins font un cirque le dimanche,,Moncomble /Fortier,1,9782844202222,2003,Thierry Magnier,Fiction,0,,
/books/OL19374384M,Fenelon platonicien?,"étude historique, philosophique et littéraire",Monika Simon,1,9783825880910,2005,Lit,Histoire,0,,
/books/OL12628708M,Peintures d'églises à Paris au XVIIIe siècle,,Monique de Savignac,1,9782850565687,2002,Somogy,Histoire,0,,
/books/OL2108139M,An apology for Raymond Sebond,,"Montaigne, Michel de",1,9780140444933,1987,Penguin,Philosophie,0,,
/books/OL13568727M,Essays of Michel de Montaigne,,"Montaigne, Michel de",1,,1947,Doubleday,Histoire | Philosophie | Politique | Éducation,0,,
/books/OL14648681M,Journal de voyage,,"Montaigne, Michel de",1,,1906,Libraire Hachette,Voyage,0,,
/books/OL4784715M,Journal de voyage en Italie,,"Montaigne, Michel de",1,9782253001768,1974,le Livre de poche,Voyage,0,,
/books/OL3190286M,Montaigne's Travel journal,,"Montaigne, Michel de",1,9780865471238,1983,North Point Press,Voyage,0,,
/books/OL15957516M,Dom B. de Montfaucon,Voyage en Italie-Diarium italicum: un journal en miettes,"Montfaucon, Bernard de",1,9788877600202,1987,Slatkine,Voyage,0,,
/books/OL12635385M,Michael Balint,,Moreau-Ricaud,1,9782865868148,2000,Erès,Biographie | Histoire,0,,
/books/OL14000752M,Code de la nature,"ou Le véritable esprit de ses loix, 1755",Morelly,1,,1910,P. Geuthner,,0,,
/books/OL13894044M,La valle e des male fices,roman.,Morris West,1,,1964,Plon,,0,,
/books/OL14978049M,"Mount Vernon, Virginia, an illustrated handbook",,Mount Vernon Ladies' Association,1,,1947,Mount Vernon Ladies' Association of the Union,Histoire,0,,
/books/OL12633186M,Le Parti social-démocrate et la politique étrangère de la Suède (1914-1918),,Mousson-Lestang,1,9782859441593,1995,Pub - Publications de la,Histoire | Politique,0,,
/books/OL7003931M,The Channings.,,Mrs. Henry Wood,1,,1862,Bentley,Voyage,0,,
/books/OL15358773M,Histoire du petit Henri,,Mrs. Mary Martha (Butt) Sherwood,1,,1821,"Chez Houlston, Mère et Fils",Fiction | Jeunesse,0,,
/books/OL18687897M,Peintures du Musée Carnavalet,catalogue sommaire,Musée Carnavalet.,1,9782879004006,1999,Paris Musées,,0,,
/books/OL23285659M,"Chantilly, Musée Condé",notice des peintures,Musée Condé.,1,,1899,Braun,Arts,0,,
/books/OL19549281M,"Chasse à courre, chasse de cour","fastes de la vénerie princière à Chantilly au temps des Condés et des Orléans, 1659-1910",Musée Condé.,1,9782804609085,2004,Renaissance du livre,Histoire,0,,
/books/OL12627245M,"Corse, colonies","Exposition, Corte, Musée régional d'anthropologie de la Corse, 20 septembre 2002-31 octobre 2003",Musée de la Corse,1,9782846980371,2002,Albiana,Histoire,0,,
/books/OL23284618M,Catalogue illustré du Musée des antiquités nationales au Saint-Germain-en-Laye,,Musée des antiquités nationales.,1,,1921,Musées nationaux,Arts,0,,
/books/OL21360332M,Purs décors?,"arts de l'Islam, regards du XIXe siècle : collects des Arts décoratifs",Musée des arts décoratifs (France),1,9782916914022,2007,Arts décoratifs,Arts,0,,
/books/OL19482292M,Antiquités égyptiennes,inventaire des collections du Musée des beaux-arts de Dijon,Musée des beaux-arts de Dijon.,1,9782911404252,1997,Le Musée,Arts,0,,
/books/OL23333072M,"Catalogue sommaire des dessins, cartons, pastels, miniatures et émaux, exposés dans les salles du 1er et du 2e étage.",,Musée du Louvre,1,,1880,Libr.-Impr. réunies,Arts,0,,
/books/OL12526884M,De Pagnest à Puvis de Chavannes,,Musée du Louvre,1,9782711833863,1997,Réunion des musées nationaux,Arts,0,,
/books/OL23320890M,Le Musée du Louvre,"peinture, dessins, sculpture, archéologie, objets d'art",Musée du Louvre,1,,1900,Société d'edition Artistique,Arts,0,,
/books/OL23345713M,Notice des tableaux légués au Musée national du Louvre par M. Louis La Caze.,,Musée du Louvre,1,,1887,"Imprimeries réunies, établissement A",,0,,
/books/OL19277743M,La rencontre des héros,"regards croisés sur les émaux peints de la Renaissance appartenant aux collections du Petit Palais, Musée des beaux-arts de la ville de Paris et du Musée de l'Évêché de Limoges","Musée du Petit Palais (Paris, France)",1,9782950681393,2002,Musée municipal de l'Évêché,,0,,
/books/OL20154039M,Chefs-d'oeuvre de la collection,,Musée du Québec.,1,9782551125999,1991,Musée du Québec,Arts,0,,
/books/OL20133237M,La collection des dessins et estampes,80 oeuvres choisies,Musée du Québec.,1,9782551125852,1991,Musée du Québec,Biographie,0,,
/books/OL18691736M,"La décennie de la métamorphose, 1982-1992",,Musée du Québec.,1,9782551127795,1992,Musée du Québec,Arts,0,,
/books/OL21296035M,L' art du Québec au lendemain de la Conquête (1760-1790),une exposition,Musée du Québec. | Musée du Québec.,2,9780775428421,1977,Musée du Québec,Arts,0,,
/books/OL22334913M,Catalogue du Musée Guimet ...,,"Musée Guimet (Paris, France)",1,,1883,Impr. Pitrat aîné,Arts,0,,
/books/OL14007424M,Exposition temporaire au Musée Guimet.,27 mai-31 juillet 1908. Catalogue.,"Musée Guimet (Paris, France)",1,,1908,E. Leroux,,0,,
/books/OL13998890M,Catalogue du Musée Alaoui.,,Musée national du Bardo (Tunisia),1,,1900,Institute des Hautes Etudes de Tunis,Arts,0,,
/books/OL12628634M,"Autour des néo-impressionnistes, le groupe de Lagny",,N. Coret,1,9782850563645,1999,Somogy,,0,,
/books/OL25527110M,"Petit dictionnaire du langage politique, pour faciliter la lecture et l'intelligence de tous les journaux ...",,N. E. D. Vaumène,1,,1831,A. Ledoux [etc.],Politique | Sciences sociales,0,,
/books/OL12805759M,LA Mecanique Hegelienne,,N. Fevrier,1,9789042908505,2000,Peeters Bvba,,0,,
