source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL18585353M,"Ruben Bareiro Saguier, ou, L'hybridité culturelle paraguayenne",,Gérard Gómez,1,9782853996396,2006,Publications de l'Université de Provence,Biographie,0,,
/books/OL16174271M,Idéologies et régimes politiques comparés,,Gérard Loriot,1,9782920241015,1984,"Éditions les productions, les trois fulles du roi",Histoire | Politique,0,,
/books/OL12393375M,Les Doctrines du pouvoir,La Formation de la pensée politique,Gérard Mairet,1,9782070353958,1978,Gallimard,Histoire | Politique,0,,
/books/OL13637765M,La carte postale antisémite,de l'affaire Dreyfus à la Shoah,Gérard Silvain,1,9782911289828,2005,Berg International Editeurs,Histoire,0,,
/books/OL20866880M,Der komisch-satirische Roman und seine Leser,"Poetik, Funktion und Rezeption einer Niederen Gattung im Frankreich des 17. Jahrhunderts",Günter Berger | Günter Berger,2,9783533033721,1984,Winter,Histoire,0,,
/books/OL12664151M,"Raum Und Raumvorstellungen Im Mittelalter (Miscellanea Mediaevalia , No 25)",,H. Aertsen,1,9783110157161,1998,Walter de Gruyter,Histoire,0,,
/books/OL29190818M,Madame de la Fayette,Sa Vie et Ses Oeuvres,H. Ashton,1,9781107633872,2014,University of Cambridge ESOL Examinations,,0,,
/books/OL23367807M,Les Chinois pendant une période de 4458 années,"histoire, gouvernement, sciences, arts, commerce, industrie, navigation, moeurs et usages",H. de Chavannes de la Giraudière,1,9780524096413,1854,A. Mame,Jeunesse,0,,
/books/OL12632185M,La feodalite languedocienne,,H. Debax,1,9782858166510,2003,Presses Universitaires du Mirail Toulouse (PUM),Histoire | Politique,0,,
/books/OL35059088M,Douze Histoires et un Rêve,"Des Histoires Ourtes Impressionnantes, Avec des Personnages Fantastiques et Humoristiques, Chargées d'aventures Intrépides et Hallucinantes",H. G. Wells,1,9798704861225,2021,Independently Published,Fiction | Science-fiction,0,,
/books/OL15235935M,Les mines du roi Salomon,,H. Rider Haggard,1,9782277236078,1994,Éditions J'ai lu,Fiction | Jeunes adultes | Jeunesse | Voyage,0,,
/books/OL25401207M,La tirelire mervelleuse,,H.-Pierre Linel,1,,1918,Librairie Larousse,Fiction,0,,
/books/OL13449440M,Perdu dans New-York,,H.-Pierre Linel,1,,1918,Librairie Larousse,Fiction,0,,
/books/OL22183641M,Condition de l'homme moderne =,The human condition,Hannah Arendt,1,,1961,Calmann-Lévy,Philosophie | Politique | Sciences sociales | Technologie | Économie et entreprise,0,,
/books/OL19850467M,Du mensonge à la violence : essai de politique contemporaine,,Hannah Arendt,1,9782266028820,1972,Calmann-Lévy,Philosophie | Politique,0,,
/books/OL21124456M,La crise de la culture,huit exercices de pensée politique,Hannah Arendt,1,9782070325030,1972,Gallimard,Histoire,0,,
/books/OL15219427M,Les origines du totalitarianisme,,Hannah Arendt,1,9782020067751,1984,Seuil,Histoire | Politique,0,,
/books/OL2337808M,Le vilain petit canard,un conte,Hans Christian Andersen,1,9782217340032,1983,Gautier-Languereau,Fiction | Jeunesse | Théâtre,0,,
/books/OL15236801M,L' art de comprendre.,,Hans-Georg Gadamer,1,9782700702712,1982,Aubier Montaigne,,0,,
/books/OL12648096M,Orfeo,Roman,Hans-Jurgen Greif,1,9782895021773,2003,L'Instant Meme,Fiction,0,,
/books/OL17232600M,L' énigme de l'ancienne académie,,Harold F. Cherniss,1,9782711611751,1993,Librairie philosophique J. Vrin,,0,,
/books/OL23290880M,Contes sur l'economie politique.,,Harriet Martineau,1,,1834,L. Hauman,Fiction | Histoire | Politique | Économie et entreprise,0,,
/books/OL17352096M,De la société américaine,,Harriet Martineau,1,,1838,Société belge de librairie,Histoire | Politique | Religion | Voyage | Économie et entreprise,0,,
/books/OL25400903M,La clef de la case l'Oncle Tom,"contenant les faits et les documents originaux sur lerequels le roman est fondé, avec les pièces justificatives",Harriet Stowe | Harriet Beecher Stowe,2,,1853,Aux Bureaux du Magasin Pittoresque,Histoire,0,,
