source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL27467730M,Drachen der Finsternis,,Antonia Michaelis,1,9783596810147,2011,Fischer Taschenbuch,,0,,
/books/OL1584964M,"Der einsame Reiter und Babar, König der Elefanten",von harmlosen Helden in unseren Köpfen,Ariel Dorfman,1,9783499123849,1988,Rowohlt,,0,,
/books/OL12774190M,Flash 8 ActionScript,Ein Lehr- und Übungsbuch (X.media.press),Arno Kohl,1,9783540351795,2008,Springer,Technologie,0,,
/books/OL12663788M,Emmanuel Hirsch Als Dogmatiker,"Sum Programm Der ""Christlichen Rechenschaft"" Im ""Leitfaden Zur Christlichen Lehre"" (Theologische Bibliothek Topelmann)",Arnulf Von Scheliha,1,9783110127898,1991,Walter De Gruyter Inc,Histoire,0,,
/books/OL12773029M,Rechneraufbau und Rechnerarchitektur (eXamen.press),,Axel Böttcher,1,9783540209799,2006,Springer,Technologie,0,,
/books/OL12664528M,"Mein Trost, Kampf Und Sieg Ist Christus (Theologische Bibliothek Toepelmann)",,Axel Wiemer,1,9783110175196,2003,Walter De Gruyter Inc,,0,,
/books/OL12775061M,Werkstoff- und Produktionstechnik mit Mathcad,Modellierung und Simulation in Anwendungsbeispielen,B. Buchmayr,1,9783540430148,2002,Springer,,0,,
/books/OL16623383M,Albertina,Sammlungsgeschichte und Meisterwerke,Barbara Dossi,1,9783791319247,1998,Prestel,Arts | Biographie | Histoire,0,,
/books/OL12820044M,Wege der Sinne. Wahrnehmung und Kunst bei den Kashinawa- Indianern Amazoniens.,,Barbara Keifenheim,1,9783593366029,2000,Campus Fachbuch,Religion,0,,
/books/OL12664492M,Reallexikon Der Germanischen Altertumskunde,Band 22,Begrundet Von Johannes Hoops,1,9783110173512,2003,Walter De Gruyter Inc,,0,,
/books/OL12661030M,Untersuchungen Zur Syntax Der Reformatio,,Bentzinger,1,9783050021607,1992,Wiley-VCH,Histoire,0,,
/books/OL18651834M,Das Faust-Syndrom,ein Versuch über die Mentalität der Deutschen,Bernard Nuss,1,9783416023726,1993,Bouvier,Histoire,0,,
/books/OL20003595M,Ann aherung an die Volkspartei: eine typologische und parteiensoziologische Studie,,Bernd Hofmann,1,9783531143514,2004,VS Verlag f. Sozialwissenschaften (ehem.Westdeutscher Vlg.),Politique,0,,
/books/OL12932708M,Das visuelle Lexikon der Umwelt.,,Bernd Schuh,1,9783806745009,2001,Gerstenberg,,0,,
/books/OL12684986M,Machiavelli- ABC.,,Bernhard H. F. Taureck,1,9783379200165,2002,"Reclam, Leipzig",,0,,
/books/OL12744097M,"Kein Herz, das mehr geliebt. Geschichten von Verführung.",,Bettina Hesse,1,9783499231599,2002,Rowohlt Tb.,,0,,
/books/OL12698360M,Architekturfotografen. Wer fotografiert Architektur in Deutschland.,,Bettina Michel,1,9783421032409,1999,Deutsche Verlags-Anstalt DVA,Histoire,0,,
/books/OL5266603M,Die politische Elite in der Bundesrepublik Deutschland,,"Beyme, Klaus von.",1,9783492018760,1974,Piper,Politique,0,,
/books/OL2671228M,Die politischen Theorien der Gegenwart,eine Einführung,"Beyme, Klaus von.",1,9783492005111,1980,R. Piper,Politique,0,,
/books/OL12761931M,Verantwort Solidaritat,,Bienfait,1,9783518290064,1998,Suhrkamp Verlag,Philosophie | Politique,0,,
/books/OL12873162M,Gesellschaftliche Individuum,Untersuchungen Zum Modernen Deutschen Roman,Brigitte Bergheim,1,9783772027673,2001,Francke,,0,,
/books/OL12810311M,Meteorologie,Eine interdisziplinäre Einführung in die Physik der Atmosphäre (Springer-Lehrbuch),Brigitte Klose,1,9783540713081,2008,Springer,,0,,
/books/OL12661319M,Staatsbildung als Königskunst. Ästhetik und Herrschaft im preußischen Absolutismus.,,Bruno Preisendörfer,1,9783050035031,2000,Akademie-Verlag,Histoire | Politique,0,,
/books/OL19471780M,Ko-Evolution von Gesellschaft und funktionalem Staat,ein Beitrag zur Theorie der Politik,Carl Böhret,1,9783531130934,1997,Westdeutscher Verlag,Politique,0,,
/books/OL12919667M,Die Romantische Straße vom Main bis zu den Alpen.,,Carlheinz Gräter,1,9783795410513,1995,"Schnell u. St., Regensb.",Voyage,0,,
/books/OL12829739M,Das Auswartige Amt Und Die Kunst in Der Weimarer Republik (Europaische Hochschulschriften),,Carolin Schober,1,9783631518052,2004,Peter Lang Publishing,Histoire,0,,
/books/OL19930500M,Leben im Plattenbau: zur Dynamik sozialer Ausgrenzung,,Carsten Keller,1,9783593378442,2005,Campus Verlag GmbH,,0,,
/books/OL12660124M,"Ubersetzung Als Fiktion: Die Rezeption Der Lettres Portugaises Durch Rainer Maria Rilke (Europaische Hochschulschriften: Reihe 18, Vergleichende Lite)",,Charlotte Frei,1,9783039101108,2003,Peter Lang Publishing,,0,,
/books/OL21862381M,Religiöse Autonomie der Stadt im Imperium Romanum,öffentliche Religionen im Kontext römischer Rechts- und Verwaltungspraxis,Christa Frateantonio,1,9783161482007,2003,Mohr Siebeck,Histoire | Religion,0,,
/books/OL12664740M,Nietzsche Und Die Historisch-kritische Philologie (Monographien Und Texte Zur Nietzsche-Forschung),,Christian Benne,1,9783110184426,2005,Walter de Gruyter,Histoire | Philosophie,0,,
