source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL12664440M,"Die Blütezeit der deutschen Hanse, 2 Bde.",,Ernst Daenell,1,9783110170412,2001,Gruyter,Histoire,0,,
/books/OL17575166M,Der Dritte Weg in den Bürgerkrieg,Jugoslawien und das Ende der nachholenden Modernisierung,Ernst Lohoff,1,9783895020551,1996,Horlemann,Histoire,0,,
/books/OL21837412M,Deutsche Originalromane zwischen 1680 und 1780,eine Bibliographie mit Besitznachweisen (Bundesrepublik Deutschland und Deutsche Demokratische Republik),Ernst Weber,1,9783503016914,1983,Erich Schmidt,,0,,
/books/OL12767118M,Faszination Lebenswissenschaften,,Erwin Beck,1,9783527305834,2002,Not Avail,,0,,
/books/OL12699301M,Frauen in Der Schweiz,,Erzahlungen,1,9783423113298,1991,Deutscher Taschenbuch Verlag GmbH & Co.,,0,,
/books/OL12664121M,Offentlichkeiten Der Fruhen Neuzeit,"Teilnehmer, Formen, Institutionen Und Entscheidungen Offentlicher Kommunikation Im Herzogtum Preussen Von 1525 Bis ... Zur Kommunikationsgeschichte , No 7)",Esther-Beate Korber,1,9783110156003,1998,Walter De Gruyter Inc,Histoire,0,,
/books/OL12766982M,"Vom Wasser, 95. Band 2000 (Vom Wasser (VCH) *)",,Fachgruppe Wasserchemie in der GDCh,1,9783527301676,2001,Wiley-VCH,,0,,
/books/OL12768254M,SPSS Für Dummies,,Felix Brosius,1,9783527702695,2007,Wiley-VCH,,0,,
/books/OL1263793M,40 yılda 40 roman,,Fethi Naci,1,9789753290234,1994,Oğlak Yayıncılık ve Reklamcılık,,0,,
/books/OL12661150M,Sowejetische Militaeradministration,,Foitzik,1,9783050026800,1997,Wiley-VCH,Histoire | Politique,0,,
/books/OL12921141M,Philosophie in weltbürgerlicher Bedeutung.,,Francis Cheneval,1,9783796519468,2002,Schwabe,Philosophie | Politique,0,,
/books/OL12659764M,Die Musik der Juden Osteuropas. Lomir ale singn,,Francois Lilienfeld | Petra Goldman,2,9783034005470,2002,Chronos Verlag,Musique,0,,
/books/OL21863833M,"Gestapoagenten, Trotzkisten, Verr ater: kommunistische Parteis auberungen in Sachsen-Anhalt 1918 - 1953",,Frank Hirschinger,1,9783525369036,,Vandenhoeck & Ruprecht,Politique,0,,
/books/OL22578267M,"Fiktion, Fiktivität, Fiktionalität",Analysen zur Fiktion in der Literatur und zum Fiktionsbegriff in der Literaturwissenschaft,Frank Zipfel,1,9783503061112,2001,E. Schmidt,Fiction,0,,
/books/OL12664733M,Germania Sacra Neue Folge Band 43: Die Bist]mer Der Kirchenprovinz Trier Das Erzbistum Trier 10,Das St. Marien-Stift Im (Trier-) Pfalzel,Franz-josef Heyen,1,9783110184198,2006,Walter de Gruyter,Histoire,0,,
/books/OL40211162M,Bitte nicht spucken!,Geschichten vor unserer Tür,Frederik Hetmann,1,9783473393916,1977,Maier,,0,,
/books/OL12691565M,"Verloren, Mein Vater",Roman,Fridolin Schley,1,9783406471292,2001,C. H. Beck,Fiction,0,,
/books/OL20044470M,Die Neue Rechte und die Berliner Republik,parallel laufende Wege im Normalisierungsdiskurs,Friedemann Schmidt,1,9783531136424,2001,Westdeutscher Verlag,Politique,0,,
/books/OL12664270M,"Troeltsch: Kritische Gesamtausgabe:2 Bde, Band 16 1/2: Der Historismum Und Seine Probleme (1922): DER HISTORISMUS UND SEINE PROBLEME (1922)",,Friedrich Graf,1,9783110163421,2007,Walter de Gruyter,Histoire | Philosophie,0,,
/books/OL12742761M,Ernst Wilhelm Nay - Figur und Körperbild. Kunst und Kunsttheorie der vierziger Jahre.,,Friedrich Weltzien,1,9783496012788,2003,Reimer,Arts | Philosophie,0,,
/books/OL12663308M,Theodori Studitae Epistulae,Pars 1 & 2 & Indice,G. Fatouros,1,9783110088083,1992,Walter de Gruyter & Co,Histoire,0,,
/books/OL12768214M,Anti-Virus Fur Dummies,,G. Wirth,1,9783527702039,2005,Wiley-VCH,,0,,
/books/OL12746199M,Kunstsponsoring im Steuerrecht.,,Gabriele Irle,1,9783503063192,2002,"Schmidt, Berlin",,0,,
/books/OL12831008M,Kunstler Und Modell,Zwischen Imagination Und Wirklichkeit Untersuchung Zum Modellkult Zwischen 1860 Und 1920,Gabriele Maria Vogelberg,1,9783631546925,2005,Peter Lang Publishing,Arts | Histoire,0,,
/books/OL12777145M,Mode und Chemie,"Fasern, Farben, Stoffe",Gabriele Maute-Daul,1,9783540591122,1996,Springer,,0,,
/books/OL12664107M,Perspektiven Lebensgeschichtlicher Individualitat,"Festschrift Fur Dietrich Rossler Zum Siebzigsten Geburtstage (Arbeiten Zur Praktischen Theologie , Vol 10)",Ganze Mensch' Der,1,9783110154948,1997,Walter de Gruyter,Biographie,0,,
/books/OL12966851M,Führungsdenken.,,Gerhard P. Groß,1,9783813207620,2001,Mittler & Sohn,Histoire,0,,
/books/OL19561585M,Rahmenerzählungen der Moderne,Situation und Gestaltung einer Erzählform zwischen 1883 und 1928,Gerrit Stratmann,1,9783828881198,2000,Tectum,,0,,
/books/OL12769628M,Verfassungspolitik und Verfassungswandel (Arbeitstitel) . Deutschland und Großbritannien im Vergleich,,Gert-Joachim Glaeßner,1,9783531135700,2001,Westdeutscher Verlag,Politique | Sciences sociales,0,,
/books/OL15468727M,Kurzprosa der Gegenwart,"Bundesrepublik Deutschland, Österreich, Schweiz : mit Materialien",Gertrud Schänzlin,1,9783123520402,1991,Klett,,0,,
