source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL9041496M,Der Science Fiction Film (Heyne Filmbibliothek),,Christian Hellmann,1,9783453860544,1984,W. Heyne,,0,,
/books/OL16704731M,Das Pendel,eine Wissensgeschichte,Christian Kassung,1,9783770545544,2007,W. Fink,Histoire | Sciences,0,,
/books/OL12872799M,Entropiegeschichten,"Robert Musils ""Der Mann Ohne Eigenschaften"" Im Diskurs Der Modernen Physik (Musil-Studien)",Christian Kassung,1,9783770535194,2001,Fink,,0,,
/books/OL12828842M,Atelierbilder in Der Deutschen Malerei Von 1800 Bis 1860 (Schriften Zur Bildenden Kunst),,Christiane Kerrutt,1,9783631501627,2002,Peter Lang Pub Inc,,0,,
/books/OL20060497M,Alfred Ehrhardt: Naturphilosoph mit der Kamera; Fotografien von 1933 bis 1947,,Christiane Stahl,1,9783496013648,2007,Dietrich Reimer Verlag GmbH,,0,,
/books/OL12737678M,Der häretische Imperativ,,Christoph Schmidt,1,9783484651319,2000,"Niemeyer, Tübingen",Histoire,0,,
/books/OL18595904M,Die russische Spende,,Christoph Spielberg,1,9783492234382,2001,Piper,Fiction | Policier et mystère,0,,
/books/OL12664725M,Sprachratgeber und Stillehren in Deutschland (1923-1967) (Studia Linguistica Germanica),,Claudia Law,1,9783110183634,2007,Walter de Gruyter,Histoire,0,,
/books/OL25358673M,Die Erschaffung der Realität,,Claus Janew,1,9783000029523,2009,Sumari-Verlag,Philosophie,0,,
/books/OL12965103M,Selbst- und Fremdzuschreibungen als Aspekte kultureller Identitätsarbeit,,Clemens Dannenbeck,1,9783810034632,2002,Leske + Budrich Verlag,,0,,
/books/OL47323733M,Die Seelenfresser,Ein phantastischer Roman,Colin Wilson,1,9783499157127,1986,Rowohlt,Fiction,0,,
/books/OL23043742M,WarDaWas,,Constanze Schargan,1,9783822116128,1991,Sellier Verlag,Fiction,0,,
/books/OL12664615M,"Christus, Nikodemus Und Die Samaritanerin Bei Juvencus",Mit Einem Anhang Zur Lateinischen Evangelienvorlage (Untersuchungen Zur Antiken Literatur & Geschichte),Cornel Heinsdorff,1,9783110178517,2003,Walter De Gruyter Inc,Histoire | Religion,0,,
/books/OL21355648M,Fremdenfeindliche Vorurteile in den Staaten der EU,,Cornelia Weins,1,9783531144658,2004,"VS, Verlag für Sozialwissenschaften",,0,,
/books/OL12688555M,Katharina von Medici.,,Cornelia Wusowski,1,9783404148141,2002,Lübbe,Fiction,0,,
/books/OL12744620M,Krise der Philosophie im Zeitalter wissenschaftlich-technischer Rationalität.,,Dagmar de Sauvage,1,9783499556463,2002,Rowohlt Tb.,,0,,
/books/OL12716180M,Ein Bild Von Einem Mann,,Danella,1,9783453053052,,Wilhelm Heyne Verlag GmbH & Co KG,Fiction,0,,
/books/OL715764M,Antonio Dias,trabalhos,"Dias, Antonio",1,9783893226825,1994,Cantz,Arts | Histoire,0,,
/books/OL12664566M,Schlagworter Der Nachkriegszeit 1945 - 1949,,Dieter Felbick,1,9783110176438,2003,Walter De Gruyter Inc,Histoire | Politique,0,,
/books/OL19835039M,Schloss Zerbst in Anhalt,Geschichte und Beschreibung einer vernichteten Residenz,Dirk Herrmann,1,9783930195251,1998,Fliegenkopf Verlag,Histoire,0,,
/books/OL12828673M,Wie Wirkt Kunst,Zur Psychologie Asthetischen Erlebens,Dorothee Halcour,1,9783631398012,2002,Peter Lang Pub Inc,Arts | Philosophie,0,,
/books/OL12984962M,Children's Storybooks in Hardback,,E Schwab,1,9783895650598,,Moritz Verlag-GmbH,,0,,
/books/OL12664150M,Enzyklopadie Medizingeschichte,,E. Gerabek,1,9783110157147,2004,Walter de Gruyter,Biographie | Histoire,0,,
/books/OL12660930M,Aristoteles,"""Politik"" - Buch II Und III (Aristoteles Werke)",E. Schuetrumpf,1,9783050017488,1991,Wiley-VCH,Politique,0,,
/books/OL12964845M,"Empirische Policy- und Verwaltungsforschung. Lokale, nationale und internationale Perspektiven.",,Eckhard Schröter,1,9783810030313,2001,Leske + Budrich Verlag,,0,,
/books/OL16629297M,Monasteria semper reformanda,Kloster- und Ordensreformen im Mittelalter,Edeltraud Klueting,1,9783825874155,2005,Lit,Histoire,0,,
/books/OL12663262M,Kenningkunst,"Ein Beitrag Zu Einer Poetik Der Skaidendichtung (Quellen Und Forschungen Zur Sprach-Und Kulturgeschichte Der Germanischen Volker, Nf)",Edith Marold,1,9783110076219,1983,Walter De Gruyter Inc,,0,,
/books/OL12828445M,"Stadtvisionen In der Franzosischen Erzahlliteratur (Trierer Studien Zur Literatur,)",,Elisabeth Giesenhagen,1,9783631391426,2002,Peter Lang Publishing,,0,,
/books/OL12971042M,Die Zarin.,,Ellen Alpsten,1,9783821808895,2002,Eichborn,Fiction,0,,
/books/OL12976921M,"Biologische Waffen, nicht in Hitlers Arsenalen",,Erhard Geißler,1,9783825829551,1999,Lit,Histoire,0,,
