source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL16899002M,Der Zweiklassenstaat,wie die Privilegierten Deutschland ruinieren,Karl Lauterbach,1,9783871345791,2007,Rowohlt Berlin,Éducation,0,,
/books/OL12661309M,Die Juden im christlichen Imperium Romanum. (4. - 6. Jahrhundert).,,Karl Leo Noethlichs,1,9783050034317,2001,Akademie-Verlag,Histoire,0,,
/books/OL19191320M,"""Verwilderte Selbsterhaltung""","zivilisationstheoretische Kulturkritik bei Nietzsche, Freud, Weber und Adorno",Karsten Fischer,1,9783050034645,1999,Akademie Verlag,Histoire | Philosophie,0,,
/books/OL12664800M,Franz Joseph Molitor und die jüdische Tradition,"Studien zu den kabbalistischen Quellen der ""Philosophie der Geschichte"". Mit einem Anhang unveröffentlichter ... und F.W.J. Schelling (Studia Judaica)",Katharina Koch,1,9783110188929,2006,Walter de Gruyter,Histoire,0,,
/books/OL20811468M,Der Gottmensch aus Puṭṭaparthi,eine Analyse der Sathya-Sai-Baba-Bewegung und ihrer westlichen Anhänger,Katharina Poggendorf-Kakar,1,9783830000600,1999,Verlag Dr. Kovač,,0,,
/books/OL22713004M,"Ich bin stolz, T urke zu sein!: Ethnisierung gesellschaftlicher Konflikte im Zeichen der Globalisierung",,Kemal Bozay,1,9783899742084,,Wochenschau Verlag Dr. Kurt Debus GmbH,,0,,
/books/OL12828072M,Historischen Romane Von Jaan Kross,"Am Beispiel Einer Untersuchung der Deutschen Und Englischen Ubersetzungen Von Professor Martensi Aras~oit (1984) (Europaische ... Reihe XVIII, Vergleichende L)",Kerttu Wagner,1,9783631374627,2001,Peter Lang Publishing,,0,,
/books/OL12829109M,Ausdruck Macht Eindruck,Burgerliche Korperpraktiken In Sozialer Kommunikation Um 1800,Kirsten O. Frieling,1,9783631507162,2003,Peter Lang Pub Inc,Histoire,0,,
/books/OL19812355M,Die Kyniker,,Klaus Döring,1,9783766166616,2006,Buchner,,0,,
/books/OL16209369M,Naturphilosophie der Frühromantik,,Klaus Stein,1,9783506717948,2004,F. Schöningh,Histoire,0,,
/books/OL12769535M,Bilder der Arbeit. Eine ikonografische Anthologie.,,Klaus Türk,1,9783531133584,2000,Westerwaldverlag Ingrid Görlich,Arts,0,,
/books/OL19625082M,Nachgefragt bei Sokrates: ein Diskurs uber Gl uck und Moral,,Kurt Roeske,1,9783826028342,2004,K onigshausen & Neumann GmbH,Philosophie,0,,
/books/OL12716052M,Logik im Patentrecht.,,Kurt Stamm,1,9783452252760,2002,Heymanns,Philosophie,0,,
/books/OL12765183M,Robin Hood.,,Liz Austin,1,9783526421191,2000,"Langensch.-Hachette, M",,0,,
/books/OL12984740M,Mummelmann,,Lons,1,9783895070310,1999,SWAN Buch-Vertrieb GmbH,Fiction,0,,
/books/OL12772972M,Entwicklungsmanagement,Methoden in der Produktentwicklung (VDI-Buch),Lothar Ophey,1,9783540206521,2006,Springer,,0,,
/books/OL12664919M,Einbildungskraft und Mythologie,Die Verschraenkung von Anthropologie und Geschichte im 18. Jahrhundert (Spectrum Literaturwissenschaft),Lucas Marco Gisi,1,9783110199420,2007,Walter De Gruyter,Histoire | Philosophie,0,,
/books/OL12770170M,Ottonen und Salier.,,Ludger Körntgen,1,9783534151868,2002,Wissenschaftliche Buchgesellschaft,Histoire,0,,
/books/OL12663809M,Paian,Studien Zur Geschichte Einer Gattung (Untersuchungen Zur Antiken Literatur Und Geschichte),Lutz Kappel,1,9783110129670,1992,Walter De Gruyter Inc,,0,,
/books/OL12661176M,Miltons Urania Poetik Im Spiegel Der Lesbaren Welten,,M Windisch,1,9783050027876,1997,Wiley-VCH,Arts,0,,
/books/OL12664813M,Freiheit Und Determinismus (Quellen Und Studien Zur Philosophie),,Magnus Schallenberg,1,9783110189407,2006,Walter de Gruyter,,0,,
/books/OL12862845M,"Agnes Bernauer. Hexe, Hure, Herzogin.",,Manfred Böckl,1,9783746612904,2001,Aufbau Tb,Fiction,0,,
/books/OL21155184M,Das osmanische Heerwesen im 15. und 16. Jahrhundert,"Organisation, Taktik und Ausrüstung",Manfred Pittioni,1,9789751617002,2004,Türk Tarih Kurumu,Histoire,0,,
/books/OL12743978M,Falsches Spiel mit Marek Miert.,,Manfred Wieninger,1,9783499228933,2001,Rowohlt Tb.,Fiction,0,,
/books/OL12737637M,"Ehe, Liebe, Freundschaft","Semantik Der Vergesellschaftung Im Fruhneuhochdeutschen Prosaroman (Linguistische Arbeiten,)",Manuel Braun,1,9783484365605,2001,Max Niemeyer Verlag,,0,,
/books/OL12819927M,Mikropolitik und Moral. Die Bedeutung persönlicher Macht für eine Ethik in Unternehmen.,,Marcus O. Mohr,1,9783593363127,1999,Campus Fachbuch,,0,,
/books/OL12731282M,Künstlerverträge in der Florentiner Renaissance.,,Mareile Büscher,1,9783465032342,2002,Klostermann,Histoire,0,,
/books/OL12816277M,Der Klub der sieben Raben und der Piratenschatz. UNDERGROUND- Krimi.,,Margit Grassi,1,9783570210352,2001,"Bertelsmann, München",,0,,
/books/OL21925009M,Dialektische Dynamik,Kulturpolitik und Ästhetik im Gegenwartsroman der DDR,Margret Eifler,1,9783416012041,1976,Bouvier Verlag,,0,,
/books/OL12663345M,Johann Christoph Adelung,Ein Beitrag Zu Seinem Germanistischen Schaffen Mit Einer Bibliographie Seines Gesamtwerkes (Studia Linguistica Germanica),Margrit Strohbach,1,9783110096125,1984,Walter De Gruyter Inc,Histoire,0,,
