source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL28961193M,Verborgene Schicksale,Erzählungen. Aus dem Englischen von Dagmar Heusler und Ruth Krenn,Ngũgĩ wa Thiongʼo,1,9783518111116,1982,Suhrkamp Verlag AG,,0,,
/books/OL21364155M,"Baumwolle, Sklaven und Kredite",die Basler Welthandelsfirma Christoph Burckhardt & Cie. in revolutionärer Zeit (1789-1815),Niklaus Stettler,1,9783856162122,2004,Merian,Histoire,0,,
/books/OL12664721M,Kants System Der Transzendentalen Ideen (Kantstudien-Erganzungshete),,Nikolai F. Klimmek,1,9783110183498,2005,Walter De Gruyter Inc,Histoire,0,,
/books/OL16941366M,Die Ordnung der Bildung,Beiträge zu einer Genealogie der Bildung,Norbert Ricken,1,9783531152356,2006,VS Verlag für Sozialwissenschaften,Éducation,0,,
/books/OL16794347M,Raumgeschichten,"Topographien der Moderne in Philosophie, Wissenschaft und Literatur",Oliver Simons,1,9783770543816,2007,Fink,Philosophie,0,,
/books/OL12677576M,Das surrealistische Kriegsbild bei Max von Moos (Edition Voldemeer),,Otto Karl Werckmeister,1,9783211259627,2005,Springer,Histoire,0,,
/books/OL17124921M,"Glaube, Liebe, Aircondition",eine türkische Kindheit,Ozakin | Aysel Özakın,2,9783442427468,1991,Goldmann,Fiction,0,,
/books/OL12664544M,Systematischer Kommentar Zur Kritik Der Reinen Vernunft,Interdisziplinare Bilanz Der Kantforschung Seit 1945 (Kantstudien-Erganzungshete),Paul Natterer,1,9783110175707,2003,Walter De Gruyter Inc,Histoire | Philosophie,0,,
/books/OL5492200M,Herrschaft und Geschichte,Zur politischen Gesellschaftstheorie Freyers und Marcuses,Pedro Demo,1,9783445008916,1973,Hain,,0,,
/books/OL12914613M,Festsymbole,,Peter Biehl,1,9783788716882,1999,Neukirchener,Philosophie,0,,
/books/OL12761988M,Ordnungen der Sichtbarkeit,,Peter Geimer,1,9783518291382,2001,Suhrkamp,Philosophie,0,,
/books/OL19703590M,Joel & Ethan Coen,,Peter Korte | Peter Körte | Georg Seesslen,3,9783929470741,1998,D. Bertz Verlag,,0,,
/books/OL12830217M,Therapie Als Bild - Das Bild Als Therapie,Grundlagen Einer Kunstlerischen Therapie Mit Einem Vorwort Von Peer De Smit,Peter Sinapius,1,9783631526774,2005,Peter Lang Publishing,,0,,
/books/OL12659816M,"Schalom, Herr Hitler. Trilogie Zeitsprünge. Davidstern und Hakenkreuz.",,Peter Süess-Kolbl,1,9783034401005,2002,"BoD GmbH, Norderstedt",Histoire | Philosophie,0,,
/books/OL12773598M,Softwaresysteme und ihre Modellierung,"Grundlagen, Methoden und Techniken (eXamen.press)",Peter Tabeling,1,9783540258285,2007,Springer,,0,,
/books/OL12673750M,Schöne Geschichten. Deutsche Erzählkunst aus zwei Jahrhunderten.,,Peter von Matt,1,9783150588406,1996,"Reclam, Ditzingen",,0,,
/books/OL12663955M,Eustathii Thessalonicensis Opera Minora,,Peter Wirth,1,9783110141689,1999,Walter De Gruyter Inc,,0,,
/books/OL21841021M,Grundzüge der byzantinischen Geschichte.,,Peter Wirth,1,9783534007042,1976,Wissenschaftliche Buchgesellschaft,Histoire,0,,
/books/OL19901717M,Die Akademie für Kunst und Kunstgewerbe zu Breslau,Wege einer Kunstschule 1791-1932,Petra Hölscher,1,9783933598509,2003,Ludwig,Arts | Histoire,0,,
/books/OL12664869M,Erzahlen Nach Darwin: Die Krise Der Teleologie Im Literarischen Realismus,Friedrich Theodor Vischer Und Gottfried Keller (Quellen Und Forschungen Zur Literatur- Und Kulturgeschichte),Philip Ajouri,1,9783110191431,2007,Walter De Gruyter,,0,,
/books/OL12664871M,Habitus Barbarus (Reallexikon Der Germanischen Altertumskunde - Ergaenzungsbaende 55) (Erganzungsbande Zum Reallexikon Der Germanischen Altertumskunde),,Philipp Von Rummel,1,9783110191509,2007,Walter de Gruyter,Histoire,0,,
/books/OL12650731M,"Paysages, habitats, ressources",,Philippe Della Casa,1,9782907303583,2002,Monique Mergoil,Histoire,0,,
/books/OL12829801M,Experimente Und Computersimulationen Im Naturwissenschaftlichen Unterricht,Ein Empirischer Vergleich,Priit Reiska,1,9783631519103,2005,Peter Lang Publishing,Sciences,0,,
/books/OL12829196M,Die Hauswirtin Am Tor,Auf Den Spuren Der Groben Gottin In Fragmenten Slawischer Und Baltischer Sakraler Dichtung (Schriften Uber Sprachen Und Texte),Radoslav Katicic,1,9783631508961,2003,Peter Lang Publishing,,0,,
/books/OL12877500M,"Goetter, Helden Und Grotesken",Das Goldene Zeitalter Der Majolika,Rainer G. Richter,1,9783777431956,2006,Hirmer Verlag GmbH,,0,,
/books/OL12877523M,Paula Modersohn-Becker Und Die Agyptischen Mumienportraits,Eine Hommage Zum 100. Todestag Der Kunstlerin,Rainer Stamm,1,9783777437354,2007,Hirmer Verlag GmbH,,0,,
/books/OL12979849M,planet berlin,,Ralf Richert,1,9783833439643,2006,BoD,,0,,
/books/OL12773681M,Fallrepetitorium Europarecht,,Ralph Alexander Lorz,1,9783540283362,2006,Springer,Politique,0,,
/books/OL17907790M,Funktion von Natur und Landschaft in der österreichischen Literatur,,Regine Battiston-Zuliani,1,9783039100996,2004,P. Lang,,0,,
/books/OL12877506M,Conrat Meit,Bildhauer Der Renaissance,Renate Eickelman,1,9783777433851,2006,Hirmer Verlag GmbH,,0,,
